Employee_ID,Weekly_Hours,Projects_Completed,Experience_Years,Performance_Score,Satisfaction_Score,Teamwork_Score,Department,Education_Level,Work_Model,Gender
1375,48,6,18,62,61,3,Engineering,Bachelor,On-site,Male
1376,55,1,6,60,55,2,Marketing,High School,Remote,Other
1377,35,2,3,85,65,9,Marketing,PhD,Remote,Other
1378,36,8,5,48,71,1,Finance,Bachelor,Remote,Female
1379,32,5,19,69,86,3,Sales,PhD,Remote,Female
1380,49,4,0,52,48,4,HR,Bachelor,On-site,Other
1381,45,4,15,64,47,9,Marketing,PhD,Hybrid,Female
1382,60,8,7,97,75,0,Marketing,PhD,Remote,Male
1383,34,3,19,57,33,0,HR,Bachelor,Remote,Other
1384,53,4,11,99,48,5,Engineering,Bachelor,Hybrid,Female
1385,49,8,12,62,49,2,HR,Bachelor,On-site,Other
1386,34,7,13,76,87,3,Engineering,Master,Remote,Male
1387,42,5,30,78,57,9,Marketing,Master,Hybrid,Female
1388,54,10,3,89,94,0,Engineering,High School,Hybrid,Male
1389,48,4,3,50,43,3,Sales,Bachelor,Hybrid,Female
1390,38,2,7,78,51,4,Sales,PhD,On-site,Other
1391,48,4,29,82,38,1,Engineering,PhD,On-site,Female
1392,49,5,5,56,41,10,HR,Master,On-site,Male
1393,42,6,21,81,46,2,HR,Bachelor,Hybrid,Other
1394,34,8,16,96,97,6,Finance,Master,On-site,Female
1395,31,4,5,95,98,9,Engineering,High School,Hybrid,Other
1396,56,5,8,63,74,5,Engineering,Bachelor,Hybrid,Female
1397,59,4,10,55,50,1,Marketing,Master,Hybrid,Other
1398,49,2,10,51,54,5,Finance,Bachelor,Hybrid,Other
1399,34,5,25,64,58,2,Sales,Master,On-site,Male
1400,36,3,22,65,50,2,HR,PhD,On-site,Other
1401,30,3,18,59,100,9,Sales,Bachelor,Hybrid,Male
1402,47,2,18,95,94,3,Engineering,High School,Hybrid,Male
1403,38,3,2,72,42,5,Marketing,High School,On-site,Male
1404,45,10,28,47,40,0,Engineering,Master,Remote,Male
1405,36,6,6,43,78,3,Finance,PhD,Hybrid,Other
1406,53,5,5,68,71,6,HR,PhD,Hybrid,Female
1407,58,2,17,69,33,0,Marketing,PhD,Remote,Female
1408,54,9,3,92,66,5,Marketing,High School,Remote,Other
1409,58,12,13,71,37,5,HR,Bachelor,On-site,Female
1410,32,7,9,61,44,1,Marketing,Master,Remote,Male
1411,46,3,12,56,65,7,Engineering,Master,Remote,Female
1412,30,0,8,77,90,3,Marketing,Bachelor,On-site,Male
1413,43,6,13,74,68,3,Marketing,High School,Hybrid,Female
1414,60,5,2,84,91,8,Finance,PhD,On-site,Other
1415,46,2,20,80,32,10,Sales,Master,Remote,Other
1416,45,3,11,90,82,6,Marketing,High School,On-site,Female
1417,30,6,23,62,71,10,Sales,PhD,On-site,Female
1418,39,5,21,67,36,1,HR,Bachelor,Hybrid,Male
1419,51,9,7,56,96,2,Engineering,Bachelor,Hybrid,Female
1420,60,8,28,51,95,2,Sales,High School,Remote,Other
1421,59,4,17,91,52,10,Sales,PhD,Remote,Female
1422,31,7,5,64,55,5,Engineering,PhD,Hybrid,Other
1423,52,5,12,96,97,2,Finance,PhD,Remote,Male
1424,51,5,18,96,56,9,Engineering,Bachelor,Hybrid,Other
1425,44,6,12,49,57,4,Sales,High School,On-site,Female
1426,30,5,18,50,72,0,Finance,PhD,On-site,Female
1427,42,1,25,79,90,6,Engineering,High School,On-site,Female
1428,30,2,12,53,33,0,Engineering,Master,On-site,Other
1429,58,11,8,76,65,2,Marketing,Bachelor,Hybrid,Male
1430,49,2,0,94,77,5,Sales,Bachelor,Hybrid,Female
1431,49,7,17,79,62,1,Sales,High School,Remote,Other
1432,34,4,18,89,60,1,HR,Bachelor,On-site,Female
1433,37,7,5,58,77,6,Finance,Master,Hybrid,Female
1434,31,7,7,91,80,4,Marketing,PhD,Hybrid,Male
1435,53,4,28,71,46,6,Engineering,Bachelor,Hybrid,Female
1436,52,1,11,100,45,6,Sales,PhD,On-site,Other
1437,46,10,5,80,99,10,HR,Bachelor,Remote,Female
1438,39,7,11,40,60,6,Finance,PhD,On-site,Male
1439,33,4,9,44,49,8,Marketing,Bachelor,Hybrid,Male
1440,57,7,29,92,44,3,Sales,Master,On-site,Other
1441,55,5,24,45,93,5,Engineering,High School,Remote,Female
1442,39,8,17,88,48,10,Marketing,High School,Hybrid,Female
1443,49,4,20,49,33,9,HR,High School,On-site,Male
1444,54,9,18,99,81,4,Marketing,Bachelor,Hybrid,Other
1445,32,6,13,57,69,1,Sales,High School,On-site,Female
1446,54,5,13,93,83,5,Finance,High School,Remote,Male
1447,47,6,4,49,82,3,Marketing,Bachelor,Hybrid,Female
1448,43,4,12,45,42,1,Finance,PhD,Hybrid,Male
1449,39,4,28,75,94,0,Finance,Master,Hybrid,Other
1450,32,5,23,78,50,9,Marketing,Master,On-site,Male
1451,40,3,26,58,62,4,Sales,High School,On-site,Other
1452,36,6,1,85,66,8,Finance,PhD,On-site,Male
1453,53,4,8,42,63,9,Engineering,High School,On-site,Male
1454,32,4,27,84,50,3,Finance,PhD,Hybrid,Male
1455,30,5,2,55,34,10,Finance,Bachelor,Remote,Male
1456,38,3,18,68,47,10,Finance,High School,On-site,Other
1457,31,6,8,72,73,3,Engineering,Bachelor,Remote,Female
1458,55,2,17,46,56,6,HR,PhD,Remote,Other
1459,55,9,0,98,90,1,Sales,PhD,Remote,Female
1460,51,6,6,85,54,7,Finance,PhD,On-site,Male
1461,44,3,27,58,78,3,HR,Master,Remote,Male
1462,37,7,22,59,46,4,HR,High School,Hybrid,Female
1463,34,10,7,74,58,9,HR,Bachelor,On-site,Other
1464,59,5,14,99,76,1,HR,PhD,Remote,Other
1465,38,7,8,83,80,5,Engineering,Bachelor,Remote,Other
1466,35,5,5,63,59,7,Finance,High School,Remote,Female
1467,47,4,22,95,90,8,Marketing,Master,On-site,Male
1468,32,3,19,100,85,4,Finance,High School,Hybrid,Female
1469,51,3,15,87,99,8,Marketing,Bachelor,Remote,Other
1470,42,2,30,74,53,1,Sales,High School,Hybrid,Other
1471,51,7,16,61,79,5,Marketing,High School,On-site,Other
1472,56,7,7,83,73,1,HR,High School,Hybrid,Male
1473,36,7,18,63,35,3,Finance,High School,Remote,Other
1474,43,39,29,45,55,2,Finance,Master,Hybrid,Male
1475,54,5,11,87,35,7,Finance,High School,Hybrid,Other
1476,56,6,8,43,63,5,Sales,PhD,Hybrid,Male
1477,56,3,7,44,63,10,Finance,PhD,Remote,Other
1478,52,8,7,51,34,4,Finance,High School,Hybrid,Female
1479,38,7,18,63,87,6,Finance,High School,Remote,Female
1480,36,8,21,55,100,10,HR,Bachelor,On-site,Other
1481,37,7,18,82,73,0,Finance,High School,On-site,Female
1482,50,4,28,47,69,2,Engineering,Bachelor,On-site,Female
1483,44,5,29,81,80,10,HR,High School,Remote,Other
1484,34,3,3,49,30,6,Finance,Bachelor,Remote,Other
1485,41,9,21,96,66,3,Sales,High School,Hybrid,Male
1486,40,5,25,56,83,1,Sales,PhD,Hybrid,Other
1487,43,5,15,53,76,7,Finance,Bachelor,On-site,Male
1488,58,6,20,52,73,5,Sales,Master,Remote,Male
1489,42,6,16,67,83,0,Finance,Bachelor,Remote,Female
1490,44,6,9,77,56,8,Engineering,Master,Hybrid,Other
1491,39,10,11,44,56,8,Sales,Master,Hybrid,Female
1492,39,4,26,48,86,6,Finance,Bachelor,Hybrid,Other
1493,48,3,9,45,38,6,Marketing,Master,On-site,Male
1494,52,4,15,76,84,6,Marketing,Master,Remote,Male
1495,30,6,2,55,83,4,Engineering,High School,Hybrid,Other
1496,33,3,15,68,43,9,Engineering,Bachelor,Remote,Male
1497,32,3,0,48,78,7,Sales,PhD,On-site,Other
1498,60,8,26,40,76,8,Marketing,Bachelor,On-site,Other
1499,58,3,26,52,82,7,Engineering,High School,On-site,Female
1500,30,3,24,68,46,6,Engineering,Bachelor,Remote,Male
1501,37,4,16,43,92,1,Engineering,Master,Hybrid,Male
1502,41,5,30,59,55,4,Finance,PhD,Remote,Female
1503,45,9,27,87,89,1,HR,PhD,Hybrid,Female
1504,58,3,22,89,77,1,Engineering,Bachelor,Remote,Female
1505,53,7,22,100,90,5,Sales,Master,On-site,Other
1506,60,2,27,54,52,0,Engineering,Master,Hybrid,Other
1507,48,6,4,88,83,6,Engineering,High School,On-site,Other
1508,40,4,22,97,44,6,Sales,Master,Hybrid,Male
1509,48,2,1,48,51,8,Marketing,Bachelor,Hybrid,Male
1510,51,9,0,76,50,1,Finance,Bachelor,Remote,Female
1511,59,9,5,53,72,3,Marketing,Master,On-site,Female
1512,46,4,22,70,42,2,Finance,PhD,Hybrid,Female
1513,43,6,22,47,56,4,HR,High School,Remote,Female
1514,53,7,18,59,43,0,Sales,Master,Remote,Male
1515,34,5,24,78,37,2,Engineering,High School,On-site,Male
1516,30,7,18,46,54,8,Marketing,PhD,Remote,Other
1517,52,6,0,69,90,9,Sales,Master,Remote,Female
1518,59,4,24,87,62,6,Sales,Bachelor,On-site,Male
1519,60,10,29,70,37,5,Finance,High School,Hybrid,Other
1520,52,3,7,62,77,4,Engineering,High School,Hybrid,Female
1521,55,3,6,53,64,1,HR,PhD,Hybrid,Female
1522,37,6,2,57,94,2,Sales,PhD,Hybrid,Female
1523,51,4,27,79,32,3,Sales,High School,Hybrid,Female
1524,54,4,23,42,42,10,HR,Bachelor,On-site,Male
1525,54,6,13,51,58,1,Sales,High School,On-site,Female
1526,34,7,10,81,31,10,Marketing,Master,On-site,Female
1527,53,4,0,49,86,9,HR,Master,On-site,Other
1528,35,5,28,96,45,5,Engineering,Master,Remote,Male
1529,43,4,8,53,70,5,Marketing,High School,Hybrid,Other
1530,47,2,22,40,98,9,Marketing,PhD,Hybrid,Other
1531,31,4,25,95,67,8,Sales,Bachelor,On-site,Male
1532,60,8,13,55,90,4,HR,PhD,Hybrid,Other
1533,54,6,12,45,42,9,Sales,High School,Hybrid,Female
1534,45,5,19,97,36,3,HR,High School,Remote,Other
1535,46,3,14,50,91,9,Marketing,Master,Hybrid,Male
1536,37,3,21,65,32,5,HR,PhD,On-site,Female
1537,31,4,15,77,56,3,HR,PhD,Hybrid,Other
1538,51,8,24,57,97,7,Finance,Master,Remote,Male
1539,57,3,27,47,47,2,Marketing,High School,Hybrid,Other
1540,60,3,20,47,45,7,HR,Master,Remote,Other
1541,52,5,24,55,61,2,HR,Master,Hybrid,Female
1542,42,7,26,97,85,6,HR,Bachelor,Hybrid,Male
1543,32,5,13,70,58,7,Marketing,High School,On-site,Female
1544,55,5,30,96,86,6,HR,High School,On-site,Female
1545,46,5,27,91,33,10,HR,PhD,On-site,Male
1546,49,6,17,64,68,7,Marketing,Master,Hybrid,Other
1547,47,7,13,41,79,10,Sales,High School,On-site,Other
1548,43,5,24,48,68,4,Finance,Bachelor,On-site,Male
1549,31,3,9,95,89,7,HR,PhD,Hybrid,Male
1550,54,3,18,46,86,8,Finance,Master,Remote,Other
1551,32,4,27,60,77,0,Finance,PhD,On-site,Other
1552,32,4,23,64,79,2,Sales,High School,Remote,Female
1553,37,4,2,79,89,1,Finance,High School,Remote,Other
1554,56,2,3,55,70,7,Marketing,Master,Remote,Male
1555,59,4,4,85,48,0,Finance,Master,On-site,Female
1556,57,9,22,58,73,7,HR,Bachelor,Hybrid,Other
1557,59,3,7,75,67,7,Engineering,PhD,Hybrid,Male
1558,33,7,2,45,75,8,HR,High School,On-site,Other
1559,43,3,21,73,94,1,Finance,Master,Remote,Female
1560,33,3,26,43,90,9,Engineering,High School,Remote,Female
1561,37,6,5,83,53,8,Sales,PhD,On-site,Male
1562,58,4,12,97,79,2,Marketing,PhD,Remote,Female
1563,48,3,0,55,60,10,Sales,Bachelor,Remote,Female
1564,40,1,25,60,38,3,Engineering,Bachelor,On-site,Female
1565,52,9,6,90,74,2,Engineering,Bachelor,Hybrid,Other
1566,55,7,7,67,100,1,Engineering,Master,Hybrid,Other
1567,56,2,19,69,38,1,Finance,Master,On-site,Other
1568,42,3,16,81,72,3,HR,Bachelor,On-site,Male
1569,38,3,28,76,61,2,Sales,High School,Hybrid,Female
1570,37,2,17,42,40,9,HR,Bachelor,Hybrid,Female
1571,60,1,22,84,73,9,Finance,Master,On-site,Other
1572,41,4,30,40,81,3,Marketing,High School,Hybrid,Male
1573,47,6,4,53,71,2,Engineering,PhD,Hybrid,Female
1574,51,6,29,46,55,4,Engineering,Master,On-site,Female
1575,32,8,2,78,80,3,Engineering,Master,Hybrid,Male
1576,32,5,1,59,55,5,Marketing,Master,Remote,Other
1577,42,4,7,59,62,6,HR,Master,On-site,Other
1578,54,3,28,60,50,10,HR,Bachelor,Hybrid,Other
1579,37,6,27,56,46,10,Marketing,PhD,On-site,Other
1580,41,7,25,53,74,9,Finance,PhD,Remote,Male
1581,41,2,19,65,82,10,HR,Master,On-site,Other
1582,46,4,30,99,93,4,HR,PhD,Hybrid,Other
1583,30,4,6,44,89,3,Marketing,PhD,Hybrid,Other
1584,41,1,14,72,59,8,HR,Bachelor,On-site,Other
1585,40,2,12,82,51,7,Sales,Bachelor,On-site,Male
1586,45,3,29,82,97,6,Marketing,Master,Remote,Female
1587,36,8,10,53,86,2,Marketing,High School,On-site,Male
1588,32,2,4,90,72,4,Engineering,High School,Remote,Other
1589,34,7,18,63,51,1,Engineering,Bachelor,On-site,Male
1590,47,6,21,94,88,0,Marketing,PhD,On-site,Male
1591,38,5,26,98,49,4,Finance,Master,On-site,Other
1592,40,5,25,87,63,5,HR,PhD,Hybrid,Male
1593,37,5,8,45,42,3,Marketing,High School,On-site,Female
1594,47,9,11,48,59,1,Finance,Master,Remote,Female
1595,60,8,13,49,65,5,Engineering,Master,Hybrid,Other
1596,31,7,4,59,42,7,Engineering,Master,On-site,Male
1597,49,2,13,61,100,10,Marketing,High School,Remote,Male
1598,36,4,0,54,50,10,Finance,Master,On-site,Other
1599,58,7,24,59,60,7,Sales,High School,On-site,Female
1600,31,6,20,61,41,0,Sales,PhD,Remote,Male
1601,35,8,21,84,49,4,HR,PhD,Hybrid,Female
1602,58,1,20,44,38,3,HR,High School,Hybrid,Female
1603,50,10,19,59,52,3,Sales,PhD,On-site,Male
1604,32,6,0,80,80,0,Engineering,High School,On-site,Other
1605,52,2,28,44,44,6,Sales,High School,Hybrid,Female
1606,38,9,20,47,61,0,Engineering,Bachelor,On-site,Female
1607,32,4,16,45,64,9,Sales,Bachelor,On-site,Male
1608,49,9,4,100,96,10,HR,PhD,Hybrid,Female
1609,45,5,30,70,100,4,HR,High School,On-site,Male
1610,42,6,9,62,51,4,Marketing,PhD,Hybrid,Other
1611,54,4,5,52,68,8,Finance,Master,Hybrid,Other
1612,44,4,24,57,45,4,Marketing,High School,Hybrid,Male
1613,42,5,19,95,57,4,Marketing,PhD,Remote,Other
1614,50,5,30,86,84,9,Marketing,PhD,On-site,Other
1615,30,4,29,68,34,9,Engineering,High School,Remote,Female
1616,53,11,25,76,73,1,HR,Bachelor,On-site,Male
1617,59,3,12,82,92,10,Engineering,Master,Hybrid,Male
1618,30,5,10,79,53,7,Engineering,High School,Remote,Female
1619,38,6,15,98,30,10,Sales,Bachelor,Remote,Male
1620,51,8,25,43,97,0,Sales,PhD,Remote,Male
1621,47,6,16,63,98,4,HR,Master,Hybrid,Other
1622,53,5,3,84,37,6,Marketing,Master,On-site,Other
1623,51,6,4,54,97,0,Marketing,High School,Hybrid,Other
1624,47,9,11,87,91,6,Engineering,Master,On-site,Other
1625,52,7,10,84,95,0,HR,Master,Hybrid,Other
1626,35,5,18,74,48,10,Engineering,Master,Hybrid,Male
1627,35,6,12,43,46,6,Sales,Bachelor,Remote,Female
1628,48,6,17,90,45,0,HR,High School,Hybrid,Female
1629,46,5,16,47,88,3,Sales,Master,Hybrid,Other
1630,54,5,9,74,37,7,Marketing,Master,On-site,Other
1631,41,2,8,71,70,1,Engineering,Master,Remote,Male
1632,47,5,12,41,63,7,Engineering,Bachelor,On-site,Female
1633,59,3,9,99,44,3,Marketing,PhD,Remote,Male
1634,34,8,11,45,91,1,Sales,Master,On-site,Male
1635,34,9,27,44,94,1,HR,Master,On-site,Female
1636,38,4,21,67,32,4,HR,High School,Hybrid,Female
1637,35,2,20,54,61,3,Marketing,PhD,On-site,Other
1638,46,4,18,98,33,1,HR,Master,Hybrid,Male
1639,31,1,25,50,74,2,Marketing,High School,On-site,Other
1640,59,3,26,51,41,3,Finance,Master,Hybrid,Male
1641,48,7,28,68,90,5,Finance,Bachelor,On-site,Male
1642,36,5,15,79,63,8,HR,PhD,Hybrid,Male
1643,53,8,25,93,68,8,Marketing,Master,On-site,Female
1644,33,7,23,76,82,1,Engineering,PhD,On-site,Female
1645,36,5,26,71,31,6,Sales,Bachelor,On-site,Other
1646,42,6,0,60,30,3,Marketing,High School,On-site,Female
1647,49,4,6,75,56,0,Sales,High School,Remote,Female
1648,42,7,3,77,93,5,Marketing,Bachelor,Hybrid,Male
1649,48,5,8,96,34,10,Marketing,High School,On-site,Other
1650,54,5,22,40,47,9,HR,High School,Remote,Female
1651,41,5,5,76,61,4,Finance,Bachelor,Remote,Male
1652,33,4,8,82,68,10,Marketing,PhD,Hybrid,Female
1653,50,8,22,79,97,0,Marketing,Bachelor,On-site,Female
1654,49,3,8,99,68,8,Sales,PhD,Hybrid,Female
1655,52,6,0,70,79,9,HR,High School,On-site,Male
1656,53,1,21,66,64,9,Sales,PhD,On-site,Other
1657,46,6,2,91,43,5,HR,PhD,Hybrid,Male
1658,60,10,0,70,56,9,Marketing,PhD,Remote,Other
1659,50,5,8,80,56,4,Finance,High School,Hybrid,Other
1660,40,2,14,71,57,5,HR,PhD,On-site,Female
1661,50,7,6,53,43,1,HR,Bachelor,Hybrid,Female
1662,30,12,30,68,76,7,Marketing,PhD,On-site,Male
1663,59,3,23,78,93,0,Sales,High School,Hybrid,Male
1664,51,2,19,64,37,6,HR,High School,On-site,Other
1665,41,11,15,97,60,0,Engineering,Bachelor,Remote,Male
1666,41,7,19,89,30,2,Engineering,Master,Remote,Male
1667,37,1,2,70,51,5,Engineering,Bachelor,On-site,Female
1668,50,5,11,60,98,5,Sales,Master,On-site,Male
1669,38,6,14,92,46,2,Sales,PhD,Remote,Female
1670,37,5,11,60,35,6,Sales,PhD,Hybrid,Female
1671,35,1,28,97,57,10,HR,High School,On-site,Female
1672,30,4,25,60,59,3,Finance,PhD,Remote,Female
1673,39,7,17,70,54,6,Finance,High School,Remote,Male
1674,39,3,15,67,51,3,Finance,Master,Remote,Male
1675,58,5,10,46,46,7,Marketing,High School,Remote,Other
1676,39,6,11,58,93,2,Marketing,PhD,Hybrid,Female
1677,37,4,28,45,88,2,Marketing,Master,On-site,Male
1678,49,8,5,83,37,1,Engineering,Bachelor,Hybrid,Male
1679,48,2,23,74,31,5,Engineering,High School,On-site,Male
1680,52,3,10,79,38,7,Engineering,PhD,On-site,Other
1681,52,5,27,53,55,6,Marketing,High School,Remote,Female
1682,35,3,10,91,92,7,Engineering,High School,Hybrid,Male
1683,46,5,19,49,42,7,Finance,Master,Hybrid,Female
1684,53,2,20,65,59,2,Marketing,Bachelor,On-site,Male
1685,43,5,9,97,66,0,Finance,High School,Remote,Female
1686,39,4,25,74,44,9,Marketing,Bachelor,Remote,Female
1687,39,2,10,97,44,10,Sales,Bachelor,Hybrid,Female
1688,44,3,6,60,78,9,Finance,Master,Hybrid,Female
1689,55,4,3,98,51,6,HR,Master,Remote,Other
1690,43,4,19,76,44,3,Engineering,Master,On-site,Other
1691,54,5,10,68,89,1,Marketing,High School,Hybrid,Male
1692,32,6,6,83,61,10,Finance,Bachelor,Hybrid,Female
1693,32,6,15,100,34,4,Engineering,Master,On-site,Female
1694,49,6,1,99,51,4,Marketing,Master,Remote,Male
1695,52,2,27,76,96,1,Marketing,PhD,Remote,Other
1696,60,5,16,94,87,5,Sales,Master,Remote,Female
1697,55,5,9,44,68,8,Finance,Master,On-site,Other
1698,52,4,12,91,99,4,HR,High School,Remote,Male
1699,55,5,26,76,98,8,Engineering,High School,On-site,Female
1700,48,5,23,98,92,4,Finance,Master,Hybrid,Female
1701,58,6,26,93,32,7,Sales,Master,Hybrid,Other
1702,32,3,0,96,53,8,Marketing,High School,Hybrid,Female
1703,34,3,0,61,42,10,Sales,High School,Remote,Male
1704,49,5,14,41,62,4,Finance,High School,Hybrid,Male
1705,38,3,11,67,61,4,Marketing,PhD,Remote,Other
1706,36,7,0,77,63,7,HR,Master,On-site,Other
1707,55,3,11,52,53,8,Marketing,Bachelor,Hybrid,Other
1708,32,5,30,74,52,3,Sales,Master,Hybrid,Other
1709,35,4,3,87,91,4,HR,PhD,Remote,Male
1710,35,7,4,83,35,2,Engineering,Bachelor,Remote,Female
1711,36,5,0,94,82,2,HR,Bachelor,Remote,Female
1712,52,0,10,80,33,3,Finance,PhD,Hybrid,Male
1713,60,4,18,50,30,6,Sales,High School,Hybrid,Male
1714,50,5,23,75,63,0,HR,PhD,Remote,Other
1715,35,4,11,43,98,2,Finance,Bachelor,Hybrid,Female
1716,59,3,10,48,33,9,Marketing,Bachelor,On-site,Female
1717,32,2,15,77,36,3,Engineering,PhD,Hybrid,Other
1718,60,6,26,81,75,3,HR,Master,Hybrid,Male
1719,55,3,10,60,45,6,Engineering,High School,Hybrid,Female
1720,43,2,11,50,73,10,Marketing,Bachelor,Remote,Other
1721,37,5,5,43,60,4,Finance,PhD,Hybrid,Male
1722,44,7,30,73,32,2,Finance,High School,Hybrid,Other
1723,51,5,7,64,90,4,HR,Master,On-site,Female
1724,30,2,0,96,91,10,Sales,Master,Remote,Female
1725,45,8,23,91,80,10,HR,Bachelor,Remote,Female
1726,47,4,1,52,36,1,Sales,PhD,Remote,Female
1727,51,2,14,70,32,0,Engineering,High School,Hybrid,Other
1728,47,7,17,45,77,9,Marketing,High School,On-site,Other
1729,42,8,17,85,86,6,HR,High School,Hybrid,Other
1730,59,5,23,60,50,7,HR,PhD,Hybrid,Male
1731,43,8,20,54,43,2,Sales,High School,Hybrid,Female
1732,39,8,13,43,63,6,Engineering,Master,Hybrid,Male
1733,50,3,19,86,52,5,HR,High School,Remote,Female
1734,44,3,26,94,71,4,Finance,Bachelor,Remote,Other
1735,60,6,1,55,100,5,Finance,Bachelor,On-site,Male
1736,54,4,6,63,78,3,HR,Master,Remote,Female
1737,37,8,7,83,74,7,Finance,Master,Hybrid,Other
1738,38,3,3,67,71,4,Marketing,PhD,Remote,Female
1739,59,7,7,56,85,6,Engineering,Master,On-site,Male
1740,38,5,22,47,78,5,HR,Bachelor,On-site,Other
1741,60,5,15,80,44,2,HR,Bachelor,Hybrid,Male
1742,40,5,5,99,32,1,Finance,High School,On-site,Male
1743,45,4,28,69,68,1,HR,High School,On-site,Male
1744,37,8,22,73,66,0,Finance,Bachelor,On-site,Male
1745,42,6,10,95,98,5,Marketing,PhD,Hybrid,Other
1746,52,3,12,59,48,8,Sales,High School,Remote,Female
1747,53,6,11,52,46,6,Sales,Bachelor,On-site,Female
1748,47,4,28,88,57,8,Sales,High School,Remote,Female
1749,36,3,30,91,92,7,Sales,Bachelor,On-site,Male
1750,35,3,3,81,86,6,HR,PhD,Hybrid,Female
1751,58,5,0,61,82,3,HR,Master,Hybrid,Female
1752,43,6,7,46,56,0,Marketing,Bachelor,On-site,Other
1753,51,8,22,59,82,7,Sales,Master,Remote,Male
1754,36,6,27,74,86,9,Marketing,Bachelor,On-site,Female
1755,32,3,14,97,64,0,Engineering,Master,Hybrid,Female
1756,45,4,23,83,39,1,Engineering,High School,Remote,Male
1757,45,3,27,84,88,4,Engineering,High School,On-site,Other
1758,39,4,3,54,89,3,Finance,Bachelor,Remote,Female
1759,49,5,8,61,33,6,Finance,Master,On-site,Other
1760,32,6,0,70,39,4,Engineering,PhD,On-site,Female
1761,43,6,11,62,82,9,HR,High School,Hybrid,Male
1762,49,5,5,45,66,0,Sales,PhD,On-site,Male
1763,53,4,2,82,88,7,Sales,High School,On-site,Female
1764,43,7,26,82,81,10,Marketing,High School,On-site,Female
1765,41,3,21,76,65,0,Marketing,PhD,On-site,Female
1766,32,4,17,53,37,2,HR,PhD,Hybrid,Male
1767,54,6,16,81,76,8,HR,High School,Remote,Other
1768,60,4,4,55,94,1,HR,Master,On-site,Other
1769,57,4,0,98,57,3,Marketing,High School,Hybrid,Female
1770,59,8,12,43,58,4,Engineering,Master,Remote,Other
1771,44,3,10,61,71,10,Sales,PhD,Remote,Other
1772,36,3,25,62,37,7,Finance,Master,Remote,Female
1773,42,4,2,78,96,8,Finance,PhD,Remote,Female
1774,52,4,4,100,91,9,Finance,Bachelor,Remote,Other
1775,39,6,30,70,87,9,Sales,PhD,On-site,Male
1776,57,3,4,41,95,6,Finance,Master,On-site,Male
1777,54,1,2,86,53,10,Engineering,Master,Hybrid,Other
1778,47,6,2,61,80,2,HR,High School,Hybrid,Other
1779,31,5,10,70,39,5,Finance,Master,On-site,Female
1780,32,1,15,92,69,8,HR,PhD,Remote,Other
1781,31,6,15,78,69,3,Finance,PhD,Remote,Other
1782,52,3,4,76,64,0,Marketing,PhD,Hybrid,Male
1783,37,5,23,76,73,4,Finance,High School,Remote,Male
1784,35,8,8,58,87,1,Engineering,High School,Hybrid,Other
1785,60,4,11,59,66,6,Sales,High School,Remote,Male
1786,56,4,15,82,97,10,Marketing,Master,On-site,Female
1787,52,1,30,77,90,1,HR,High School,Remote,Other
1788,31,11,5,63,89,9,HR,Bachelor,On-site,Male
1789,35,4,23,53,32,10,Finance,PhD,Hybrid,Female
1790,58,9,10,99,69,6,Finance,PhD,Hybrid,Male
1791,49,4,10,40,64,3,HR,High School,On-site,Male
1792,56,4,0,41,85,1,Engineering,High School,Remote,Male
1793,57,6,6,100,85,7,Marketing,Bachelor,Hybrid,Other
1794,41,4,13,61,97,1,Engineering,Master,Remote,Female
1795,56,8,22,92,85,6,Marketing,Bachelor,On-site,Male
1796,39,5,24,94,100,3,Sales,High School,Hybrid,Female
1797,39,6,18,48,51,1,Marketing,Master,Remote,Other
1798,35,4,17,81,63,4,Sales,PhD,Hybrid,Female
1799,39,5,16,73,67,8,Finance,High School,Remote,Male
1800,49,9,4,91,51,3,Sales,PhD,Remote,Female
1801,49,4,23,42,94,10,Marketing,Bachelor,Remote,Female
1802,33,3,5,73,91,6,Marketing,High School,Hybrid,Male
1803,44,2,10,51,91,0,Sales,Master,Hybrid,Other
1804,30,1,30,66,42,6,Marketing,Master,Remote,Male
1805,47,5,30,95,81,4,Finance,Bachelor,On-site,Other
1806,37,9,28,80,61,9,Finance,High School,Remote,Male
1807,44,3,28,89,84,3,HR,High School,On-site,Other
1808,50,5,25,100,70,10,Marketing,PhD,Hybrid,Male
1809,55,5,20,47,80,6,Finance,Bachelor,On-site,Female
1810,39,5,3,52,75,2,Engineering,Master,Hybrid,Female
1811,52,4,29,84,39,0,Sales,High School,Hybrid,Male
1812,34,7,5,53,90,0,Marketing,PhD,Remote,Male
1813,42,7,30,84,68,6,Sales,PhD,On-site,Female
1814,32,5,17,40,86,2,Sales,PhD,Hybrid,Other
1815,45,9,15,74,70,3,Marketing,Bachelor,Remote,Other
1816,60,8,29,46,36,9,Engineering,PhD,Hybrid,Male
1817,42,3,7,73,53,9,HR,PhD,Remote,Other
1818,30,5,21,97,78,4,HR,High School,Remote,Other
1819,38,5,3,99,34,9,HR,High School,Remote,Female
1820,48,6,3,60,96,3,Marketing,High School,Hybrid,Male
1821,47,4,7,89,46,1,Marketing,Bachelor,On-site,Male
1822,50,5,14,54,54,4,Sales,Bachelor,Hybrid,Male
