age,months_active,monthly_spend,support_calls,contract_type,has_discount,churn
72,28,197.13,2,2_anos,0,0
33,19,125.53,3,mes_a_mes,0,1
18,27,105.15,2,mes_a_mes,0,0
62,48,82.62,1,mes_a_mes,0,1
72,52,180.75,2,2_anos,0,0
70,57,56.35,2,2_anos,1,0
38,19,64.3,5,mes_a_mes,0,1
47,33,33.26,0,2_anos,0,0
30,51,154.23,2,1_ano,1,0
51,7,123.15,3,1_ano,0,0
21,29,125.72,1,mes_a_mes,0,0
45,55,51.51,2,mes_a_mes,0,0
55,43,133.72,2,mes_a_mes,0,1
48,5,155.44,5,mes_a_mes,0,1
72,30,78.0,2,2_anos,0,0
44,49,162.26,1,1_ano,1,0
22,43,76.27,2,1_ano,0,0
42,56,154.05,3,mes_a_mes,0,1
20,58,16.41,2,mes_a_mes,1,0
50,8,114.72,5,mes_a_mes,0,1
21,42,194.21,4,2_anos,0,0
42,12,196.44,2,1_ano,0,0
37,42,63.53,0,mes_a_mes,0,0
51,13,93.87,1,mes_a_mes,0,0
43,26,21.97,0,mes_a_mes,0,1
22,18,175.93,3,mes_a_mes,0,0
52,42,118.03,0,mes_a_mes,0,1
45,51,83.17,3,2_anos,0,0
46,52,31.43,1,mes_a_mes,0,1
26,49,189.89,4,mes_a_mes,0,1
69,20,110.74,2,mes_a_mes,1,0
55,16,63.76,2,mes_a_mes,0,1
67,37,76.54,2,mes_a_mes,0,1
23,3,61.43,0,mes_a_mes,0,1
36,27,124.34,1,mes_a_mes,1,0
61,15,186.69,2,mes_a_mes,0,1
74,58,172.77,3,2_anos,1,0
28,34,97.47,2,mes_a_mes,0,0
19,45,167.03,1,2_anos,0,0
64,22,90.39,1,mes_a_mes,0,0
61,40,57.94,1,2_anos,0,0
61,23,196.85,0,mes_a_mes,1,0
26,59,67.74,2,1_ano,0,0
38,49,71.51,3,mes_a_mes,0,0
41,4,198.04,0,mes_a_mes,0,1
51,51,35.45,1,mes_a_mes,1,0
39,54,154.5,1,mes_a_mes,0,1
20,57,187.8,2,2_anos,0,0
29,41,107.24,6,mes_a_mes,0,1
45,23,10.48,3,2_anos,0,0
47,47,81.26,2,1_ano,0,0
43,9,31.2,3,1_ano,1,0
65,24,89.08,1,mes_a_mes,1,0
38,21,160.11,3,mes_a_mes,0,1
45,41,93.36,1,mes_a_mes,0,1
73,46,92.07,1,1_ano,0,0
43,55,115.79,2,2_anos,0,0
50,53,120.52,0,mes_a_mes,1,0
38,16,172.7,0,1_ano,1,0
52,56,68.59,2,mes_a_mes,0,0
69,55,166.12,1,2_anos,1,0
51,25,117.53,3,2_anos,1,0
58,26,67.1,1,mes_a_mes,0,1
68,49,66.07,1,1_ano,1,0
64,45,78.62,2,1_ano,0,0
35,9,128.31,3,1_ano,0,0
28,15,53.85,2,mes_a_mes,1,0
74,39,184.86,2,1_ano,0,0
40,33,119.23,0,mes_a_mes,0,1
65,1,184.8,0,mes_a_mes,1,1
39,5,18.82,1,mes_a_mes,0,1
34,56,75.1,4,mes_a_mes,0,1
22,9,14.33,3,2_anos,1,0
61,44,61.73,5,mes_a_mes,0,1
28,6,173.78,0,2_anos,0,0
47,28,16.96,0,mes_a_mes,0,1
32,45,92.87,0,mes_a_mes,1,0
44,26,32.34,0,mes_a_mes,0,0
52,28,89.2,1,mes_a_mes,0,1
50,40,169.38,1,mes_a_mes,1,0
37,15,128.38,1,2_anos,0,0
33,6,149.98,4,mes_a_mes,0,1
51,27,76.33,3,mes_a_mes,0,0
19,38,189.44,2,mes_a_mes,0,1
52,4,144.76,1,mes_a_mes,1,1
57,11,90.14,0,2_anos,0,0
73,21,91.03,0,mes_a_mes,0,0
45,30,184.55,4,1_ano,0,0
64,18,119.52,1,mes_a_mes,1,0
56,35,144.21,2,mes_a_mes,0,1
23,3,89.24,4,2_anos,0,1
26,12,52.5,1,1_ano,0,0
37,27,147.48,1,1_ano,0,0
18,53,125.49,0,mes_a_mes,0,1
25,30,105.26,1,mes_a_mes,0,0
72,21,128.56,1,1_ano,1,0
40,38,49.57,2,mes_a_mes,1,0
20,21,160.85,3,mes_a_mes,0,0
21,38,190.15,2,mes_a_mes,0,1
42,40,179.31,1,2_anos,1,0
64,15,71.07,2,2_anos,0,0
55,18,87.14,4,mes_a_mes,0,1
32,52,163.6,1,1_ano,1,0
38,29,123.07,2,mes_a_mes,0,1
52,48,114.1,2,1_ano,0,0
74,38,186.06,1,mes_a_mes,0,1
70,21,111.84,3,1_ano,0,0
70,17,107.84,3,mes_a_mes,0,0
63,41,17.98,1,mes_a_mes,0,0
69,51,23.19,6,1_ano,1,0
31,18,11.41,0,mes_a_mes,1,0
53,57,183.52,4,mes_a_mes,0,1
29,55,87.59,1,mes_a_mes,0,1
34,37,99.03,1,2_anos,1,0
56,38,170.62,2,2_anos,0,0
26,12,125.76,3,1_ano,1,0
52,11,125.81,2,2_anos,0,0
30,48,66.34,3,mes_a_mes,0,0
32,52,168.44,2,mes_a_mes,1,0
35,49,41.51,1,2_anos,0,0
68,20,20.1,1,mes_a_mes,0,0
50,9,46.4,1,2_anos,0,0
23,1,60.87,3,mes_a_mes,0,1
44,58,63.64,6,mes_a_mes,0,1
40,3,137.4,2,mes_a_mes,0,1
44,21,51.39,1,mes_a_mes,0,1
51,23,138.57,3,1_ano,0,0
73,9,27.32,1,mes_a_mes,0,1
63,54,37.97,5,mes_a_mes,0,1
55,19,106.68,1,mes_a_mes,0,0
31,45,185.16,2,mes_a_mes,0,1
53,55,173.32,3,mes_a_mes,0,1
70,46,194.06,0,mes_a_mes,0,0
25,52,133.59,4,mes_a_mes,0,1
52,19,138.4,2,mes_a_mes,1,0
36,23,128.75,3,mes_a_mes,1,0
47,27,128.34,4,mes_a_mes,0,1
31,27,37.95,2,mes_a_mes,1,0
37,39,113.31,1,1_ano,0,0
66,36,83.35,3,mes_a_mes,0,1
42,12,94.08,0,1_ano,0,0
57,55,109.48,3,1_ano,1,0
41,27,34.4,0,mes_a_mes,0,1
31,46,78.3,3,mes_a_mes,0,0
43,34,22.06,1,mes_a_mes,0,0
55,33,196.14,2,2_anos,0,0
40,28,32.52,2,mes_a_mes,1,0
39,31,59.12,2,1_ano,0,0
65,32,179.35,5,1_ano,0,0
74,50,101.71,1,1_ano,1,0
36,20,35.77,2,mes_a_mes,0,1
63,40,83.0,0,mes_a_mes,1,0
68,35,32.01,2,mes_a_mes,1,0
20,31,48.04,1,mes_a_mes,1,0
59,58,19.89,4,mes_a_mes,0,1
36,31,93.26,3,1_ano,0,0
26,38,163.26,2,mes_a_mes,0,1
45,22,121.33,1,1_ano,0,0
37,45,125.21,0,2_anos,0,0
62,41,48.11,3,mes_a_mes,0,0
24,9,75.34,2,mes_a_mes,0,1
31,52,170.6,4,2_anos,0,0
26,9,26.69,2,mes_a_mes,0,1
72,15,173.01,4,mes_a_mes,0,1
74,13,101.9,4,mes_a_mes,0,1
36,22,169.06,2,mes_a_mes,0,0
64,16,70.42,1,2_anos,1,0
69,32,74.38,2,mes_a_mes,1,0
31,2,152.8,0,mes_a_mes,0,1
73,26,159.15,1,mes_a_mes,0,1
55,14,53.63,4,1_ano,1,0
70,59,194.85,0,1_ano,1,0
53,38,26.05,0,mes_a_mes,0,1
57,34,23.02,2,mes_a_mes,0,0
34,8,123.15,0,mes_a_mes,0,1
47,36,147.32,0,1_ano,0,0
26,21,192.57,3,1_ano,1,0
50,56,86.94,0,mes_a_mes,0,1
73,46,14.81,3,mes_a_mes,1,0
69,43,124.55,1,mes_a_mes,0,0
42,56,65.04,1,1_ano,1,0
31,28,92.26,6,mes_a_mes,0,1
28,46,102.81,3,mes_a_mes,0,1
70,44,22.26,1,2_anos,0,0
52,48,102.34,1,mes_a_mes,0,0
58,6,91.0,0,mes_a_mes,0,1
31,20,145.38,2,2_anos,1,0
47,31,132.68,2,mes_a_mes,1,0
58,33,45.19,2,2_anos,0,0
21,44,49.17,2,1_ano,0,0
21,7,57.69,2,mes_a_mes,1,1
45,8,44.0,0,1_ano,1,0
25,9,134.87,3,mes_a_mes,1,1
19,2,198.94,3,mes_a_mes,0,1
58,17,133.9,5,mes_a_mes,1,1
63,52,125.27,3,mes_a_mes,0,1
39,45,87.89,1,2_anos,0,0
58,37,69.39,1,mes_a_mes,1,0
73,42,183.1,0,1_ano,0,0
72,44,194.11,2,mes_a_mes,1,0
33,17,104.39,2,1_ano,1,0
46,53,65.14,2,mes_a_mes,0,1
66,38,156.32,1,1_ano,0,0
65,35,35.17,3,1_ano,0,0
47,47,155.46,3,mes_a_mes,0,1
29,39,165.6,1,mes_a_mes,1,0
52,30,33.73,4,mes_a_mes,0,1
28,6,195.6,3,1_ano,1,0
63,4,197.25,4,1_ano,0,1
67,51,187.98,3,1_ano,1,0
38,37,104.25,2,1_ano,0,0
38,35,56.75,1,1_ano,0,0
22,58,120.58,4,mes_a_mes,0,1
65,57,89.79,5,1_ano,1,0
37,9,49.13,5,1_ano,1,1
54,6,90.5,2,mes_a_mes,0,1
20,13,136.14,1,mes_a_mes,0,1
61,59,23.47,2,2_anos,1,0
50,22,73.35,2,1_ano,0,0
70,28,13.38,3,2_anos,1,0
26,30,152.4,2,1_ano,0,0
26,52,131.73,1,mes_a_mes,0,0
21,36,21.91,3,mes_a_mes,0,0
52,2,193.3,1,1_ano,1,0
34,58,14.3,1,1_ano,1,0
51,36,122.09,0,mes_a_mes,0,0
41,8,157.51,1,mes_a_mes,0,1
49,45,159.7,2,mes_a_mes,1,0
18,42,16.51,2,mes_a_mes,1,0
25,50,182.22,2,2_anos,0,0
62,9,184.51,4,2_anos,1,0
40,1,116.66,3,1_ano,0,0
64,13,101.6,2,mes_a_mes,0,0
57,50,18.52,1,mes_a_mes,0,0
29,15,116.77,0,mes_a_mes,1,0
71,32,87.78,2,mes_a_mes,0,0
29,34,156.83,1,mes_a_mes,0,0
63,43,86.74,2,2_anos,0,0
64,31,139.88,1,2_anos,0,0
32,14,29.27,2,mes_a_mes,0,1
58,54,35.26,1,mes_a_mes,0,0
36,47,36.54,2,mes_a_mes,1,0
43,14,18.65,3,1_ano,1,0
69,48,112.85,1,1_ano,0,0
46,55,160.85,3,1_ano,1,0
39,29,125.98,4,2_anos,1,0
57,47,119.24,2,mes_a_mes,1,0
38,19,139.32,0,mes_a_mes,0,0
68,27,74.53,3,mes_a_mes,0,1
55,9,78.77,0,mes_a_mes,0,1
37,37,69.71,4,1_ano,0,0
74,37,145.3,1,mes_a_mes,1,0
46,43,40.71,0,mes_a_mes,0,1
68,28,12.47,1,1_ano,0,0
21,52,123.28,1,mes_a_mes,0,1
72,57,189.05,1,mes_a_mes,0,0
24,24,125.79,1,mes_a_mes,0,1
45,28,158.76,4,mes_a_mes,0,1
45,36,137.83,1,2_anos,1,0
21,52,104.51,2,mes_a_mes,0,1
39,18,146.49,2,mes_a_mes,0,0
29,25,166.58,4,1_ano,0,0
62,35,52.7,2,mes_a_mes,1,0
20,4,73.86,2,mes_a_mes,0,1
39,14,52.51,2,mes_a_mes,0,1
61,39,95.91,1,mes_a_mes,0,1
19,26,178.16,1,2_anos,0,0
41,8,75.59,0,mes_a_mes,1,1
51,24,81.15,0,mes_a_mes,0,0
44,16,173.47,2,mes_a_mes,0,0
72,20,107.92,2,mes_a_mes,0,0
58,15,111.74,2,mes_a_mes,1,0
18,7,173.55,3,mes_a_mes,0,1
25,58,103.2,1,1_ano,0,0
40,17,139.5,0,mes_a_mes,0,0
55,22,26.27,0,mes_a_mes,1,0
23,22,43.94,2,1_ano,0,0
39,54,86.83,1,mes_a_mes,0,1
42,12,104.02,1,mes_a_mes,0,0
35,18,193.49,1,2_anos,1,0
34,56,194.42,1,1_ano,0,0
29,46,171.73,2,mes_a_mes,0,1
23,47,69.96,2,1_ano,1,0
43,15,193.17,3,mes_a_mes,0,1
44,37,140.97,2,2_anos,0,0
25,16,84.66,3,mes_a_mes,1,0
36,5,143.32,4,1_ano,0,1
59,2,13.14,2,mes_a_mes,0,1
18,52,37.77,1,mes_a_mes,0,0
74,28,167.64,1,1_ano,1,0
46,57,132.66,3,1_ano,0,0
62,41,79.2,1,mes_a_mes,0,0
66,54,105.13,1,mes_a_mes,1,0
52,27,181.98,2,mes_a_mes,0,1
57,31,130.0,1,2_anos,0,0
31,41,85.65,1,mes_a_mes,0,0
52,36,32.86,1,mes_a_mes,0,1
65,47,65.81,3,1_ano,0,0
62,43,195.88,0,1_ano,0,0
37,1,93.1,0,2_anos,0,0
73,50,99.65,3,2_anos,1,0
66,29,104.73,2,mes_a_mes,0,1
30,1,177.98,4,1_ano,0,1
55,8,124.75,2,mes_a_mes,0,1
66,57,141.8,4,mes_a_mes,1,1
63,16,83.99,1,1_ano,0,0
66,58,15.53,3,mes_a_mes,0,0
25,28,186.88,2,2_anos,0,0
60,22,190.33,4,mes_a_mes,1,1
37,18,190.34,2,mes_a_mes,1,0
50,22,189.3,1,mes_a_mes,1,0
43,41,164.9,5,mes_a_mes,0,1
56,12,140.07,3,2_anos,0,0
38,19,170.46,2,mes_a_mes,0,1
70,25,124.1,1,1_ano,0,0
66,50,35.53,2,mes_a_mes,1,0
59,59,84.33,2,mes_a_mes,0,0
60,5,194.55,4,2_anos,0,1
71,59,76.72,3,2_anos,1,0
58,34,174.89,0,mes_a_mes,0,0
26,39,27.71,0,1_ano,1,0
41,59,73.49,0,mes_a_mes,1,0
54,10,76.68,1,mes_a_mes,0,1
66,47,19.8,0,1_ano,0,0
58,57,32.63,4,mes_a_mes,1,1
34,7,46.7,5,2_anos,1,0
41,37,169.18,1,1_ano,0,0
38,47,22.05,4,1_ano,0,0
68,52,66.75,0,mes_a_mes,0,0
56,52,11.93,2,mes_a_mes,0,0
72,15,142.17,1,1_ano,0,0
58,42,127.86,1,mes_a_mes,0,0
56,24,132.55,2,mes_a_mes,0,0
30,26,81.13,2,mes_a_mes,0,1
28,26,49.57,2,mes_a_mes,0,1
63,46,146.86,2,1_ano,0,0
36,26,164.11,5,1_ano,0,0
28,58,36.33,3,mes_a_mes,1,0
30,10,102.5,3,1_ano,0,0
63,17,57.26,1,2_anos,0,0
62,53,41.94,0,1_ano,0,0
18,14,149.52,2,mes_a_mes,0,0
57,2,112.24,0,mes_a_mes,0,1
61,48,51.08,1,mes_a_mes,0,1
36,13,68.9,1,mes_a_mes,0,1
29,27,193.66,1,mes_a_mes,1,0
25,9,171.25,1,mes_a_mes,0,1
25,7,177.19,1,mes_a_mes,0,1
70,48,97.4,4,1_ano,0,0
62,10,128.52,3,mes_a_mes,0,1
29,56,81.59,2,mes_a_mes,0,1
65,54,24.77,2,2_anos,1,0
50,9,86.2,2,mes_a_mes,0,1
62,22,122.86,1,2_anos,0,0
43,23,64.56,1,mes_a_mes,1,0
56,7,171.11,4,mes_a_mes,0,1
45,48,38.71,4,mes_a_mes,1,1
22,9,79.75,3,mes_a_mes,0,1
25,27,33.73,2,mes_a_mes,0,1
42,24,86.92,0,2_anos,0,0
44,29,17.54,2,1_ano,0,0
63,17,61.78,3,mes_a_mes,0,0
40,20,86.14,0,2_anos,0,0
47,7,100.85,1,mes_a_mes,0,1
62,43,113.3,2,2_anos,1,0
64,40,62.25,1,1_ano,1,0
40,7,109.38,2,mes_a_mes,0,1
66,28,106.71,3,mes_a_mes,1,0
64,19,70.07,1,mes_a_mes,0,1
37,20,167.74,0,2_anos,0,0
35,44,113.67,0,mes_a_mes,1,0
35,39,73.13,2,mes_a_mes,1,0
19,40,189.99,2,1_ano,0,0
21,7,170.57,2,1_ano,0,0
47,6,196.69,3,mes_a_mes,1,1
50,25,141.52,1,1_ano,1,0
53,41,81.86,2,2_anos,0,0
35,59,63.36,3,mes_a_mes,1,0
54,13,136.03,1,2_anos,0,0
36,39,196.36,1,mes_a_mes,0,1
64,40,129.08,1,mes_a_mes,1,0
45,22,177.51,3,mes_a_mes,0,1
57,49,72.53,2,mes_a_mes,0,0
37,17,87.32,1,2_anos,0,0
66,48,182.19,3,mes_a_mes,0,0
50,22,153.8,1,mes_a_mes,1,0
29,34,196.47,1,mes_a_mes,0,1
68,8,157.21,5,mes_a_mes,1,1
32,49,95.22,3,2_anos,0,0
58,45,110.9,1,1_ano,1,0
56,18,181.1,1,1_ano,0,0
19,24,114.81,2,1_ano,0,0
46,54,58.53,2,mes_a_mes,0,1
58,42,92.77,1,mes_a_mes,0,1
27,2,108.1,6,mes_a_mes,0,1
19,2,28.38,2,2_anos,0,0
68,27,151.31,5,1_ano,0,0
28,14,30.78,5,mes_a_mes,0,1
30,48,86.93,3,mes_a_mes,0,1
27,39,162.88,1,2_anos,0,0
31,53,98.84,2,mes_a_mes,1,0
35,53,169.98,1,mes_a_mes,0,1
68,56,74.96,4,mes_a_mes,0,1
71,12,191.95,0,2_anos,0,0
26,32,49.8,2,1_ano,1,0
74,28,17.27,1,mes_a_mes,0,1
56,55,175.76,1,mes_a_mes,0,0
45,28,152.92,2,mes_a_mes,0,1
20,46,54.08,3,mes_a_mes,0,1
37,25,197.1,5,2_anos,0,0
23,4,105.43,0,2_anos,1,0
44,26,190.7,1,mes_a_mes,0,0
70,36,105.96,3,mes_a_mes,0,1
19,50,99.66,1,2_anos,0,0
46,3,95.34,1,mes_a_mes,1,1
55,1,73.63,1,mes_a_mes,0,1
20,17,111.4,2,mes_a_mes,0,1
33,7,95.99,4,1_ano,1,1
47,48,16.98,2,2_anos,0,0
57,5,59.48,4,mes_a_mes,1,1
19,19,50.49,1,mes_a_mes,0,1
34,39,174.81,1,mes_a_mes,1,0
58,46,123.79,2,mes_a_mes,0,0
29,34,155.1,1,2_anos,1,0
52,35,191.8,1,mes_a_mes,0,1
60,49,132.37,2,mes_a_mes,0,0
18,16,196.7,0,1_ano,1,0
72,40,69.24,1,mes_a_mes,1,0
62,50,45.39,1,mes_a_mes,0,0
32,47,86.63,0,mes_a_mes,0,0
43,39,99.45,4,1_ano,0,0
54,27,180.12,1,mes_a_mes,1,0
38,41,116.39,1,2_anos,1,0
66,38,65.51,3,mes_a_mes,0,1
48,50,151.1,0,2_anos,0,0
42,50,106.11,0,mes_a_mes,1,0
40,25,40.81,5,mes_a_mes,0,1
41,26,119.6,3,2_anos,1,0
74,56,183.16,1,1_ano,0,0
55,14,170.1,3,mes_a_mes,0,1
45,14,121.49,4,mes_a_mes,0,1
38,14,81.65,4,mes_a_mes,1,1
71,25,26.53,0,mes_a_mes,0,1
60,36,99.23,3,1_ano,0,0
35,4,152.9,4,1_ano,1,0
53,47,78.45,3,mes_a_mes,0,0
52,15,54.73,3,mes_a_mes,1,0
62,32,186.96,2,mes_a_mes,0,1
72,18,166.1,2,mes_a_mes,0,1
26,14,131.27,2,mes_a_mes,0,1
70,58,35.99,2,mes_a_mes,1,0
55,1,37.53,5,1_ano,1,0
47,42,29.61,2,mes_a_mes,1,0
61,20,127.1,1,mes_a_mes,0,1
51,10,31.96,2,2_anos,0,0
49,10,170.1,3,1_ano,0,0
20,59,198.66,0,mes_a_mes,1,0
20,24,79.61,0,mes_a_mes,0,1
45,34,96.2,1,mes_a_mes,1,0
61,28,145.22,5,1_ano,0,0
32,27,188.06,3,mes_a_mes,0,0
58,40,179.88,3,1_ano,0,0
40,1,20.94,2,1_ano,0,0
57,33,42.12,1,1_ano,0,0
28,4,153.37,1,mes_a_mes,0,1
65,7,140.89,0,mes_a_mes,0,1
49,9,35.31,3,mes_a_mes,1,1
74,16,105.39,1,2_anos,1,0
71,5,158.35,3,mes_a_mes,0,1
53,34,51.57,1,1_ano,0,0
50,23,175.54,1,2_anos,0,0
41,43,20.06,1,2_anos,0,0
56,50,158.62,0,mes_a_mes,0,1
51,25,127.01,0,1_ano,0,0
73,57,69.89,2,1_ano,1,0
45,51,146.98,2,2_anos,0,0
54,13,158.65,2,mes_a_mes,0,0
24,24,187.44,1,1_ano,1,0
21,11,79.88,2,mes_a_mes,0,1
54,52,140.34,2,mes_a_mes,1,0
73,51,124.5,3,1_ano,0,0
18,17,109.79,3,mes_a_mes,0,1
18,37,179.18,1,mes_a_mes,1,0
64,13,10.6,3,mes_a_mes,0,0
37,27,63.6,2,mes_a_mes,0,1
36,20,112.27,3,mes_a_mes,1,0
46,33,43.88,4,2_anos,0,0
27,42,182.49,2,mes_a_mes,0,1
35,32,133.04,5,mes_a_mes,0,1
45,8,100.8,1,mes_a_mes,0,1
52,56,164.79,1,mes_a_mes,1,0
60,29,95.67,3,2_anos,1,0
64,40,116.14,1,mes_a_mes,0,0
48,19,10.52,0,1_ano,0,0
44,6,79.48,1,mes_a_mes,0,1
28,44,36.37,1,1_ano,0,0
66,39,141.04,5,1_ano,0,0
66,48,101.02,2,1_ano,0,0
55,41,67.33,2,2_anos,1,0
22,21,98.89,3,2_anos,0,0
25,57,49.83,4,2_anos,1,0
51,22,185.77,1,1_ano,0,0
65,42,20.25,2,1_ano,0,0
69,10,174.43,2,mes_a_mes,0,1
73,10,107.16,0,mes_a_mes,0,1
29,52,127.6,2,mes_a_mes,0,0
55,29,67.5,3,1_ano,0,0
18,16,193.67,2,mes_a_mes,1,0
48,1,63.55,2,mes_a_mes,0,1
21,17,121.89,3,1_ano,0,0
66,30,198.75,1,mes_a_mes,0,1
62,26,177.41,0,mes_a_mes,0,0
67,53,111.9,2,mes_a_mes,0,1
22,46,198.17,1,2_anos,0,0
47,19,143.26,3,mes_a_mes,0,1
73,53,49.65,2,mes_a_mes,0,0
41,21,87.06,0,mes_a_mes,1,0
20,17,73.55,2,mes_a_mes,1,0
28,46,75.36,4,mes_a_mes,0,1
62,40,154.49,2,1_ano,0,0
21,21,121.01,1,mes_a_mes,0,1
43,53,17.24,1,1_ano,0,0
44,41,176.72,2,1_ano,1,0
63,40,66.39,1,mes_a_mes,0,0
71,45,199.44,1,2_anos,1,0
60,49,191.3,3,1_ano,0,0
44,19,188.7,2,mes_a_mes,0,0
59,7,164.11,2,mes_a_mes,0,1
68,17,51.92,0,mes_a_mes,0,1
67,1,111.2,2,1_ano,0,0
23,37,52.62,3,mes_a_mes,1,0
32,57,59.34,5,1_ano,1,0
70,6,126.08,1,mes_a_mes,1,1
47,26,17.76,5,mes_a_mes,0,1
59,2,194.2,2,mes_a_mes,1,1
54,59,184.55,1,2_anos,0,0
54,32,82.35,1,mes_a_mes,0,1
59,57,107.93,0,1_ano,0,0
54,48,98.56,2,1_ano,0,0
52,54,177.62,3,mes_a_mes,0,1
40,5,140.83,1,mes_a_mes,0,1
23,37,62.84,2,1_ano,1,0
21,31,94.9,1,1_ano,0,0
35,12,91.5,1,mes_a_mes,0,1
26,35,192.27,3,2_anos,1,0
66,30,43.31,2,mes_a_mes,1,0
46,48,27.02,1,mes_a_mes,0,1
30,6,177.32,4,mes_a_mes,0,1
64,15,180.37,0,1_ano,1,0
69,15,175.63,2,mes_a_mes,0,0
34,16,107.09,3,1_ano,1,0
62,20,135.35,4,mes_a_mes,0,1
49,13,117.04,3,mes_a_mes,0,1
65,44,23.2,0,1_ano,0,0
39,42,123.21,2,1_ano,1,0
21,46,12.59,1,mes_a_mes,0,0
22,31,71.75,0,mes_a_mes,0,1
54,34,187.14,1,1_ano,1,0
58,29,67.77,0,1_ano,0,0
66,3,188.57,3,mes_a_mes,0,1
30,9,57.53,2,1_ano,0,0
51,11,69.77,1,1_ano,0,0
62,11,129.4,2,1_ano,0,0
39,25,154.71,3,mes_a_mes,0,0
70,22,105.26,4,mes_a_mes,0,1
40,42,177.6,1,mes_a_mes,1,0
68,58,17.65,2,1_ano,0,0
20,46,185.22,1,mes_a_mes,0,1
59,9,47.3,1,mes_a_mes,0,1
51,20,178.01,4,2_anos,0,0
49,59,86.16,3,mes_a_mes,1,0
62,21,168.22,2,mes_a_mes,1,0
68,10,137.62,2,2_anos,0,0
66,22,43.43,0,mes_a_mes,0,0
38,29,184.43,1,2_anos,0,0
63,9,56.65,1,mes_a_mes,1,1
61,5,56.39,1,mes_a_mes,0,1
38,40,164.69,2,mes_a_mes,0,0
61,11,30.12,1,2_anos,0,0
28,1,52.19,1,1_ano,0,0
56,53,105.7,0,mes_a_mes,1,0
21,42,167.79,1,1_ano,0,0
68,1,38.02,2,mes_a_mes,1,1
18,58,114.06,6,mes_a_mes,0,1
45,54,145.14,0,mes_a_mes,1,0
41,39,173.51,3,2_anos,1,0
52,46,187.76,1,mes_a_mes,1,0
30,5,159.08,1,2_anos,0,0
64,49,134.04,0,mes_a_mes,0,1
51,22,92.39,2,mes_a_mes,0,1
28,26,31.3,4,1_ano,0,0
53,53,144.85,3,1_ano,0,0
68,6,198.62,2,mes_a_mes,1,1
34,32,149.98,2,mes_a_mes,0,0
52,48,13.18,3,1_ano,0,0
35,11,104.29,1,mes_a_mes,0,1
57,10,126.78,2,mes_a_mes,1,1
39,47,141.04,2,mes_a_mes,0,1
74,39,146.75,0,1_ano,0,0
41,55,116.04,1,mes_a_mes,0,1
36,34,52.44,3,mes_a_mes,0,0
54,31,189.02,0,mes_a_mes,0,0
56,12,142.37,3,mes_a_mes,0,0
38,51,55.0,4,mes_a_mes,0,1
25,44,71.24,0,2_anos,0,0
45,16,185.17,1,mes_a_mes,0,1
22,38,178.62,4,mes_a_mes,1,1
34,3,86.98,2,2_anos,1,0
54,2,17.28,1,2_anos,0,0
53,52,19.21,4,1_ano,0,0
71,5,63.94,1,2_anos,1,0
36,11,129.53,1,mes_a_mes,0,1
44,58,121.0,2,1_ano,0,0
70,25,130.43,1,2_anos,1,0
51,35,146.28,2,mes_a_mes,1,0
28,35,13.62,2,mes_a_mes,0,1
71,22,29.97,1,1_ano,0,0
62,37,78.3,3,mes_a_mes,1,0
64,22,39.42,0,mes_a_mes,0,1
29,55,24.31,2,1_ano,0,0
71,11,131.78,5,mes_a_mes,0,1
38,32,164.91,1,mes_a_mes,1,0
71,35,153.0,1,2_anos,0,0
28,31,165.24,2,mes_a_mes,0,0
56,45,136.51,3,2_anos,1,0
45,53,149.72,1,mes_a_mes,0,0
22,8,61.64,0,2_anos,0,0
34,20,198.67,2,2_anos,0,0
73,42,44.8,4,mes_a_mes,0,1
37,34,50.75,6,2_anos,0,0
58,4,64.9,3,1_ano,0,0
63,18,195.31,2,mes_a_mes,0,1
29,51,197.77,4,mes_a_mes,1,1
23,4,161.03,0,mes_a_mes,0,1
34,20,129.52,2,1_ano,0,0
68,58,108.81,0,mes_a_mes,1,0
36,9,194.42,1,mes_a_mes,0,1
43,16,142.17,4,1_ano,1,0
65,26,189.5,1,mes_a_mes,0,1
61,38,70.14,3,mes_a_mes,1,0
61,25,73.42,4,mes_a_mes,1,1
69,4,172.4,3,mes_a_mes,0,1
49,41,38.47,2,mes_a_mes,0,0
23,59,189.73,2,2_anos,0,0
72,45,106.42,2,1_ano,1,0
53,41,186.02,6,mes_a_mes,0,1
55,38,73.99,7,mes_a_mes,1,1
28,53,146.03,2,mes_a_mes,1,0
50,19,101.75,2,mes_a_mes,0,0
41,14,129.09,1,2_anos,1,0
40,21,105.83,0,mes_a_mes,1,0
32,15,193.75,4,2_anos,1,0
44,3,141.5,2,1_ano,0,0
28,37,57.75,3,mes_a_mes,0,0
74,53,182.84,2,2_anos,0,0
68,50,65.87,1,2_anos,0,0
67,46,80.6,1,1_ano,0,0
34,16,29.4,2,mes_a_mes,1,0
68,14,180.99,1,mes_a_mes,0,1
70,9,64.36,2,mes_a_mes,0,1
31,47,59.19,1,mes_a_mes,1,0
44,7,184.85,3,mes_a_mes,0,1
35,14,163.05,0,mes_a_mes,0,1
45,6,36.8,3,mes_a_mes,0,1
68,21,156.17,2,mes_a_mes,1,0
64,15,183.48,1,mes_a_mes,0,1
64,52,24.92,2,mes_a_mes,0,1
21,8,166.79,3,mes_a_mes,0,1
24,34,114.01,1,mes_a_mes,0,1
62,40,137.15,0,mes_a_mes,0,0
52,1,103.64,2,mes_a_mes,0,1
