,rate_marriage,age,yrs_married,children,religious,educ,occupation,occupation_husb,affairs
1826,3.0,22.0,2.5,0.0,2.0,12.0,3.0,3.0,25.5999908
1827,3.0,27.0,2.5,0.0,4.0,14.0,5.0,6.0,0.4
1828,3.0,22.0,2.5,0.0,2.0,12.0,3.0,5.0,1.3999996
1829,2.0,32.0,16.5,2.0,1.0,16.0,6.0,6.0,0.7272727
1830,4.0,32.0,9.0,1.0,3.0,14.0,3.0,5.0,0.8888888
1831,2.0,42.0,16.5,2.0,3.0,12.0,3.0,3.0,1.1878777
1832,4.0,37.0,16.5,3.0,2.0,12.0,5.0,2.0,4.0727262
1833,2.0,37.0,16.5,3.0,2.0,12.0,3.0,5.0,0.2121212
1834,4.0,22.0,2.5,1.0,3.0,12.0,3.0,4.0,1.3999996
1835,3.0,32.0,16.5,3.0,1.0,12.0,5.0,4.0,0.7272727
1836,3.0,32.0,9.0,1.0,1.0,14.0,2.0,4.0,2.1777763
1837,1.0,42.0,23.0,3.0,2.0,14.0,3.0,5.0,0.8521735
1838,5.0,22.0,2.5,0.0,1.0,14.0,3.0,2.0,7.8399963
1839,3.0,42.0,23.0,4.0,1.0,14.0,3.0,5.0,0.1521739
1840,4.0,27.0,9.0,2.0,2.0,12.0,1.0,5.0,3.1111107
1841,4.0,27.0,9.0,1.0,3.0,14.0,3.0,5.0,3.1111107
1842,4.0,22.0,2.5,0.0,1.0,16.0,4.0,4.0,1.3999996
1843,4.0,37.0,16.5,5.5,3.0,12.0,2.0,4.0,0.2121212
1844,3.0,22.0,6.0,2.0,1.0,12.0,3.0,4.0,1.333333
1845,1.0,42.0,16.5,5.5,2.0,12.0,2.0,5.0,0.2121212
1846,3.0,32.0,9.0,2.0,4.0,17.0,4.0,2.0,2.1777763
1847,4.0,32.0,13.0,2.0,2.0,12.0,3.0,5.0,0.9423077
1848,3.0,37.0,16.5,2.0,2.0,16.0,4.0,5.0,1.1878777
1849,3.0,37.0,16.5,3.0,3.0,17.0,4.0,6.0,0.7272727
1850,4.0,32.0,13.0,2.0,2.0,14.0,5.0,4.0,1.5076914
1851,3.0,42.0,23.0,3.0,1.0,14.0,4.0,4.0,1.217391
1852,1.0,32.0,16.5,2.0,3.0,14.0,4.0,2.0,2.545454
1853,1.0,42.0,23.0,2.0,3.0,12.0,3.0,4.0,0.8521735
1854,5.0,37.0,6.0,2.0,3.0,17.0,4.0,4.0,0.5833333
1855,5.0,22.0,2.5,0.0,3.0,16.0,3.0,5.0,16.7999878
1856,3.0,32.0,16.5,2.0,1.0,12.0,3.0,4.0,0.7272727
1857,1.0,27.0,6.0,2.0,2.0,12.0,2.0,2.0,0.5833333
1858,3.0,42.0,23.0,4.0,2.0,12.0,3.0,5.0,0.8521735
1859,5.0,27.0,6.0,2.0,1.0,14.0,4.0,4.0,2.041666
1860,4.0,27.0,6.0,2.0,2.0,12.0,3.0,2.0,3.2666645
1861,4.0,22.0,2.5,0.0,1.0,16.0,3.0,4.0,3.1999998
1862,4.0,27.0,9.0,0.0,2.0,12.0,3.0,4.0,1.3611107
1863,4.0,22.0,6.0,0.0,1.0,14.0,5.0,6.0,2.0
1864,3.0,42.0,16.5,2.0,1.0,14.0,3.0,6.0,0.7272727
1865,3.0,32.0,16.5,4.0,1.0,12.0,3.0,4.0,1.696969
1866,1.0,22.0,2.5,1.0,1.0,12.0,3.0,4.0,7.8399963
1867,4.0,37.0,16.5,3.0,2.0,12.0,3.0,5.0,2.545454
1868,3.0,22.0,6.0,3.0,2.0,14.0,3.0,2.0,3.2666645
1869,5.0,22.0,2.5,0.0,2.0,12.0,3.0,5.0,7.8399963
1870,2.0,22.0,2.5,0.0,3.0,14.0,3.0,3.0,4.8999996
1871,3.0,22.0,2.5,0.0,3.0,16.0,4.0,4.0,1.3999996
1872,3.0,22.0,0.5,0.0,1.0,14.0,3.0,2.0,39.1999817
1873,4.0,22.0,2.5,0.0,3.0,14.0,3.0,4.0,0.4
1874,4.0,27.0,9.0,2.0,2.0,14.0,4.0,2.0,1.3611107
1875,5.0,37.0,16.5,2.0,3.0,14.0,3.0,5.0,1.1878777
1876,4.0,32.0,13.0,1.0,3.0,14.0,4.0,5.0,0.9423077
1877,3.0,32.0,13.0,4.0,3.0,12.0,5.0,4.0,0.2692307
1878,3.0,27.0,6.0,3.0,3.0,14.0,3.0,5.0,2.041666
1879,4.0,32.0,13.0,2.0,2.0,14.0,3.0,4.0,0.9230769
1880,2.0,42.0,23.0,2.0,2.0,14.0,5.0,5.0,0.8521735
1881,4.0,37.0,16.5,2.0,3.0,12.0,4.0,4.0,0.7272727
1882,5.0,27.0,2.5,1.0,3.0,12.0,4.0,5.0,4.8999996
1883,3.0,22.0,2.5,1.0,1.0,12.0,2.0,2.0,0.4
1884,2.0,27.0,6.0,2.0,2.0,14.0,4.0,4.0,0.5833333
1885,3.0,42.0,23.0,3.0,2.0,14.0,3.0,3.0,0.8521735
1886,2.0,22.0,2.5,1.0,2.0,14.0,2.0,2.0,7.8399963
1887,5.0,22.0,6.0,1.0,2.0,17.0,4.0,2.0,7.0
1888,5.0,32.0,13.0,2.0,2.0,14.0,2.0,2.0,0.6153846
1889,1.0,32.0,16.5,2.0,2.0,17.0,4.0,2.0,0.7272727
1890,2.0,32.0,16.5,3.0,2.0,14.0,4.0,5.0,0.2121212
1891,3.0,37.0,16.5,2.0,3.0,14.0,5.0,2.0,0.7424242
1892,4.0,42.0,23.0,5.5,1.0,12.0,3.0,5.0,0.8521735
1893,4.0,42.0,23.0,3.0,4.0,14.0,3.0,4.0,0.5217391
1894,4.0,27.0,6.0,0.0,2.0,16.0,4.0,4.0,1.333333
1895,4.0,27.0,2.5,2.0,2.0,16.0,4.0,5.0,1.3999996
1896,3.0,27.0,9.0,1.0,2.0,12.0,2.0,2.0,0.3888888
1897,4.0,27.0,6.0,2.0,3.0,14.0,4.0,4.0,2.0
1898,4.0,27.0,9.0,2.0,2.0,12.0,4.0,5.0,0.3888888
1899,2.0,27.0,6.0,0.0,3.0,14.0,3.0,6.0,2.0
1900,4.0,27.0,9.0,2.0,3.0,16.0,4.0,6.0,1.3611107
1901,4.0,22.0,2.5,1.0,3.0,14.0,5.0,1.0,0.4
1902,2.0,27.0,2.5,1.0,1.0,14.0,5.0,4.0,7.8399963
1903,4.0,37.0,16.5,3.0,3.0,14.0,3.0,4.0,0.2121212
1904,5.0,32.0,13.0,2.0,1.0,14.0,3.0,6.0,0.9230769
1905,2.0,27.0,9.0,0.0,2.0,17.0,4.0,5.0,1.3611107
1906,4.0,32.0,16.5,3.0,3.0,12.0,3.0,3.0,0.7272727
1907,5.0,42.0,23.0,3.0,3.0,12.0,3.0,5.0,1.217391
1908,1.0,37.0,16.5,1.0,3.0,12.0,2.0,3.0,0.7424242
1909,5.0,27.0,2.5,0.0,2.0,14.0,2.0,4.0,4.8999996
1910,4.0,37.0,16.5,1.0,3.0,14.0,3.0,6.0,0.7424242
1911,5.0,32.0,13.0,1.0,1.0,20.0,2.0,6.0,1.5076914
1912,5.0,27.0,6.0,2.0,2.0,14.0,4.0,5.0,0.5833333
1913,4.0,27.0,2.5,0.0,1.0,20.0,6.0,1.0,7.8399963
1914,4.0,42.0,23.0,4.0,3.0,12.0,2.0,3.0,0.3478261
1915,3.0,27.0,9.0,1.0,3.0,17.0,5.0,5.0,2.1777763
1916,3.0,22.0,2.5,1.0,2.0,12.0,2.0,2.0,3.1999998
1917,4.0,27.0,6.0,0.0,2.0,14.0,3.0,6.0,2.041666
1918,4.0,32.0,13.0,2.0,1.0,12.0,3.0,5.0,3.4461536
1919,2.0,32.0,9.0,1.0,2.0,16.0,3.0,3.0,0.1111111
1920,2.0,27.0,6.0,1.0,1.0,14.0,4.0,6.0,2.041666
1921,3.0,22.0,2.5,1.0,1.0,14.0,2.0,2.0,1.3999996
1922,5.0,22.0,0.5,0.0,1.0,12.0,3.0,4.0,2.0
1923,5.0,22.0,2.5,0.0,2.0,20.0,4.0,1.0,7.8399963
1924,5.0,22.0,6.0,0.0,3.0,14.0,3.0,2.0,0.5833333
1925,5.0,42.0,23.0,2.0,3.0,17.0,4.0,2.0,0.1521739
1926,1.0,22.0,2.5,1.0,2.0,14.0,3.0,2.0,4.7999992
1927,3.0,27.0,6.0,1.0,2.0,12.0,3.0,4.0,3.2666645
1928,3.0,22.0,6.0,0.0,3.0,14.0,5.0,4.0,2.0
1929,4.0,27.0,9.0,2.0,2.0,16.0,4.0,4.0,2.1777763
1930,3.0,22.0,6.0,1.0,2.0,9.0,2.0,2.0,0.1666666
1931,4.0,32.0,16.5,3.0,2.0,16.0,5.0,5.0,0.2121212
1932,5.0,37.0,16.5,1.0,3.0,14.0,3.0,2.0,0.4848484
1933,2.0,27.0,9.0,2.0,3.0,14.0,2.0,2.0,0.8888888
1934,4.0,32.0,13.0,0.0,2.0,14.0,3.0,5.0,0.2692307
1935,4.0,37.0,23.0,5.5,3.0,14.0,4.0,5.0,0.8521735
1936,4.0,27.0,13.0,2.0,3.0,12.0,3.0,5.0,0.2692307
1937,3.0,27.0,9.0,1.0,1.0,16.0,3.0,6.0,1.3611107
1938,3.0,32.0,13.0,3.0,2.0,14.0,3.0,4.0,0.2692307
1939,2.0,27.0,9.0,1.0,3.0,14.0,3.0,5.0,1.3611107
1940,3.0,22.0,6.0,2.0,2.0,12.0,3.0,2.0,1.333333
1941,3.0,32.0,16.5,2.0,2.0,12.0,3.0,5.0,0.0606061
1942,3.0,42.0,23.0,2.0,3.0,12.0,2.0,3.0,2.9217386
1943,4.0,27.0,6.0,1.0,3.0,14.0,3.0,3.0,2.041666
1944,2.0,27.0,13.0,2.0,1.0,12.0,4.0,5.0,1.5076914
1945,3.0,42.0,23.0,3.0,2.0,12.0,3.0,4.0,0.1521739
1946,2.0,42.0,23.0,4.0,2.0,12.0,5.0,5.0,0.5217391
1947,5.0,42.0,23.0,4.0,4.0,14.0,3.0,2.0,0.1521739
1948,4.0,27.0,6.0,1.0,1.0,12.0,5.0,6.0,7.0
1949,3.0,42.0,23.0,1.0,2.0,14.0,5.0,6.0,0.5326087
1950,1.0,32.0,13.0,0.0,3.0,14.0,3.0,5.0,0.9423077
1951,5.0,32.0,13.0,2.0,3.0,14.0,4.0,2.0,0.9230769
1952,3.0,27.0,6.0,0.0,1.0,16.0,3.0,2.0,2.041666
1953,3.0,27.0,9.0,2.0,3.0,14.0,5.0,5.0,1.333333
1954,3.0,27.0,6.0,1.0,3.0,16.0,4.0,5.0,0.5833333
1955,4.0,22.0,2.5,0.0,1.0,12.0,3.0,2.0,1.3999996
1956,2.0,42.0,23.0,2.0,3.0,12.0,5.0,5.0,0.8521735
1957,4.0,22.0,2.5,0.0,3.0,14.0,5.0,4.0,3.1999998
1958,4.0,27.0,9.0,2.0,2.0,20.0,4.0,6.0,0.3888888
1959,2.0,27.0,2.5,1.0,2.0,14.0,2.0,4.0,1.3999996
1960,4.0,37.0,23.0,4.0,3.0,14.0,3.0,3.0,4.173913
1961,3.0,27.0,9.0,1.0,2.0,14.0,3.0,4.0,1.333333
1962,5.0,22.0,2.5,0.0,2.0,12.0,3.0,2.0,1.3999996
1963,4.0,27.0,6.0,1.0,2.0,12.0,3.0,4.0,0.1666666
1964,5.0,32.0,13.0,1.0,3.0,14.0,5.0,5.0,0.9230769
1965,5.0,32.0,13.0,1.0,2.0,12.0,3.0,4.0,0.2692307
1966,4.0,27.0,2.5,0.0,3.0,14.0,5.0,4.0,4.7999992
1967,4.0,27.0,9.0,1.0,3.0,14.0,3.0,5.0,0.1111111
1968,5.0,32.0,13.0,2.0,2.0,12.0,5.0,3.0,0.9423077
1969,4.0,27.0,2.5,0.0,3.0,12.0,3.0,3.0,0.4
1970,3.0,32.0,13.0,2.0,2.0,14.0,3.0,3.0,0.2692307
1971,4.0,27.0,6.0,1.0,3.0,12.0,3.0,4.0,0.5833333
1972,5.0,37.0,23.0,4.0,3.0,16.0,5.0,5.0,0.5217391
1973,4.0,27.0,9.0,2.0,2.0,12.0,5.0,5.0,2.1777763
1974,2.0,42.0,16.5,3.0,3.0,16.0,3.0,5.0,2.545454
1975,4.0,27.0,6.0,0.0,2.0,14.0,3.0,5.0,2.041666
1976,3.0,22.0,2.5,1.0,3.0,12.0,5.0,5.0,0.4
1977,4.0,32.0,13.0,2.0,2.0,14.0,3.0,5.0,1.5076914
1978,3.0,27.0,6.0,1.0,2.0,14.0,3.0,4.0,3.2666645
1979,3.0,27.0,13.0,1.0,1.0,12.0,3.0,3.0,0.6153846
1980,3.0,27.0,6.0,0.0,1.0,16.0,6.0,6.0,2.041666
1981,3.0,32.0,16.5,3.0,2.0,14.0,3.0,4.0,1.1878777
1982,5.0,42.0,23.0,3.0,3.0,14.0,3.0,4.0,0.8521735
1983,4.0,22.0,6.0,0.0,3.0,12.0,3.0,5.0,0.5833333
1984,4.0,32.0,16.5,2.0,3.0,12.0,3.0,4.0,0.2121212
1985,1.0,37.0,16.5,3.0,2.0,14.0,4.0,4.0,0.2121212
1986,3.0,22.0,2.5,0.0,3.0,16.0,3.0,4.0,4.8999996
1987,3.0,27.0,6.0,0.0,3.0,17.0,5.0,5.0,3.2666645
1988,3.0,37.0,16.5,2.0,3.0,16.0,5.0,3.0,0.0606061
1989,2.0,32.0,13.0,3.0,2.0,12.0,3.0,2.0,0.9423077
1990,4.0,37.0,23.0,2.0,3.0,14.0,5.0,2.0,0.1521739
1991,4.0,27.0,9.0,2.0,4.0,17.0,4.0,4.0,1.3611107
1992,4.0,27.0,9.0,1.0,2.0,14.0,3.0,5.0,0.1111111
1993,2.0,42.0,16.5,5.5,2.0,16.0,3.0,5.0,2.545454
1994,4.0,32.0,16.5,3.0,4.0,14.0,3.0,4.0,4.0727262
1995,4.0,27.0,6.0,1.0,3.0,14.0,3.0,2.0,2.0
1996,4.0,42.0,23.0,3.0,2.0,12.0,3.0,4.0,1.9478254
1997,5.0,32.0,16.5,3.0,2.0,12.0,3.0,5.0,1.696969
1998,5.0,32.0,16.5,3.0,1.0,14.0,2.0,4.0,0.0606061
1999,4.0,37.0,16.5,2.0,2.0,14.0,3.0,2.0,0.7272727
2000,2.0,22.0,6.0,2.0,3.0,12.0,3.0,4.0,2.0
2001,4.0,32.0,16.5,3.0,4.0,14.0,3.0,3.0,0.0606061
2002,2.0,37.0,23.0,3.0,3.0,12.0,3.0,2.0,0.1521739
2003,5.0,27.0,6.0,2.0,2.0,12.0,4.0,4.0,0.5833333
2004,5.0,32.0,16.5,2.0,2.0,17.0,4.0,3.0,0.0606061
2005,3.0,32.0,16.5,2.0,2.0,12.0,4.0,4.0,1.1878777
2006,4.0,27.0,9.0,2.0,3.0,12.0,3.0,4.0,0.8888888
2007,4.0,32.0,16.5,1.0,3.0,14.0,5.0,2.0,1.696969
2008,4.0,27.0,9.0,2.0,2.0,16.0,4.0,5.0,2.1777763
2009,4.0,22.0,2.5,0.0,1.0,16.0,3.0,2.0,0.4
2010,3.0,37.0,23.0,4.0,2.0,14.0,3.0,5.0,0.8521735
2011,5.0,27.0,13.0,2.0,2.0,12.0,2.0,5.0,0.9423077
2012,5.0,32.0,16.5,4.0,3.0,14.0,3.0,4.0,0.7272727
2013,2.0,37.0,16.5,3.0,2.0,14.0,5.0,3.0,0.2121212
2014,5.0,32.0,6.0,1.0,3.0,14.0,3.0,5.0,0.5833333
2015,3.0,22.0,2.5,0.0,2.0,16.0,3.0,3.0,4.8999996
2016,5.0,22.0,2.5,0.0,3.0,16.0,3.0,2.0,4.7999992
2017,2.0,32.0,13.0,1.0,2.0,12.0,3.0,2.0,1.5076914
2018,3.0,42.0,13.0,0.0,3.0,17.0,5.0,2.0,1.5076914
2019,3.0,22.0,2.5,0.0,1.0,16.0,3.0,5.0,7.8399963
2020,3.0,42.0,23.0,3.0,2.0,17.0,4.0,4.0,1.217391
2021,2.0,27.0,13.0,2.0,1.0,14.0,3.0,5.0,4.9230766
2022,4.0,22.0,2.5,1.0,1.0,14.0,3.0,1.0,1.3999996
2023,5.0,22.0,2.5,1.0,3.0,14.0,4.0,5.0,0.4
2024,4.0,42.0,23.0,1.0,3.0,14.0,3.0,2.0,0.1521739
2025,5.0,32.0,9.0,2.0,1.0,17.0,6.0,6.0,2.1777763
2026,4.0,32.0,16.5,3.0,2.0,12.0,3.0,2.0,2.545454
2027,3.0,27.0,2.5,1.0,3.0,14.0,3.0,6.0,1.3999996
2028,3.0,37.0,16.5,4.0,2.0,14.0,3.0,2.0,0.2121212
2029,3.0,32.0,16.5,3.0,3.0,14.0,3.0,5.0,0.7424242
2030,3.0,32.0,23.0,3.0,3.0,14.0,3.0,2.0,1.217391
2031,5.0,22.0,2.5,0.0,1.0,12.0,2.0,2.0,1.3999996
2032,3.0,32.0,16.5,3.0,2.0,12.0,5.0,5.0,4.0727262
2033,4.0,27.0,2.5,0.0,1.0,17.0,4.0,3.0,1.3999996
2034,3.0,27.0,6.0,0.0,2.0,20.0,6.0,6.0,3.2666645
2035,5.0,27.0,13.0,0.0,3.0,14.0,3.0,4.0,0.0769231
2036,5.0,37.0,16.5,3.0,4.0,14.0,5.0,5.0,0.2121212
2037,4.0,37.0,16.5,3.0,1.0,14.0,3.0,3.0,0.7272727
2038,5.0,32.0,13.0,1.0,3.0,14.0,5.0,2.0,3.2307692
2039,4.0,27.0,6.0,0.0,2.0,14.0,3.0,6.0,2.0
2040,3.0,27.0,0.5,0.0,1.0,14.0,3.0,3.0,24.0
2041,3.0,22.0,2.5,2.0,3.0,14.0,2.0,2.0,4.8999996
2042,4.0,37.0,23.0,4.0,4.0,12.0,3.0,3.0,0.1521739
2043,5.0,32.0,16.5,2.0,3.0,14.0,4.0,5.0,1.1878777
2044,5.0,32.0,13.0,3.0,3.0,14.0,3.0,6.0,0.9230769
2045,4.0,32.0,13.0,3.0,1.0,20.0,5.0,5.0,1.5076914
2046,3.0,27.0,6.0,0.0,1.0,12.0,3.0,4.0,0.5833333
2047,5.0,22.0,2.5,0.0,3.0,14.0,3.0,2.0,1.3999996
2048,4.0,32.0,23.0,3.0,2.0,9.0,4.0,5.0,1.217391
2049,3.0,37.0,23.0,2.0,2.0,12.0,5.0,4.0,0.5217391
2050,2.0,22.0,2.5,2.0,2.0,12.0,2.0,2.0,4.8999996
2051,4.0,32.0,13.0,0.0,3.0,14.0,3.0,5.0,1.5076914
2052,5.0,27.0,2.5,0.0,3.0,14.0,3.0,5.0,0.4
2053,4.0,32.0,9.0,2.0,3.0,14.0,2.0,4.0,0.0
2054,4.0,27.0,6.0,0.0,2.0,14.0,3.0,4.0,0.0
2055,4.0,22.0,2.5,0.0,2.0,14.0,3.0,2.0,0.0
2056,5.0,42.0,23.0,4.0,3.0,16.0,3.0,5.0,0.0
2057,5.0,27.0,2.5,1.0,3.0,20.0,2.0,2.0,0.0
2058,4.0,27.0,6.0,1.0,2.0,14.0,2.0,4.0,0.0
2059,4.0,42.0,23.0,5.5,2.0,12.0,3.0,2.0,0.0
2060,5.0,27.0,2.5,0.0,1.0,14.0,3.0,2.0,0.0
2061,5.0,32.0,13.0,2.0,3.0,14.0,3.0,5.0,0.0
2062,4.0,22.0,2.5,0.0,2.0,12.0,4.0,4.0,0.0
2063,5.0,22.0,2.5,0.0,3.0,12.0,3.0,2.0,0.0
2064,3.0,27.0,6.0,1.0,2.0,17.0,5.0,4.0,0.0
2065,3.0,27.0,2.5,0.0,2.0,16.0,3.0,5.0,0.0
2066,5.0,22.0,2.5,0.0,3.0,14.0,3.0,5.0,0.0
2067,5.0,22.0,2.5,0.0,1.0,17.0,4.0,2.0,0.0
2068,4.0,27.0,2.5,1.0,1.0,16.0,2.0,4.0,0.0
2069,5.0,27.0,2.5,0.0,2.0,16.0,5.0,4.0,0.0
2070,4.0,32.0,13.0,4.0,3.0,12.0,3.0,4.0,0.0
2071,5.0,17.5,0.5,0.0,4.0,16.0,3.0,4.0,0.0
2072,5.0,27.0,6.0,2.0,3.0,14.0,5.0,5.0,0.0
2073,5.0,22.0,6.0,2.0,2.0,17.0,4.0,2.0,0.0
2074,5.0,22.0,2.5,0.0,2.0,14.0,4.0,2.0,0.0
2075,3.0,27.0,9.0,0.0,2.0,16.0,5.0,2.0,0.0
2076,4.0,27.0,2.5,1.0,3.0,14.0,3.0,5.0,0.0
2077,5.0,22.0,2.5,0.0,1.0,12.0,3.0,4.0,0.0
2078,5.0,22.0,6.0,0.0,3.0,12.0,3.0,4.0,0.0
2079,5.0,27.0,6.0,2.0,3.0,12.0,3.0,3.0,0.0
2080,5.0,27.0,6.0,2.0,3.0,12.0,2.0,4.0,0.0
2081,4.0,27.0,2.5,0.0,1.0,12.0,3.0,2.0,0.0
2082,3.0,22.0,2.5,1.0,1.0,14.0,4.0,2.0,0.0
2083,4.0,22.0,2.5,0.0,1.0,14.0,3.0,2.0,0.0
2084,5.0,22.0,2.5,1.0,3.0,12.0,2.0,2.0,0.0
2085,5.0,27.0,6.0,1.0,4.0,14.0,5.0,6.0,0.0
2086,4.0,42.0,23.0,5.5,2.0,12.0,3.0,5.0,0.0
2087,5.0,27.0,9.0,2.0,3.0,14.0,3.0,4.0,0.0
2088,5.0,32.0,9.0,2.0,2.0,12.0,4.0,5.0,0.0
2089,4.0,22.0,2.5,0.0,3.0,16.0,4.0,6.0,0.0
2090,5.0,32.0,9.0,4.0,3.0,14.0,4.0,4.0,0.0
2091,5.0,27.0,2.5,0.0,2.0,16.0,2.0,4.0,0.0
2092,3.0,27.0,2.5,0.0,2.0,14.0,3.0,4.0,0.0
2093,4.0,27.0,9.0,0.0,2.0,12.0,4.0,4.0,0.0
2094,5.0,32.0,6.0,1.0,2.0,17.0,4.0,5.0,0.0
2095,4.0,22.0,2.5,0.0,3.0,12.0,3.0,4.0,0.0
2096,4.0,32.0,9.0,2.0,2.0,14.0,4.0,2.0,0.0
2097,4.0,22.0,2.5,0.0,2.0,16.0,4.0,5.0,0.0
2098,5.0,42.0,23.0,4.0,3.0,14.0,4.0,6.0,0.0
2099,4.0,27.0,2.5,2.0,3.0,14.0,4.0,3.0,0.0
2100,5.0,22.0,2.5,0.0,4.0,16.0,4.0,1.0,0.0
2101,5.0,17.5,0.5,0.0,2.0,14.0,4.0,5.0,0.0
2102,3.0,22.0,0.5,0.0,2.0,16.0,3.0,2.0,0.0
2103,5.0,22.0,0.5,0.0,3.0,16.0,4.0,2.0,0.0
2104,3.0,32.0,13.0,0.0,3.0,20.0,4.0,5.0,0.0
2105,4.0,27.0,2.5,0.0,4.0,16.0,4.0,6.0,0.0
2106,5.0,42.0,23.0,5.5,1.0,14.0,3.0,3.0,0.0
2107,4.0,37.0,16.5,3.0,3.0,16.0,3.0,5.0,0.0
2108,5.0,32.0,16.5,3.0,2.0,12.0,2.0,2.0,0.0
2109,4.0,32.0,9.0,2.0,2.0,14.0,4.0,3.0,0.0
2110,3.0,22.0,2.5,0.0,1.0,12.0,3.0,4.0,0.0
2111,4.0,37.0,2.5,0.0,3.0,12.0,3.0,4.0,0.0
2112,4.0,27.0,2.5,0.0,2.0,14.0,3.0,5.0,0.0
2113,5.0,32.0,9.0,2.0,1.0,14.0,3.0,5.0,0.0
2114,5.0,32.0,13.0,2.0,1.0,16.0,4.0,5.0,0.0
2115,5.0,37.0,16.5,3.0,3.0,16.0,5.0,4.0,0.0
2116,5.0,22.0,0.5,0.0,2.0,14.0,3.0,5.0,0.0
2117,5.0,42.0,16.5,2.0,3.0,17.0,4.0,4.0,0.0
2118,3.0,27.0,6.0,1.0,3.0,12.0,3.0,2.0,0.0
2119,5.0,22.0,2.5,0.0,2.0,16.0,4.0,4.0,0.0
2120,5.0,27.0,9.0,3.0,4.0,16.0,4.0,5.0,0.0
2121,5.0,42.0,23.0,1.0,4.0,17.0,4.0,5.0,0.0
2122,5.0,27.0,2.5,0.0,2.0,16.0,4.0,5.0,0.0
2123,5.0,42.0,23.0,1.0,3.0,14.0,3.0,2.0,0.0
2124,5.0,27.0,2.5,0.0,1.0,16.0,6.0,6.0,0.0
2125,5.0,27.0,2.5,1.0,2.0,14.0,3.0,4.0,0.0
2126,5.0,17.5,2.5,0.0,1.0,14.0,3.0,2.0,0.0
2127,5.0,22.0,6.0,0.0,1.0,12.0,2.0,3.0,0.0
2128,3.0,32.0,13.0,2.0,2.0,14.0,2.0,2.0,0.0
2129,5.0,27.0,2.5,0.0,1.0,17.0,4.0,5.0,0.0
2130,4.0,32.0,2.5,0.0,2.0,16.0,4.0,3.0,0.0
2131,5.0,22.0,2.5,1.0,1.0,12.0,3.0,3.0,0.0
2132,5.0,22.0,2.5,0.0,2.0,14.0,3.0,3.0,0.0
2133,5.0,42.0,16.5,3.0,2.0,12.0,3.0,4.0,0.0
2134,5.0,27.0,6.0,1.0,2.0,14.0,4.0,4.0,0.0
2135,5.0,32.0,9.0,2.0,3.0,16.0,4.0,4.0,0.0
2136,5.0,32.0,16.5,3.0,1.0,16.0,4.0,2.0,0.0
2137,4.0,27.0,2.5,0.0,3.0,14.0,3.0,5.0,0.0
2138,5.0,27.0,9.0,3.0,1.0,17.0,4.0,4.0,0.0
2139,4.0,27.0,2.5,0.0,3.0,14.0,4.0,5.0,0.0
2140,3.0,37.0,16.5,4.0,3.0,14.0,4.0,4.0,0.0
2141,5.0,22.0,2.5,0.0,2.0,17.0,5.0,5.0,0.0
2142,5.0,32.0,9.0,2.0,2.0,17.0,5.0,5.0,0.0
2143,5.0,22.0,2.5,1.0,1.0,12.0,3.0,4.0,0.0
2144,3.0,27.0,6.0,2.0,2.0,14.0,5.0,6.0,0.0
2145,5.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,0.0
2146,5.0,27.0,9.0,2.0,3.0,17.0,4.0,5.0,0.0
2147,4.0,27.0,2.5,0.0,2.0,14.0,3.0,3.0,0.0
2148,5.0,22.0,2.5,1.0,2.0,12.0,3.0,4.0,0.0
2149,4.0,27.0,2.5,0.0,3.0,12.0,2.0,5.0,0.0
2150,5.0,27.0,6.0,2.0,3.0,14.0,2.0,4.0,0.0
2151,5.0,22.0,2.5,2.0,1.0,14.0,4.0,3.0,0.0
2152,4.0,42.0,23.0,3.0,2.0,16.0,3.0,5.0,0.0
2153,4.0,32.0,6.0,0.0,3.0,12.0,3.0,4.0,0.0
2154,5.0,22.0,2.5,0.0,3.0,16.0,4.0,5.0,0.0
2155,5.0,22.0,2.5,0.0,3.0,16.0,3.0,4.0,0.0
2156,5.0,27.0,6.0,0.0,1.0,16.0,4.0,2.0,0.0
2157,4.0,42.0,23.0,3.0,2.0,9.0,5.0,5.0,0.0
2158,5.0,22.0,0.5,0.0,2.0,16.0,3.0,3.0,0.0
2159,3.0,22.0,2.5,0.0,2.0,16.0,5.0,5.0,0.0
2160,5.0,27.0,9.0,2.0,1.0,12.0,2.0,3.0,0.0
2161,5.0,32.0,16.5,2.0,1.0,12.0,2.0,5.0,0.0
2162,2.0,32.0,16.5,1.0,3.0,12.0,3.0,5.0,0.0
2163,3.0,22.0,2.5,0.0,2.0,14.0,3.0,4.0,0.0
2164,4.0,22.0,2.5,1.0,2.0,12.0,3.0,2.0,0.0
2165,4.0,27.0,6.0,0.0,2.0,12.0,3.0,2.0,0.0
2166,5.0,22.0,0.5,0.0,1.0,16.0,4.0,1.0,0.0
2167,5.0,27.0,2.5,0.0,3.0,16.0,3.0,5.0,0.0
2168,5.0,37.0,16.5,3.0,1.0,16.0,4.0,5.0,0.0
2169,4.0,42.0,23.0,3.0,4.0,12.0,3.0,4.0,0.0
2170,5.0,27.0,2.5,0.0,2.0,20.0,4.0,6.0,0.0
2171,4.0,32.0,6.0,2.0,2.0,16.0,4.0,5.0,0.0
2172,5.0,27.0,9.0,0.0,2.0,12.0,4.0,5.0,0.0
2173,4.0,32.0,6.0,1.0,3.0,12.0,6.0,6.0,0.0
