ID_Empleado,Turno,Experiencia,Nivel_Educativo,Tiempo_Resolución_Min,Casos_Resueltos,Tipo_Caso,Satisfacción_Cliente,Capacitaciones_Anuales
1393,Noche,7.4,Básico,41.6,85,Cuenta,4.0,4.4
1394,Mañana,3.2,Universitario,16.1,92,Software,4.0,4.9
1395,Tarde,3.9,Básico,21.5,97,Cuenta,1.0,2.9
1396,Tarde,5.4,Técnico,33.1,79,Software,2.0,3.0
1397,Noche,1.7,Universitario,47.5,81,Cuenta,2.0,2.5
1398,Tarde,5.6,Básico,27.3,74,Software,1.0,3.1
1399,Tarde,1.9,Básico,19.5,80,Cuenta,,2.7
1400,Tarde,6.1,Técnico,40.7,68,Cuenta,4.0,3.5
1401,Mañana,3.4,Universitario,25.6,82,Hardware,3.0,2.3
1402,Mañana,3.1,Técnico,13.2,67,Cuenta,5.0,0.5
1403,Tarde,5.5,Técnico,36.1,79,Hardware,3.0,1.3
1404,Noche,6.6,Universitario,27.8,75,Hardware,3.0,1.9
1405,Mañana,5.8,Universitario,27.6,88,Software,2.0,4.6
1406,Noche,5.4,Universitario,37.4,81,Hardware,4.0,4.0
1407,Tarde,5.4,Técnico,38.3,77,Cuenta,4.0,3.1
1408,Tarde,5.8,Básico,22.5,76,Software,5.0,3.1
1409,Mañana,5.9,Básico,31.2,75,Cuenta,3.0,2.1
1410,Tarde,4.2,Universitario,14.4,73,Hardware,2.0,2.4
1411,Mañana,6.3,Universitario,27.4,79,Hardware,3.0,2.8
1412,Tarde,3.4,Universitario,21.2,83,Hardware,,2.0
1413,Tarde,7.2,Básico,27.9,73,Hardware,1.0,5.2
1414,Mañana,6.6,Básico,25.9,65,Cuenta,1.0,4.5
1415,Mañana,9.4,Básico,28.2,71,Cuenta,1.0,4.7
1416,Mañana,6.0,Básico,13.3,76,Software,5.0,2.2
1417,Tarde,6.8,Técnico,16.8,89,Software,1.0,3.1
1418,Tarde,1.9,Universitario,27.8,78,Cuenta,2.0,4.9
1419,Noche,6.9,Técnico,44.9,73,Cuenta,,1.6
1420,Mañana,7.4,Técnico,37.3,80,Hardware,4.0,3.2
1421,Tarde,8.0,Técnico,34.3,68,Hardware,2.0,2.2
1422,Tarde,5.2,Básico,24.0,73,Software,2.0,3.1
1423,Mañana,4.3,Universitario,20.6,86,Software,3.0,4.9
1424,Noche,2.8,Técnico,36.2,81,Software,1.0,3.9
1425,Mañana,3.0,Básico,18.4,63,Cuenta,4.0,3.0
1426,Noche,4.9,Técnico,46.3,81,Software,3.0,3.3
1427,Tarde,1.5,Técnico,29.6,64,Cuenta,3.0,-0.0
1428,Noche,3.5,Básico,50.1,72,Cuenta,3.0,2.7
1429,Tarde,5.2,Básico,47.0,81,Software,2.0,2.6
1430,Mañana,5.1,Técnico,34.2,74,Cuenta,2.0,2.8
1431,Mañana,3.1,Básico,33.8,77,Cuenta,1.0,2.4
1432,Mañana,2.5,Básico,23.5,74,Software,4.0,3.2
1433,Noche,2.8,Técnico,43.2,78,Software,3.0,2.8
1434,Tarde,4.6,Técnico,26.2,80,Software,4.0,3.0
1435,Mañana,9.3,Técnico,13.1,73,Software,5.0,3.2
1436,Mañana,7.1,Universitario,41.5,86,Hardware,,3.3
1437,Tarde,5.4,Técnico,35.5,70,Hardware,2.0,2.3
1438,Mañana,6.1,Técnico,24.9,89,Hardware,2.0,2.1
1439,Tarde,7.0,Universitario,32.6,88,Software,,3.2
1440,Tarde,6.4,Técnico,30.3,75,Hardware,3.0,1.0
1441,Tarde,4.4,Básico,44.8,74,Software,5.0,2.3
1442,Tarde,3.3,Técnico,19.9,79,Hardware,2.0,3.2
1443,Tarde,4.7,Universitario,44.9,87,Cuenta,2.0,2.4
1444,Noche,7.0,Universitario,43.3,81,Software,1.0,3.2
1445,Mañana,4.5,Universitario,23.6,83,Hardware,,3.0
1446,Noche,2.8,Técnico,34.2,63,Hardware,1.0,3.9
1447,Mañana,1.6,Universitario,35.5,84,Software,2.0,3.2
1448,Noche,4.8,Básico,59.8,77,Cuenta,3.0,3.6
1449,Tarde,2.9,Técnico,22.2,68,Hardware,5.0,4.4
1450,Mañana,4.1,Universitario,10.7,92,Software,4.0,2.5
1451,Mañana,7.9,Básico,9.9,66,Hardware,2.0,3.1
1452,Noche,4.9,Básico,32.1,81,Cuenta,5.0,2.3
1453,Noche,3.5,Técnico,40.2,81,Software,1.0,3.7
1454,Mañana,5.6,Universitario,21.1,87,Hardware,3.0,2.5
1455,Noche,8.8,Básico,28.1,66,Hardware,2.0,3.2
1456,Noche,4.8,Técnico,25.6,73,Software,4.0,3.9
1457,Noche,0.3,Básico,18.6,79,Cuenta,1.0,2.3
1458,Tarde,6.3,Técnico,36.0,75,Hardware,5.0,1.5
1459,Tarde,5.7,Universitario,12.5,76,Cuenta,,1.8
1460,Noche,5.2,Básico,36.4,77,Software,2.0,4.9
1461,Noche,4.6,Básico,25.7,66,Hardware,,2.4
1462,Tarde,3.4,Técnico,39.8,87,Hardware,,4.3
1463,Tarde,8.0,Técnico,31.7,59,Cuenta,4.0,1.6
1464,Mañana,1.3,Básico,14.5,66,Cuenta,3.0,3.0
1465,Mañana,4.4,Técnico,33.1,72,Cuenta,4.0,3.8
1466,Tarde,4.3,Universitario,26.2,93,Software,3.0,3.4
1467,Noche,6.7,Técnico,40.9,76,Cuenta,4.0,3.4
1468,Noche,7.5,Técnico,37.3,82,Hardware,1.0,2.9
1469,Noche,4.5,Técnico,41.4,79,Software,2.0,1.4
1470,Noche,5.4,Técnico,26.5,83,Software,3.0,1.2
1471,Mañana,5.6,Básico,20.8,78,Software,2.0,3.3
1472,Tarde,7.1,Técnico,29.9,74,Hardware,2.0,3.2
1473,Noche,7.1,Universitario,37.3,98,Cuenta,4.0,4.0
1474,Mañana,3.9,Básico,20.4,77,Software,2.0,1.6
1475,Noche,5.9,Técnico,33.1,77,Software,2.0,1.7
1476,Tarde,5.8,Básico,33.8,76,Hardware,2.0,3.2
1477,Mañana,4.8,Técnico,43.8,79,Hardware,2.0,2.4
1478,Tarde,5.7,Técnico,19.6,71,Cuenta,2.0,2.7
1479,Tarde,5.0,Técnico,34.9,96,Cuenta,4.0,1.7
1480,Mañana,5.3,Técnico,25.1,73,Cuenta,3.0,3.4
1481,Mañana,2.3,Básico,22.4,66,Hardware,3.0,2.8
1482,Mañana,3.2,Universitario,49.4,84,Software,3.0,3.3
1483,Mañana,6.6,Técnico,34.5,81,Software,1.0,3.9
1484,Mañana,2.6,Básico,45.4,64,Hardware,,1.7
1485,Mañana,5.9,Universitario,22.5,80,Cuenta,5.0,3.3
1486,Mañana,4.8,Básico,46.8,69,Software,2.0,2.0
1487,Noche,7.1,Universitario,25.9,73,Software,1.0,3.9
1488,Tarde,6.3,Técnico,38.0,86,Hardware,4.0,1.5
1489,Mañana,4.1,Técnico,20.5,77,Cuenta,3.0,2.5
1490,Noche,4.6,Básico,19.3,85,Software,3.0,4.3
1491,Noche,1.0,Técnico,29.7,100,Cuenta,3.0,1.8
1492,Noche,4.7,Básico,45.5,83,Hardware,3.0,1.8
1493,Tarde,2.5,Universitario,42.6,77,Hardware,5.0,4.2
1494,Mañana,4.6,Universitario,31.4,64,Cuenta,2.0,2.4
1495,Noche,3.7,Técnico,26.8,88,Software,3.0,4.7
1496,Tarde,3.2,Universitario,33.2,61,Software,3.0,2.4
1497,Tarde,7.4,Universitario,19.5,75,Software,3.0,3.2
1498,Tarde,2.4,Técnico,31.4,72,Cuenta,,4.7
1499,Noche,3.1,Técnico,30.5,85,Cuenta,3.0,0.8
1500,Mañana,3.6,Básico,30.5,85,Software,4.0,2.2
1501,Noche,4.0,Universitario,34.6,71,Hardware,,3.2
1502,Noche,3.2,Universitario,37.9,83,Hardware,3.0,5.2
1503,Mañana,4.3,Básico,6.1,86,Software,3.0,3.3
1504,Mañana,5.6,Técnico,21.7,70,Cuenta,2.0,1.2
1505,Mañana,6.3,Universitario,23.4,81,Software,4.0,3.6
1506,Tarde,6.2,Básico,28.4,79,Hardware,2.0,5.0
1507,Mañana,1.2,Técnico,29.3,72,Hardware,2.0,2.2
1508,Noche,5.8,Técnico,36.3,73,Hardware,,14.8
1509,Mañana,5.9,Técnico,33.2,78,Software,4.0,3.8
1510,Noche,3.7,Básico,42.0,71,Software,5.0,3.8
1511,Tarde,8.3,Básico,27.0,85,Hardware,,4.7
1512,Noche,7.2,Básico,23.2,69,Hardware,,4.3
1513,Noche,4.6,Universitario,28.6,93,Hardware,3.0,2.6
1514,Mañana,3.8,Técnico,30.3,83,Hardware,3.0,1.9
1515,Mañana,8.3,Técnico,31.0,65,Cuenta,,2.2
1516,Noche,5.0,Técnico,27.4,63,Software,1.0,3.2
1517,Mañana,5.2,Básico,40.9,74,Cuenta,,3.8
1518,Tarde,5.1,Universitario,39.9,70,Hardware,5.0,2.8
1519,Tarde,9.6,Universitario,40.9,67,Hardware,3.0,4.5
1520,Mañana,4.6,Técnico,20.1,72,Cuenta,3.0,2.2
1521,Tarde,5.0,Técnico,37.2,67,Cuenta,1.0,4.0
1522,Mañana,3.3,Técnico,46.1,84,Cuenta,3.0,4.7
1523,Noche,4.2,Técnico,41.2,79,Hardware,2.0,3.4
1524,Noche,2.9,Básico,24.9,92,Software,2.0,2.5
1525,Tarde,3.4,Técnico,26.7,76,Software,5.0,3.6
1526,Mañana,1.4,Universitario,14.3,87,Cuenta,3.0,3.2
1527,Mañana,6.8,Básico,42.9,65,Cuenta,4.0,4.7
1528,Tarde,5.3,Técnico,20.2,73,Cuenta,,0.9
1529,Noche,5.5,Básico,25.2,94,Hardware,2.0,1.9
1530,Tarde,4.9,Básico,35.6,83,Cuenta,2.0,3.4
1531,Noche,5.1,Técnico,31.4,89,Hardware,3.0,2.6
1532,Mañana,8.2,Básico,33.6,77,Software,,2.4
1533,Noche,3.5,Universitario,24.2,86,Hardware,4.0,2.7
1534,Tarde,5.6,Técnico,17.4,90,Cuenta,4.0,0.6
1535,Mañana,5.5,Básico,32.2,83,Hardware,4.0,4.4
1536,Tarde,7.3,Técnico,21.2,82,Hardware,3.0,2.8
1537,Tarde,5.9,Universitario,35.2,86,Hardware,3.0,2.7
1538,Noche,6.0,Básico,21.1,107,Hardware,,2.1
1539,Tarde,2.5,Técnico,28.5,101,Hardware,5.0,4.8
1540,Noche,3.4,Universitario,47.2,90,Hardware,4.0,1.4
1541,Mañana,2.7,Básico,32.2,80,Software,4.0,0.7
1542,Noche,0.0,Universitario,22.0,78,Software,3.0,2.4
1543,Mañana,5.8,Básico,35.0,91,Software,3.0,2.9
1544,Noche,4.5,Básico,28.6,94,Cuenta,3.0,2.9
1545,Tarde,5.8,Técnico,22.1,93,Software,1.0,2.1
1546,Noche,5.1,Básico,30.2,87,Cuenta,1.0,1.6
1547,Noche,5.5,Técnico,42.4,80,Software,3.0,3.5
1548,Mañana,7.7,Técnico,36.0,75,Hardware,2.0,1.5
1549,Tarde,5.0,Básico,28.2,81,Hardware,3.0,2.5
1550,Noche,6.3,Universitario,17.9,76,Software,2.0,3.1
1551,Tarde,4.4,Técnico,37.3,69,Software,3.0,2.5
1552,Noche,6.6,Técnico,34.8,74,Cuenta,3.0,5.1
1553,Noche,2.5,Técnico,13.7,87,Cuenta,4.0,4.0
1554,Tarde,1.3,Básico,15.2,72,Cuenta,4.0,3.1
1555,Noche,9.2,Universitario,45.7,89,Hardware,5.0,2.6
1556,Tarde,8.7,Universitario,33.2,78,Software,3.0,1.8
1557,Noche,1.1,Básico,16.1,88,Cuenta,5.0,5.6
1558,Mañana,4.9,Técnico,41.4,99,Software,,2.6
1559,Tarde,5.3,Técnico,42.2,90,Software,2.0,2.2
1560,Noche,6.4,Técnico,22.9,90,Software,4.0,3.4
1561,Noche,8.5,Universitario,20.8,78,Hardware,1.0,2.2
1562,Mañana,2.9,Básico,30.8,78,Hardware,3.0,3.7
1563,Tarde,3.0,Básico,31.6,92,Cuenta,2.0,3.3
1564,Noche,5.0,Básico,28.4,77,Software,5.0,1.6
1565,Mañana,3.1,Técnico,19.3,84,Cuenta,3.0,4.0
1566,Noche,-0.4,Básico,26.5,96,Software,4.0,3.9
1567,Tarde,4.5,Universitario,25.8,80,Software,3.0,3.1
1568,Noche,6.7,Universitario,15.1,89,Software,2.0,2.8
1569,Noche,5.0,Básico,39.9,72,Hardware,2.0,1.0
1570,Noche,6.2,Universitario,19.4,82,Hardware,3.0,3.0
1571,Noche,6.0,Técnico,43.1,84,Software,3.0,1.9
1572,Mañana,2.9,Básico,31.5,82,Cuenta,2.0,3.8
1573,Mañana,5.1,Básico,23.6,84,Cuenta,3.0,4.2
1574,Tarde,1.9,Básico,33.9,64,Hardware,2.0,4.6
1575,Mañana,4.0,Básico,28.7,89,Software,1.0,3.9
1576,Mañana,5.1,Universitario,43.2,70,Hardware,3.0,5.4
1577,Tarde,5.0,Técnico,51.2,77,Cuenta,4.0,2.1
1578,Mañana,2.4,Universitario,33.9,79,Cuenta,2.0,2.4
1579,Mañana,2.8,Universitario,28.2,70,Hardware,3.0,3.3
1580,Tarde,5.6,Básico,46.0,82,Software,2.0,2.9
1581,Tarde,6.7,Universitario,28.0,82,Hardware,1.0,2.5
1582,Tarde,4.6,Básico,24.7,85,Hardware,1.0,4.3
1583,Noche,4.5,Básico,42.3,85,Hardware,2.0,1.9
1584,Noche,6.9,Técnico,38.4,71,Software,3.0,4.0
1585,Tarde,3.5,Técnico,24.9,69,Software,3.0,3.4
1586,Tarde,8.5,Técnico,33.1,81,Cuenta,3.0,1.6
1587,Tarde,2.3,Técnico,26.6,96,Software,3.0,3.3
1588,Noche,7.1,Universitario,36.0,72,Software,5.0,1.4
1589,Noche,6.1,Técnico,35.0,87,Software,5.0,2.9
1590,Mañana,9.8,Técnico,17.2,91,Hardware,4.0,3.0
1591,Mañana,2.8,Técnico,30.4,86,Cuenta,3.0,3.1
1592,Tarde,0.3,Técnico,15.2,91,Cuenta,2.0,3.6
1593,Noche,7.5,Básico,15.8,77,Hardware,4.0,2.1
1594,Noche,2.1,Universitario,25.1,81,Cuenta,,1.5
1595,Noche,6.2,Técnico,24.0,81,Hardware,5.0,2.8
1596,Tarde,7.4,Técnico,12.9,75,Hardware,3.0,1.6
1597,Mañana,5.8,Universitario,18.1,84,Software,2.0,2.3
1598,Tarde,5.5,Universitario,14.6,85,Software,5.0,2.6
1599,Mañana,5.8,Básico,22.6,85,Software,3.0,2.8
1600,Mañana,6.7,Básico,35.3,86,Cuenta,3.0,2.7
1601,Tarde,6.2,Universitario,44.8,68,Software,1.0,2.9
1602,Mañana,2.6,Universitario,40.6,77,Cuenta,5.0,4.1
1603,Mañana,8.6,Técnico,34.3,65,Software,2.0,3.7
1604,Noche,5.1,Técnico,33.8,98,Software,4.0,2.4
1605,Mañana,6.0,Técnico,28.9,76,Cuenta,4.0,3.6
1606,Tarde,6.4,Básico,29.0,94,Cuenta,3.0,4.4
1607,Tarde,7.3,Universitario,43.8,89,Software,3.0,4.0
1608,Mañana,7.1,Técnico,36.2,75,Hardware,3.0,2.2
1609,Noche,5.3,Universitario,32.0,71,Cuenta,2.0,2.6
1610,Noche,5.1,Técnico,12.4,82,Cuenta,2.0,3.5
1611,Mañana,5.8,Universitario,37.3,83,Software,5.0,2.6
1612,Mañana,7.2,Técnico,37.4,66,Software,4.0,5.3
1613,Tarde,2.8,Universitario,23.8,90,Cuenta,4.0,4.8
1614,Mañana,6.3,Universitario,32.3,58,Software,2.0,2.3
1615,Noche,3.2,Técnico,28.7,89,Hardware,3.0,3.0
1616,Mañana,8.7,Técnico,24.6,66,Cuenta,2.0,2.4
1617,Tarde,5.7,Básico,34.1,84,Hardware,4.0,4.6
1618,Tarde,4.2,Técnico,19.2,77,Cuenta,1.0,2.6
1619,Tarde,5.9,Universitario,50.4,71,Hardware,1.0,3.9
1620,Tarde,5.0,Básico,35.3,82,Software,3.0,2.8
1621,Tarde,4.7,Universitario,28.9,85,Software,3.0,3.7
1622,Mañana,1.4,Técnico,39.6,81,Cuenta,2.0,3.9
1623,Mañana,3.0,Básico,37.8,62,Cuenta,4.0,4.4
1624,Mañana,4.7,Básico,22.6,79,Hardware,,3.3
1625,Mañana,1.6,Técnico,24.9,81,Software,2.0,3.5
1626,Tarde,3.8,Básico,7.1,83,Software,4.0,3.1
1627,Noche,4.0,Universitario,19.3,84,Hardware,4.0,3.2
1628,Mañana,3.4,Universitario,36.7,82,Cuenta,4.0,3.9
1629,Noche,6.5,Técnico,31.8,78,Hardware,3.0,1.7
1630,Mañana,3.2,Básico,25.1,69,Hardware,3.0,2.7
1631,Mañana,5.2,Técnico,33.5,80,Hardware,4.0,2.2
1632,Noche,4.3,Técnico,24.7,77,Hardware,,2.3
1633,Tarde,4.8,Básico,15.5,85,Cuenta,4.0,4.2
1634,Mañana,8.2,Técnico,20.5,98,Hardware,3.0,2.0
1635,Mañana,5.4,Universitario,53.0,84,Software,4.0,3.2
1636,Mañana,5.7,Básico,28.5,88,Cuenta,,2.0
1637,Noche,3.5,Técnico,29.1,88,Hardware,3.0,3.2
1638,Tarde,6.3,Universitario,35.2,83,Hardware,1.0,2.9
1639,Noche,6.2,Básico,39.8,88,Software,4.0,2.3
1640,Noche,6.0,Universitario,27.7,104,Hardware,4.0,4.1
1641,Tarde,2.6,Técnico,41.1,86,Software,2.0,2.2
1642,Noche,3.8,Básico,27.8,86,Software,2.0,2.3
1643,Tarde,7.9,Básico,29.9,83,Hardware,4.0,1.4
1644,Mañana,3.6,Básico,25.2,106,Cuenta,,2.7
1645,Tarde,8.1,Básico,37.7,98,Cuenta,2.0,1.8
1646,Mañana,3.9,Básico,16.2,73,Hardware,4.0,3.8
1647,Noche,5.3,Técnico,32.3,85,Hardware,3.0,4.9
1648,Noche,4.6,Básico,35.9,83,Cuenta,3.0,5.0
1649,Mañana,3.3,Técnico,40.3,82,Hardware,,4.4
1650,Noche,3.3,Universitario,35.5,73,Hardware,,2.1
1651,Tarde,3.6,Universitario,20.8,92,Software,2.0,2.9
1652,Mañana,5.3,Técnico,35.8,87,Cuenta,4.0,2.5
1653,Noche,6.8,Universitario,37.4,69,Software,4.0,2.0
1654,Mañana,5.2,Básico,36.5,91,Cuenta,,2.8
1655,Tarde,4.9,Básico,27.6,65,Software,1.0,3.0
1656,Tarde,7.4,Básico,28.5,76,Cuenta,,2.7
1657,Noche,5.1,Universitario,40.0,94,Cuenta,2.0,3.4
1658,Tarde,3.9,Universitario,30.0,75,Software,5.0,2.8
1659,Mañana,3.0,Técnico,20.5,72,Hardware,5.0,2.5
1660,Tarde,7.5,Técnico,25.9,70,Cuenta,4.0,3.3
1661,Mañana,4.3,Técnico,44.9,79,Hardware,2.0,3.8
1662,Mañana,3.8,Básico,16.6,57,Hardware,4.0,3.3
1663,Tarde,3.7,Técnico,43.0,101,Software,2.0,2.9
1664,Noche,7.4,Técnico,30.2,76,Hardware,3.0,3.2
1665,Tarde,3.9,Básico,16.7,90,Hardware,5.0,5.0
1666,Mañana,7.0,Básico,37.9,84,Cuenta,3.0,2.2
1667,Mañana,4.5,Universitario,22.9,70,Cuenta,3.0,3.3
1668,Tarde,2.6,Técnico,30.9,66,Cuenta,4.0,3.6
1669,Noche,,Técnico,11.6,73,Hardware,5.0,2.2
1670,Noche,4.9,Técnico,43.5,93,Cuenta,3.0,2.8
1671,Mañana,4.8,Universitario,27.1,78,Cuenta,2.0,3.2
1672,Mañana,4.7,Técnico,23.9,86,Cuenta,3.0,1.9
1673,Noche,4.4,Básico,31.9,81,Software,3.0,2.7
1674,Tarde,3.4,Técnico,38.9,83,Hardware,4.0,1.4
1675,Mañana,5.0,Técnico,28.1,81,Software,4.0,4.5
1676,Mañana,6.1,Básico,38.5,71,Software,,1.1
1677,Noche,2.1,Técnico,29.7,75,Software,2.0,2.5
1678,Tarde,7.6,Técnico,30.9,75,Cuenta,2.0,1.0
1679,Noche,-2.4,Técnico,22.0,89,Software,5.0,4.8
1680,Tarde,5.2,Técnico,40.6,77,Hardware,3.0,4.5
1681,Tarde,5.9,Técnico,36.7,90,Software,4.0,4.8
1682,Tarde,3.8,Universitario,35.5,69,Software,3.0,2.7
1683,Mañana,0.7,Universitario,40.7,90,Hardware,5.0,4.3
1684,Noche,4.8,Técnico,19.5,72,Cuenta,3.0,2.5
1685,Noche,5.3,Técnico,30.7,74,Software,,3.4
1686,Tarde,2.7,Universitario,41.1,86,Hardware,3.0,3.3
1687,Mañana,3.3,Universitario,29.6,88,Software,2.0,3.1
1688,Mañana,6.9,Universitario,31.5,65,Software,2.0,2.1
1689,Noche,5.2,Básico,31.2,74,Cuenta,5.0,3.6
1690,Mañana,2.0,Básico,34.7,88,Hardware,,3.2
1691,Mañana,5.9,Universitario,10.8,84,Software,5.0,2.6
1692,Tarde,3.1,Universitario,31.2,77,Software,4.0,4.1
1693,Mañana,3.5,Técnico,34.0,74,Hardware,3.0,1.9
1694,Tarde,5.4,Universitario,33.9,80,Software,3.0,2.0
1695,Noche,5.2,Universitario,46.0,95,Cuenta,2.0,2.2
1696,Mañana,4.2,Técnico,24.2,75,Hardware,4.0,1.9
1697,Noche,4.0,Técnico,46.5,77,Cuenta,3.0,2.4
1698,Noche,4.5,Técnico,26.4,76,Hardware,4.0,3.3
1699,Mañana,3.4,Técnico,16.5,82,Software,,2.2
1700,Mañana,7.2,Universitario,45.1,87,Hardware,2.0,3.6
1701,Noche,1.9,Técnico,40.5,71,Hardware,2.0,4.3
1702,Mañana,4.5,Universitario,31.4,94,Hardware,2.0,4.7
1703,Tarde,2.1,Universitario,24.1,86,Software,1.0,1.3
1704,Tarde,6.9,Básico,27.9,80,Software,4.0,18.8
1705,Mañana,4.5,Básico,32.6,68,Cuenta,3.0,3.4
1706,Noche,2.9,Técnico,43.9,76,Cuenta,3.0,2.5
1707,Mañana,6.4,Básico,16.8,83,Software,3.0,2.8
1708,Mañana,0.4,Técnico,27.9,74,Software,1.0,2.9
1709,Noche,5.6,Básico,27.4,70,Hardware,2.0,4.0
1710,Noche,7.3,Técnico,25.2,87,Software,2.0,3.9
1711,Tarde,5.4,Básico,23.5,72,Cuenta,3.0,4.2
1712,Noche,4.0,Básico,46.1,85,Software,5.0,2.3
1713,Tarde,2.5,Básico,22.0,75,Cuenta,,2.9
1714,Noche,7.2,Universitario,31.3,75,Software,4.0,4.2
1715,Mañana,6.9,Técnico,18.2,73,Software,2.0,3.0
1716,Tarde,3.7,Universitario,38.7,83,Hardware,3.0,4.3
1717,Tarde,3.8,Universitario,25.1,78,Cuenta,3.0,2.7
1718,Tarde,7.4,Universitario,8.0,86,Software,2.0,4.3
1719,Mañana,6.1,Técnico,39.7,66,Hardware,,2.5
1720,Mañana,1.4,Universitario,24.5,80,Hardware,2.0,1.2
1721,Mañana,4.6,Básico,43.1,85,Cuenta,3.0,3.4
1722,Mañana,4.5,Básico,40.9,107,Hardware,4.0,3.0
1723,Mañana,5.5,Universitario,28.9,76,Cuenta,,0.7
1724,Tarde,5.0,Básico,34.0,97,Cuenta,2.0,2.6
1725,Mañana,4.0,Universitario,30.9,77,Cuenta,2.0,3.8
1726,Tarde,5.4,Técnico,16.0,88,Hardware,3.0,2.7
1727,Mañana,4.1,Técnico,44.2,87,Hardware,3.0,4.3
1728,Noche,11.8,Básico,27.4,77,Cuenta,2.0,2.5
1729,Tarde,5.2,Universitario,30.2,59,Hardware,1.0,2.6
1730,Noche,5.0,Técnico,30.4,88,Hardware,3.0,1.4
1731,Tarde,8.7,Universitario,27.7,100,Cuenta,2.0,4.7
1732,Noche,2.3,Técnico,36.4,74,Cuenta,2.0,4.9
1733,Mañana,4.8,Básico,29.0,79,Hardware,3.0,4.6
1734,Mañana,3.1,Técnico,24.9,71,Cuenta,1.0,3.5
1735,Mañana,6.3,Técnico,25.9,67,Cuenta,,1.7
1736,Tarde,4.0,Básico,46.6,95,Software,3.0,3.0
1737,Noche,6.2,Básico,30.6,62,Cuenta,3.0,1.3
1738,Mañana,6.0,Técnico,46.2,66,Software,2.0,3.7
1739,Noche,6.6,Universitario,20.4,74,Hardware,4.0,2.3
1740,Noche,6.0,Técnico,23.5,75,Hardware,1.0,2.6
1741,Mañana,4.6,Básico,25.2,89,Software,,2.0
1742,Mañana,2.2,Técnico,29.2,93,Software,5.0,4.3
1743,Noche,7.0,Técnico,22.9,98,Software,3.0,2.9
1744,Mañana,7.8,Técnico,28.7,68,Software,4.0,4.7
1745,Mañana,3.1,Técnico,32.0,63,Software,1.0,3.3
1746,Mañana,6.5,Técnico,40.1,86,Software,3.0,4.7
1747,Tarde,2.7,Básico,16.6,82,Software,5.0,3.9
1748,Noche,5.4,Técnico,39.3,93,Hardware,1.0,3.7
1749,Noche,5.8,Técnico,37.4,82,Software,2.0,2.2
1750,Tarde,4.1,Técnico,20.3,74,Software,4.0,1.5
1751,Noche,5.2,Universitario,22.1,92,Hardware,3.0,1.6
1752,Mañana,6.7,Técnico,33.6,71,Hardware,4.0,3.0
1753,Noche,4.8,Universitario,23.7,76,Software,5.0,2.3
1754,Mañana,3.6,Universitario,43.7,66,Software,2.0,3.6
1755,Tarde,2.6,Básico,29.9,89,Cuenta,3.0,3.8
1756,Mañana,4.2,Universitario,17.9,83,Software,3.0,2.9
1757,Noche,2.7,Básico,18.8,77,Cuenta,4.0,1.5
1758,Noche,4.2,Universitario,15.1,80,Cuenta,5.0,4.5
1759,Noche,4.1,Básico,29.0,83,Hardware,3.0,1.8
1760,Tarde,6.6,Técnico,29.4,62,Cuenta,3.0,4.1
1761,Tarde,5.1,Técnico,35.1,82,Software,5.0,4.7
1762,Noche,10.1,Universitario,42.6,90,Cuenta,5.0,3.0
1763,Mañana,1.0,Básico,30.1,78,Hardware,3.0,1.9
1764,Tarde,5.6,Universitario,42.7,81,Cuenta,4.0,2.6
1765,Noche,4.1,Universitario,22.7,67,Cuenta,2.0,5.9
1766,Noche,3.1,Básico,15.3,72,Cuenta,1.0,3.6
1767,Tarde,4.9,Técnico,37.9,77,Cuenta,3.0,3.2
1768,Tarde,4.8,Técnico,37.2,74,Cuenta,3.0,2.7
1769,Tarde,7.2,Técnico,32.5,84,Cuenta,2.0,3.0
1770,Mañana,5.2,Universitario,36.8,78,Cuenta,2.0,2.9
1771,Mañana,3.6,Universitario,6.9,80,Hardware,4.0,2.7
1772,Noche,5.7,Universitario,25.3,82,Software,4.0,3.8
1773,Tarde,4.5,Universitario,41.2,81,Hardware,1.0,4.2
1774,Mañana,2.7,Básico,27.4,73,Cuenta,3.0,1.9
1775,Tarde,4.5,Básico,36.5,77,Cuenta,3.0,4.7
1776,Noche,5.5,Universitario,56.0,86,Hardware,3.0,4.6
1777,Mañana,5.1,Universitario,40.2,75,Cuenta,,3.2
1778,Mañana,5.7,Básico,26.4,82,Hardware,3.0,5.4
1779,Mañana,3.9,Técnico,12.3,78,Cuenta,3.0,2.1
1780,Noche,5.6,Universitario,37.2,71,Cuenta,3.0,3.1
1781,Tarde,5.2,Básico,9.8,78,Software,2.0,4.5
1782,Mañana,5.3,Básico,22.1,65,Cuenta,5.0,2.9
1783,Noche,5.1,Técnico,22.6,88,Software,,2.1
1784,Tarde,9.4,Universitario,28.8,85,Software,3.0,3.2
1785,Noche,7.2,Universitario,32.7,84,Hardware,5.0,3.9
1786,Tarde,5.6,Universitario,21.4,80,Software,3.0,3.1
1787,Noche,3.4,Técnico,40.5,94,Hardware,3.0,4.3
1788,Tarde,4.4,Técnico,44.2,86,Hardware,2.0,3.6
1789,Mañana,8.2,Básico,27.6,93,Software,3.0,1.1
1790,Tarde,3.9,Universitario,40.7,87,Hardware,,2.6
1791,Noche,4.7,Técnico,23.1,77,Software,1.0,3.4
1792,Noche,4.6,Técnico,19.6,82,Cuenta,2.0,2.6
1793,Tarde,5.7,Universitario,40.8,78,Hardware,4.0,2.1
