Student_ID,Hours_Studied,Attendance_Rate,Assignments_Completed,Midterm_Score,Final_Score,Project_Score,Participation_Score,Study_Method
3037,5,70,5,18,2,51,2,Reading/Writing
3038,33,78,0,62,9,2,2,Auditory
3039,29,64,0,34,40,58,1,Kinesthetic
3040,11,96,9,16,79,22,0,Reading/Writing
3041,10,70,7,13,39,0,7,Reading/Writing
3042,5,52,10,44,82,13,3,Auditory
3043,9,69,2,15,74,68,2,Kinesthetic
3044,1,84,10,28,74,2,2,Kinesthetic
3045,38,99,10,89,40,77,2,Visual
3046,32,75,3,79,82,7,3,Reading/Writing
3047,7,91,8,76,46,90,6,Reading/Writing
3048,33,82,5,39,6,44,10,Reading/Writing
3049,14,85,6,34,15,42,6,Reading/Writing
3050,40,100,2,54,17,22,7,Visual
3051,30,75,9,91,97,76,1,Kinesthetic
3052,11,93,6,97,34,98,8,Visual
3053,33,100,6,77,94,9,10,Visual
3054,4,75,10,82,71,5,3,Reading/Writing
3055,26,50,1,22,50,0,6,Auditory
3056,38,60,10,23,40,72,6,Kinesthetic
3057,2,90,4,87,64,63,10,Auditory
3058,16,55,2,74,89,98,1,Visual
3059,20,64,6,53,81,88,8,Reading/Writing
3060,4,62,7,18,87,6,6,Auditory
3061,6,69,0,84,44,34,0,Kinesthetic
3062,5,93,0,57,62,76,5,Auditory
3063,30,85,3,6,28,67,7,Auditory
3064,38,63,4,49,35,6,2,Visual
3065,17,66,7,78,76,88,5,Visual
3066,24,87,3,6,3,23,6,Visual
3067,19,96,10,78,16,84,0,Auditory
3068,34,86,9,35,82,85,6,Auditory
3069,10,50,7,100,37,1,3,Auditory
3070,18,56,5,51,4,33,0,Kinesthetic
3071,18,98,9,2,97,66,1,Kinesthetic
3072,0,69,6,78,50,45,5,Visual
3073,20,57,10,75,70,92,6,Reading/Writing
3074,22,50,5,47,39,0,1,Visual
3075,35,59,7,29,16,86,9,Reading/Writing
3076,17,57,7,82,70,33,9,Auditory
3077,39,52,6,64,38,24,8,Kinesthetic
3078,7,60,4,53,84,48,9,Reading/Writing
3079,0,62,1,89,22,30,9,Visual
3080,10,80,5,6,47,33,5,Visual
3081,36,84,9,23,58,44,10,Reading/Writing
3082,17,75,10,71,14,13,1,Kinesthetic
3083,8,92,4,98,58,61,3,Kinesthetic
3084,33,93,1,12,93,51,2,Kinesthetic
3085,38,66,6,82,62,81,9,Auditory
3086,33,57,4,84,12,42,4,Reading/Writing
3087,32,93,5,26,59,4,3,Reading/Writing
3088,10,79,7,9,12,81,0,Kinesthetic
3089,12,84,5,76,50,100,8,Reading/Writing
3090,0,79,0,70,23,60,8,Auditory
3091,40,54,8,9,40,86,8,Kinesthetic
3092,17,81,5,77,6,76,0,Kinesthetic
3093,14,71,5,58,31,10,1,Visual
3094,28,77,6,99,35,70,9,Visual
3095,40,62,10,82,61,8,7,Auditory
3096,5,92,2,19,66,22,9,Kinesthetic
3097,24,81,10,63,14,21,1,Visual
3098,22,53,8,100,32,98,1,Kinesthetic
3099,34,74,10,90,57,58,7,Kinesthetic
3100,29,62,9,83,42,73,1,Kinesthetic
3101,19,84,5,61,81,19,8,Visual
3102,8,54,5,86,3,96,3,Auditory
3103,18,55,6,72,93,81,8,Reading/Writing
3104,16,77,2,64,26,76,0,Visual
3105,12,58,8,72,44,88,10,Kinesthetic
3106,25,88,2,95,42,90,5,Kinesthetic
3107,34,99,9,7,72,75,9,Kinesthetic
3108,20,55,9,79,70,51,5,Visual
3109,8,59,10,20,75,42,3,Auditory
3110,34,85,8,79,8,99,2,Reading/Writing
3111,34,75,10,16,74,95,5,Auditory
3112,19,52,10,83,36,83,5,Auditory
3113,6,50,0,86,62,15,5,Auditory
3114,3,70,6,36,84,17,10,Kinesthetic
3115,40,80,9,24,41,0,0,Reading/Writing
3116,22,63,10,42,96,6,7,Kinesthetic
3117,9,97,4,97,92,43,10,Visual
3118,40,92,9,39,64,1,4,Kinesthetic
3119,35,76,4,2,49,4,2,Kinesthetic
3120,10,71,6,98,2,46,6,Reading/Writing
3121,31,75,5,20,40,83,0,Reading/Writing
3122,31,61,3,78,23,68,8,Kinesthetic
3123,31,96,3,84,86,87,10,Auditory
3124,36,90,2,71,70,21,6,Reading/Writing
3125,34,90,1,1,100,15,4,Reading/Writing
3126,11,59,8,51,58,99,1,Auditory
3127,5,98,10,33,93,92,9,Auditory
3128,15,75,7,65,83,31,7,Kinesthetic
3129,18,87,2,46,98,0,9,Visual
3130,40,95,9,57,80,3,10,Auditory
3131,38,86,9,89,94,8,2,Reading/Writing
3132,39,97,3,43,24,0,8,Visual
3133,35,61,7,23,80,80,7,Reading/Writing
3134,8,87,0,38,66,82,0,Visual
3135,39,99,3,81,60,41,8,Auditory
3136,22,83,0,40,67,35,2,Auditory
3137,36,52,4,26,51,14,0,Visual
3138,23,66,6,93,39,76,7,Auditory
3139,28,50,0,60,9,5,3,Visual
3140,19,95,0,63,23,42,2,Visual
3141,8,78,8,87,94,50,0,Reading/Writing
3142,16,81,6,45,17,25,10,Visual
3143,29,64,8,27,95,40,9,Visual
3144,20,82,6,38,81,84,8,Reading/Writing
3145,5,96,7,18,54,30,5,Kinesthetic
3146,9,64,1,28,85,49,2,Auditory
3147,12,86,2,60,57,4,10,Kinesthetic
3148,12,77,5,73,91,1,9,Visual
3149,36,59,1,95,29,68,4,Kinesthetic
3150,12,89,10,81,63,96,1,Visual
3151,10,74,3,82,65,88,1,Auditory
3152,11,94,6,73,2,22,7,Reading/Writing
3153,12,56,7,54,10,84,4,Kinesthetic
3154,17,94,3,37,26,84,7,Kinesthetic
3155,6,52,3,44,40,96,4,Reading/Writing
3156,12,53,10,4,81,60,6,Auditory
3157,38,76,4,65,21,98,2,Auditory
3158,35,80,1,98,82,5,10,Visual
3159,7,84,9,100,58,91,3,Reading/Writing
3160,9,95,3,26,52,98,3,Kinesthetic
3161,7,55,10,33,23,42,4,Visual
3162,37,52,0,79,66,13,6,Reading/Writing
3163,8,70,10,47,97,95,10,Reading/Writing
3164,24,92,7,74,30,76,7,Visual
3165,32,64,9,84,81,50,1,Auditory
3166,11,89,10,43,56,79,6,Kinesthetic
3167,-6,67,6,52,50,64,10,Reading/Writing
3168,21,71,0,2,78,79,0,Visual
3169,38,57,3,49,85,63,6,Kinesthetic
3170,37,89,7,81,72,13,4,Reading/Writing
3171,7,88,9,3,5,99,3,Reading/Writing
3172,0,58,10,73,75,8,8,Reading/Writing
3173,8,55,0,34,50,51,8,Kinesthetic
3174,3,96,0,4,90,13,5,Visual
3175,19,86,10,22,57,16,4,Kinesthetic
3176,40,65,1,22,28,2,0,Auditory
3177,9,78,10,28,29,77,4,Kinesthetic
3178,11,99,10,73,7,63,1,Visual
3179,27,80,2,9,99,52,0,Reading/Writing
3180,26,95,4,83,44,25,5,Reading/Writing
3181,21,88,10,29,69,93,7,Kinesthetic
3182,33,50,2,48,22,88,1,Auditory
3183,40,85,3,88,21,18,10,Reading/Writing
3184,27,55,5,18,46,46,6,Kinesthetic
3185,11,64,6,41,52,72,10,Visual
3186,-2,70,1,9,92,75,1,Reading/Writing
3187,31,55,6,92,68,95,3,Reading/Writing
3188,29,51,8,99,99,67,0,Auditory
3189,29,72,6,88,77,98,2,Kinesthetic
3190,21,89,10,27,40,69,0,Visual
3191,34,94,2,99,37,57,3,Auditory
3192,36,79,10,71,6,77,6,Auditory
3193,34,99,4,12,67,28,8,Auditory
3194,39,75,2,80,64,4,6,Auditory
3195,18,92,6,32,90,21,10,Reading/Writing
3196,12,73,4,93,93,23,1,Reading/Writing
3197,16,86,0,88,78,8,9,Visual
3198,2,73,6,39,23,70,0,Auditory
3199,19,78,2,13,11,98,4,Kinesthetic
3200,0,68,0,3,19,30,0,Kinesthetic
3201,25,50,7,60,54,35,3,Kinesthetic
3202,26,54,7,93,9,55,9,Reading/Writing
3203,40,94,4,53,2,66,4,Reading/Writing
3204,1,77,9,17,86,80,1,Kinesthetic
3205,22,88,9,18,36,99,2,Visual
3206,17,69,10,4,33,48,9,Reading/Writing
3207,39,90,9,26,60,90,5,Visual
3208,18,62,5,44,79,43,9,Kinesthetic
3209,21,75,7,14,20,75,5,Auditory
3210,4,64,10,85,94,48,10,Kinesthetic
3211,22,96,1,7,67,40,8,Auditory
3212,30,67,8,59,50,67,2,Auditory
3213,14,70,4,9,25,81,6,Kinesthetic
3214,27,85,0,87,87,71,1,Kinesthetic
3215,24,89,3,60,98,25,1,Visual
3216,29,76,5,35,89,98,6,Reading/Writing
3217,4,97,9,79,0,1,5,Auditory
3218,11,75,0,50,23,75,0,Auditory
3219,25,72,2,30,64,69,2,Reading/Writing
3220,39,80,10,19,8,9,2,Auditory
3221,25,51,10,6,90,55,6,Reading/Writing
3222,35,94,5,66,54,83,1,Kinesthetic
3223,7,97,0,83,54,100,1,Kinesthetic
3224,23,68,10,44,26,20,9,Reading/Writing
3225,16,80,6,39,45,66,7,Reading/Writing
3226,39,96,4,2,89,72,1,Reading/Writing
3227,35,67,4,98,30,39,3,Auditory
3228,34,79,7,85,46,28,0,Kinesthetic
3229,22,65,7,63,57,27,4,Auditory
3230,24,89,2,18,77,79,9,Auditory
3231,11,63,1,60,53,50,1,Auditory
3232,2,99,7,74,26,66,2,Visual
3233,38,69,4,6,91,6,10,Auditory
3234,9,55,8,41,63,64,9,Reading/Writing
3235,32,50,6,40,19,35,1,Auditory
3236,29,75,5,68,90,30,8,Visual
3237,27,55,10,98,9,35,8,Auditory
3238,34,67,0,47,16,48,0,Kinesthetic
3239,17,55,9,31,29,25,4,Kinesthetic
3240,8,87,0,69,90,30,1,Visual
3241,12,87,9,81,99,85,7,Visual
3242,18,100,5,76,81,26,5,Auditory
3243,13,83,8,58,27,7,8,Visual
3244,28,51,0,70,38,8,7,Reading/Writing
3245,31,79,4,24,12,96,1,Reading/Writing
3246,24,59,4,73,19,25,1,Visual
3247,23,59,8,29,39,27,10,Visual
3248,40,97,8,94,10,56,4,Kinesthetic
3249,40,53,2,51,42,52,8,Visual
3250,34,78,10,48,88,77,7,Visual
3251,24,58,1,10,7,48,8,Visual
3252,16,90,9,42,99,78,8,Visual
3253,3,57,7,8,19,72,8,Auditory
3254,11,54,0,37,20,72,7,Auditory
3255,32,82,3,100,67,89,9,Visual
3256,19,70,10,38,85,83,6,Auditory
3257,31,54,3,3,22,58,3,Visual
3258,7,96,8,38,68,56,0,Visual
3259,25,79,4,66,24,45,2,Reading/Writing
3260,21,69,7,25,76,52,0,Reading/Writing
3261,35,66,2,53,48,63,5,Reading/Writing
3262,21,54,2,95,57,59,7,Auditory
3263,0,92,5,59,78,60,7,Visual
3264,20,58,5,53,66,4,10,Visual
3265,24,80,3,62,51,32,3,Kinesthetic
3266,1,57,5,68,91,70,8,Visual
3267,33,52,10,2,36,98,8,Auditory
3268,39,92,0,0,57,64,3,Visual
3269,37,64,3,71,89,54,1,Auditory
3270,27,99,1,20,0,21,0,Auditory
3271,23,67,8,44,74,99,0,Reading/Writing
3272,32,98,2,49,25,57,10,Reading/Writing
3273,2,93,5,0,29,92,0,Auditory
3274,29,63,10,39,2,93,1,Auditory
3275,6,99,6,73,66,54,4,Auditory
3276,38,116,4,48,4,32,5,Reading/Writing
3277,1,67,3,85,31,44,7,Kinesthetic
3278,34,72,10,53,33,70,3,Reading/Writing
3279,31,70,8,43,16,49,6,Auditory
3280,22,81,10,26,34,72,8,Visual
3281,23,52,1,44,56,31,9,Kinesthetic
3282,23,71,1,55,60,83,9,Visual
3283,17,70,10,99,99,31,6,Auditory
3284,5,89,2,56,78,26,4,Visual
3285,36,99,6,94,72,96,7,Reading/Writing
3286,-3,98,1,40,86,10,0,Auditory
3287,35,84,9,9,12,1,7,Auditory
3288,8,86,6,33,8,14,9,Reading/Writing
3289,27,75,9,71,66,79,1,Kinesthetic
3290,8,84,6,71,64,54,5,Reading/Writing
3291,11,57,4,25,32,98,8,Reading/Writing
3292,8,59,0,30,80,91,7,Reading/Writing
3293,37,79,3,82,82,39,2,Auditory
3294,23,89,7,77,92,47,10,Reading/Writing
3295,34,63,2,73,4,19,3,Auditory
3296,18,75,2,28,34,51,1,Auditory
3297,30,97,0,22,60,6,9,Visual
3298,40,70,4,38,85,43,2,Kinesthetic
3299,18,59,0,26,1,14,3,Reading/Writing
3300,3,90,0,75,59,31,7,Visual
3301,8,96,5,37,71,63,6,Auditory
3302,18,54,8,72,94,76,7,Reading/Writing
3303,32,68,9,29,27,75,4,Reading/Writing
3304,17,72,7,76,88,49,6,Visual
3305,25,75,6,45,60,16,9,Kinesthetic
3306,38,71,2,91,72,100,4,Visual
3307,32,58,4,97,15,55,5,Visual
3308,13,58,7,21,100,51,0,Auditory
3309,33,93,9,7,39,86,1,Visual
3310,22,91,10,9,8,29,10,Auditory
3311,31,81,0,29,12,30,4,Auditory
3312,6,56,4,90,44,73,7,Visual
3313,38,84,8,54,5,21,10,Visual
3314,11,79,9,61,25,98,5,Auditory
3315,5,74,1,96,40,46,0,Visual
3316,4,98,6,42,72,72,7,Visual
3317,2,59,4,37,9,35,0,Reading/Writing
3318,7,29,5,36,69,89,8,Reading/Writing
3319,38,96,2,71,75,24,3,Auditory
3320,1,82,4,61,63,10,10,Visual
3321,36,63,4,55,79,35,9,Auditory
3322,17,56,3,84,25,74,7,Kinesthetic
3323,6,77,7,14,84,15,0,Reading/Writing
3324,29,84,4,52,1,60,7,Reading/Writing
3325,31,58,0,38,76,62,7,Auditory
3326,1,98,8,57,28,83,0,Reading/Writing
3327,0,61,3,51,26,44,8,Kinesthetic
3328,14,50,0,33,72,72,0,Auditory
3329,21,97,1,56,76,47,10,Kinesthetic
3330,38,70,4,72,13,81,8,Auditory
3331,33,81,4,78,52,69,0,Visual
3332,26,91,8,8,16,98,3,Kinesthetic
3333,20,74,7,7,37,95,8,Visual
3334,19,74,4,84,87,59,4,Kinesthetic
3335,3,61,0,53,17,11,1,Reading/Writing
3336,17,72,7,83,80,89,2,Visual
3337,33,78,6,1,61,87,7,Auditory
3338,8,65,6,30,29,21,10,Visual
3339,40,96,6,22,24,3,7,Auditory
3340,36,65,4,79,90,97,7,Kinesthetic
3341,39,63,0,40,86,64,8,Auditory
3342,36,93,2,68,26,17,1,Reading/Writing
3343,40,72,6,53,35,58,0,Kinesthetic
3344,37,100,4,75,50,99,4,Reading/Writing
3345,9,74,7,37,14,89,0,Auditory
3346,38,67,10,93,92,49,6,Reading/Writing
3347,12,90,2,13,45,52,10,Visual
3348,36,74,4,72,62,62,8,Auditory
3349,6,71,10,21,29,19,3,Reading/Writing
3350,5,58,9,51,17,9,5,Reading/Writing
3351,18,58,7,21,4,52,7,Auditory
3352,24,86,3,9,94,12,4,Kinesthetic
3353,9,53,8,23,65,67,6,Visual
3354,21,96,8,47,70,18,0,Auditory
3355,38,74,9,93,82,23,1,Auditory
3356,26,78,2,45,63,59,10,Reading/Writing
3357,22,65,2,7,92,16,1,Visual
3358,17,71,7,51,8,44,1,Kinesthetic
3359,1,84,5,14,53,30,7,Kinesthetic
3360,31,61,10,35,85,7,8,Auditory
3361,9,62,9,12,35,20,4,Reading/Writing
3362,25,74,3,3,69,65,10,Reading/Writing
3363,31,57,6,69,17,8,2,Auditory
3364,30,67,0,73,81,78,5,Kinesthetic
3365,9,59,4,48,48,48,9,Reading/Writing
3366,32,72,10,69,15,1,4,Visual
3367,35,65,4,61,20,88,0,Reading/Writing
3368,10,51,6,15,57,98,9,Kinesthetic
3369,32,89,2,39,49,55,7,Reading/Writing
3370,27,59,1,96,62,93,7,Kinesthetic
3371,13,97,7,11,2,37,1,Reading/Writing
3372,19,71,10,6,81,45,9,Visual
3373,39,60,10,88,81,24,0,Reading/Writing
3374,11,97,5,23,16,28,8,Auditory
3375,32,95,3,54,98,46,3,Visual
3376,6,86,0,63,89,50,2,Reading/Writing
3377,21,68,0,84,69,37,5,Reading/Writing
3378,15,53,9,36,85,88,5,Auditory
3379,16,74,6,51,82,20,9,Visual
3380,30,70,4,14,77,96,2,Reading/Writing
3381,2,106,9,75,44,81,6,Kinesthetic
3382,22,62,8,40,76,65,2,Auditory
3383,2,60,4,50,90,87,3,Kinesthetic
3384,36,71,5,66,68,8,8,Auditory
3385,8,75,4,53,85,93,4,Kinesthetic
3386,25,81,6,79,48,8,6,Auditory
3387,24,67,3,7,62,72,10,Reading/Writing
3388,18,78,4,84,55,19,1,Kinesthetic
3389,36,66,1,57,7,34,1,Auditory
3390,37,60,2,9,12,4,8,Kinesthetic
3391,6,94,2,32,49,89,1,Kinesthetic
3392,15,95,0,92,37,77,4,Kinesthetic
3393,5,85,8,82,38,37,5,Visual
3394,39,82,1,94,36,81,4,Kinesthetic
3395,17,80,5,61,60,90,4,Kinesthetic
3396,26,67,4,11,97,21,3,Reading/Writing
3397,26,63,2,41,53,6,1,Kinesthetic
3398,10,79,0,32,79,45,0,Auditory
3399,16,61,5,34,27,23,6,Auditory
3400,4,61,9,14,47,91,8,Visual
3401,39,93,8,3,34,11,0,Visual
3402,38,63,3,16,17,43,9,Visual
3403,31,78,1,89,55,70,9,Auditory
3404,30,54,10,13,40,56,6,Kinesthetic
3405,29,51,4,83,89,80,10,Auditory
3406,17,57,6,81,53,18,0,Kinesthetic
3407,37,67,1,2,1,16,5,Reading/Writing
3408,2,99,5,23,20,91,8,Reading/Writing
3409,7,95,3,90,58,21,7,Auditory
3410,29,70,7,67,52,30,4,Auditory
3411,19,62,1,85,92,95,0,Reading/Writing
3412,15,50,0,77,30,33,1,Reading/Writing
3413,19,51,9,19,29,67,7,Kinesthetic
3414,21,50,3,67,3,96,6,Reading/Writing
3415,9,89,6,51,44,77,9,Auditory
3416,21,78,8,99,12,54,9,Kinesthetic
3417,37,100,5,95,75,72,9,Visual
3418,36,62,1,96,39,78,6,Auditory
3419,20,82,3,100,46,36,4,Auditory
3420,7,53,3,84,81,33,9,Visual
3421,2,77,1,11,75,7,2,Visual
3422,27,72,6,64,99,40,5,Visual
3423,25,96,6,54,86,96,7,Kinesthetic
3424,4,82,2,58,62,98,10,Visual
3425,30,52,10,52,28,16,10,Auditory
3426,19,97,9,18,0,71,7,Visual
3427,7,92,4,68,79,73,6,Kinesthetic
3428,21,70,8,4,11,49,0,Auditory
3429,39,75,2,19,26,97,10,Kinesthetic
3430,25,61,4,89,50,98,10,Reading/Writing
3431,13,51,0,69,10,35,4,Visual
3432,12,83,6,61,81,64,2,Kinesthetic
3433,10,95,5,51,59,89,10,Kinesthetic
3434,26,52,5,16,96,71,8,Auditory
3435,12,80,1,59,60,72,4,Auditory
3436,18,62,3,26,59,57,1,Reading/Writing
3437,13,50,0,48,54,42,7,Kinesthetic
3438,13,93,8,47,39,32,10,Reading/Writing
3439,6,98,5,22,40,46,3,Visual
3440,14,60,9,21,30,84,2,Kinesthetic
3441,29,83,2,21,19,16,3,Kinesthetic
3442,16,77,6,43,8,29,6,Kinesthetic
3443,17,99,4,96,13,52,4,Reading/Writing
3444,31,85,1,61,61,83,6,Auditory
3445,18,77,6,51,77,58,5,Reading/Writing
3446,25,64,9,92,45,29,6,Reading/Writing
3447,16,65,5,34,39,29,5,Kinesthetic
3448,27,58,2,31,76,46,6,Auditory
3449,40,78,2,78,57,24,6,Reading/Writing
3450,20,57,4,40,38,26,4,Reading/Writing
3451,36,60,7,83,88,9,10,Kinesthetic
3452,30,62,3,25,20,56,3,Visual
3453,6,72,7,7,9,77,7,Visual
3454,27,98,6,48,29,99,5,Kinesthetic
3455,40,67,8,14,17,51,6,Reading/Writing
3456,39,72,8,14,15,28,6,Reading/Writing
3457,11,92,5,52,39,91,0,Visual
3458,5,93,4,23,20,79,5,Visual
3459,0,84,5,4,93,75,6,Reading/Writing
3460,9,95,8,14,30,12,7,Visual
3461,11,97,10,58,92,65,2,Kinesthetic
3462,82,80,1,67,57,1,0,Kinesthetic
3463,3,55,6,43,98,33,3,Kinesthetic
3464,7,81,3,31,73,4,10,Reading/Writing
3465,6,99,4,23,70,30,3,Kinesthetic
3466,8,58,6,46,27,100,2,Visual
3467,15,53,10,13,64,43,1,Auditory
3468,23,90,9,16,84,64,7,Reading/Writing
3469,26,57,1,29,75,74,0,Visual
3470,10,78,4,85,26,82,7,Reading/Writing
3471,10,87,4,26,57,22,5,Auditory
3472,27,92,1,71,21,53,9,Kinesthetic
3473,29,85,4,48,41,82,5,Reading/Writing
3474,23,84,6,3,83,15,7,Kinesthetic
3475,40,68,4,50,78,18,9,Visual
3476,25,91,10,1,12,72,2,Auditory
3477,18,87,6,66,73,51,3,Auditory
3478,14,72,9,33,36,50,3,Reading/Writing
3479,11,88,4,29,12,80,2,Reading/Writing
3480,26,65,4,26,71,12,2,Auditory
3481,29,70,5,32,28,82,6,Auditory
3482,8,84,2,9,32,37,9,Kinesthetic
3483,35,88,2,50,54,3,5,Visual
3484,30,88,7,74,30,42,9,Reading/Writing
3485,23,97,9,69,100,82,6,Auditory
3486,21,51,1,31,62,50,4,Reading/Writing
3487,16,79,1,46,42,46,3,Visual
3488,3,94,10,11,74,43,4,Kinesthetic
3489,34,90,7,5,25,18,8,Auditory
3490,26,62,8,27,4,45,4,Auditory
3491,24,71,3,22,79,10,2,Auditory
3492,33,61,6,18,76,75,5,Kinesthetic
3493,23,71,0,21,35,7,7,Visual
3494,14,54,6,20,45,25,10,Auditory
3495,29,84,1,81,31,84,5,Kinesthetic
3496,10,90,6,59,65,56,0,Auditory
3497,9,98,7,86,5,28,9,Kinesthetic
3498,27,75,3,66,19,32,0,Auditory
3499,6,50,3,2,31,25,7,Kinesthetic
3500,2,82,1,75,34,12,7,Auditory
3501,18,82,1,13,34,0,10,Visual
3502,14,58,9,63,21,59,8,Reading/Writing
3503,12,69,7,98,17,31,9,Auditory
3504,31,90,10,18,50,72,9,Auditory
3505,0,82,10,51,23,68,6,Kinesthetic
3506,7,88,8,32,36,25,1,Kinesthetic
3507,6,75,5,26,60,23,4,Kinesthetic
3508,38,84,9,92,95,94,6,Kinesthetic
3509,7,77,8,61,99,87,5,Reading/Writing
3510,0,62,4,34,49,18,2,Auditory
3511,1,52,2,76,1,42,8,Auditory
3512,29,97,5,66,89,67,0,Visual
3513,2,60,3,8,70,43,9,Visual
3514,11,54,4,85,52,41,3,Reading/Writing
3515,30,67,4,40,82,81,3,Kinesthetic
3516,35,62,4,70,0,60,8,Kinesthetic
3517,4,83,9,42,51,15,7,Visual
3518,17,72,0,83,95,48,2,Reading/Writing
3519,22,83,6,63,90,64,1,Auditory
3520,6,70,6,32,42,26,5,Auditory
3521,14,66,10,44,62,83,10,Visual
3522,22,58,0,4,84,62,4,Kinesthetic
3523,23,51,9,11,5,69,10,Auditory
3524,32,90,3,27,96,63,2,Auditory
3525,29,60,4,74,48,71,2,Auditory
3526,33,109,5,60,4,16,2,Auditory
3527,8,69,9,17,31,26,5,Auditory
3528,30,52,6,11,74,7,8,Kinesthetic
3529,38,55,3,67,26,22,7,Reading/Writing
3530,0,54,7,29,16,69,3,Reading/Writing
3531,32,93,5,91,28,31,10,Kinesthetic
3532,32,82,4,17,22,29,10,Kinesthetic
3533,34,65,4,47,30,67,7,Auditory
3534,38,91,4,49,70,57,2,Kinesthetic
3535,26,79,4,68,41,33,6,Reading/Writing
3536,8,85,2,4,92,49,4,Reading/Writing
3537,4,64,5,65,59,3,9,Visual
3538,40,56,3,36,41,72,10,Auditory
3539,10,78,10,40,29,74,5,Reading/Writing
3540,30,94,5,38,54,74,10,Kinesthetic
3541,32,65,2,24,73,51,4,Kinesthetic
3542,28,89,2,33,9,70,1,Visual
3543,2,61,9,56,44,47,7,Auditory
3544,25,59,9,34,12,41,8,Visual
3545,0,98,9,25,20,92,8,Auditory
3546,14,100,10,14,44,57,9,Auditory
3547,3,76,0,38,100,88,10,Auditory
3548,11,73,1,86,89,54,8,Auditory
3549,21,97,8,37,81,55,6,Auditory
3550,23,83,2,67,87,29,2,Visual
3551,32,90,4,97,0,37,6,Auditory
3552,16,51,2,3,29,66,2,Auditory
3553,22,65,10,39,41,64,10,Auditory
3554,26,90,2,21,88,19,5,Visual
3555,28,97,10,28,42,86,7,Kinesthetic
3556,14,63,1,63,12,99,7,Kinesthetic
3557,40,85,1,83,22,46,10,Visual
3558,20,74,3,23,1,9,8,Kinesthetic
3559,24,85,5,59,76,73,4,Visual
3560,16,54,3,14,0,0,6,Kinesthetic
3561,12,89,8,34,6,4,4,Reading/Writing
3562,7,95,3,69,16,34,1,Visual
3563,39,61,5,30,12,88,7,Auditory
3564,34,74,6,34,96,91,4,Kinesthetic
3565,26,100,9,24,75,19,1,Auditory
3566,25,93,3,53,9,94,5,Reading/Writing
3567,3,64,9,90,2,99,6,Visual
3568,28,85,10,52,87,81,0,Visual
3569,40,59,7,15,87,54,5,Auditory
3570,1,96,8,42,16,25,3,Auditory
3571,9,71,6,97,98,26,2,Visual
3572,0,89,9,62,66,81,0,Auditory
3573,27,63,0,99,30,36,8,Visual
3574,29,78,9,92,90,52,10,Kinesthetic
3575,15,89,4,100,18,84,9,Reading/Writing
3576,13,58,10,96,79,72,6,Reading/Writing
3577,14,57,10,21,88,74,6,Kinesthetic
3578,23,96,9,50,28,100,5,Kinesthetic
3579,28,68,9,88,37,94,3,Visual
3580,35,68,7,68,14,64,4,Reading/Writing
3581,33,77,7,72,34,78,4,Kinesthetic
3582,3,50,5,85,64,76,9,Auditory
3583,27,76,9,37,80,32,3,Visual
3584,29,97,9,40,33,66,2,Kinesthetic
3585,20,100,4,62,70,48,4,Reading/Writing
3586,6,50,2,41,0,73,1,Kinesthetic
3587,38,70,5,96,46,92,9,Visual
3588,30,64,9,3,29,55,2,Auditory
3589,15,97,3,65,33,12,3,Auditory
3590,28,55,7,65,44,73,9,Kinesthetic
3591,31,74,9,95,17,55,7,Kinesthetic
3592,13,92,9,20,25,46,0,Auditory
3593,13,73,8,92,19,33,5,Reading/Writing
3594,30,57,6,84,25,61,9,Kinesthetic
3595,39,58,8,29,86,85,1,Kinesthetic
3596,3,96,5,77,34,80,7,Visual
3597,63,89,8,30,75,74,0,Auditory
3598,30,78,10,90,38,78,4,Reading/Writing
3599,0,86,1,37,1,79,4,Kinesthetic
3600,29,71,8,1,74,41,6,Kinesthetic
3601,24,95,1,13,13,5,5,Kinesthetic
3602,15,95,4,97,16,61,0,Kinesthetic
3603,36,76,1,9,15,87,4,Reading/Writing
3604,10,95,0,10,59,12,1,Auditory
3605,2,60,4,13,27,99,2,Kinesthetic
3606,32,86,10,82,67,86,4,Auditory
3607,16,99,4,64,67,8,2,Reading/Writing
3608,40,66,10,4,53,75,7,Kinesthetic
3609,15,53,8,98,51,90,5,Visual
3610,34,96,10,41,59,65,8,Reading/Writing
3611,17,75,5,33,66,72,2,Visual
3612,7,59,4,78,20,19,7,Visual
3613,18,69,3,44,100,24,4,Visual
3614,11,93,5,75,73,21,1,Reading/Writing
3615,15,93,0,52,93,54,0,Kinesthetic
3616,31,68,8,90,13,76,0,Visual
3617,8,96,8,90,72,54,6,Auditory
3618,36,74,0,69,0,75,9,Reading/Writing
3619,18,89,2,71,43,31,3,Auditory
3620,5,95,3,55,16,90,6,Visual
3621,23,88,8,50,36,88,10,Visual
3622,4,99,10,56,90,71,4,Kinesthetic
3623,29,71,5,83,68,96,5,Auditory
3624,3,91,0,12,87,1,9,Visual
3625,40,100,0,36,80,2,10,Reading/Writing
3626,24,60,6,72,44,43,7,Auditory
3627,0,61,6,19,38,49,3,Reading/Writing
3628,13,87,5,51,7,66,5,Auditory
3629,38,80,10,82,11,42,8,Visual
3630,16,92,9,90,15,65,2,Reading/Writing
3631,39,50,1,12,86,17,6,Kinesthetic
3632,31,79,0,65,97,69,4,Auditory
3633,15,89,2,99,43,49,7,Reading/Writing
3634,18,82,7,22,92,4,9,Reading/Writing
3635,20,63,1,42,77,46,4,Kinesthetic
