Student_ID,Hours_Studied,Attendance_Rate,Assignments_Completed,Midterm_Score,Final_Score,Project_Score,Participation_Score
4155,13,85,4,33,44,84,7
4156,16,61,10,46,18,83,6
4157,17,99,4,16,37,62,1
4158,32,94,6,22,50,64,1
4159,11,96,4,74,93,80,3
4160,33,62,10,79,64,17,8
4161,8,95,2,28,0,65,6
4162,30,58,4,8,40,13,9
4163,31,57,1,0,18,49,0
4164,1,86,4,70,33,19,4
4165,6,72,0,56,10,6,1
4166,1,92,9,29,96,13,4
4167,28,55,3,9,20,79,10
4168,17,76,7,20,41,12,6
4169,24,59,3,97,64,57,7
4170,38,80,8,29,55,85,5
4171,29,81,8,36,70,7,4
4172,25,79,3,80,85,10,6
4173,16,76,2,90,98,94,0
4174,6,64,5,28,9,52,3
4175,30,89,3,96,15,37,10
4176,10,68,5,97,78,12,6
4177,32,98,4,84,22,90,7
4178,14,92,3,100,75,70,9
4179,18,69,2,87,40,49,1
4180,33,82,8,14,17,72,1
4181,33,54,5,89,0,5,9
4182,15,85,2,72,49,8,8
4183,27,78,5,58,34,75,10
4184,29,72,7,81,22,38,1
4185,40,79,0,6,27,1,9
4186,38,90,2,19,99,36,6
4187,0,71,0,6,44,54,1
4188,20,97,3,14,39,21,10
4189,1,89,8,97,44,79,8
4190,11,80,3,17,60,89,5
4191,40,68,9,27,67,39,2
4192,12,84,8,7,88,63,7
4193,37,96,4,6,58,32,8
4194,13,52,8,58,89,62,5
4195,9,81,8,38,73,24,1
4196,38,68,2,100,39,2,9
4197,30,80,10,64,24,67,1
4198,13,67,6,0,57,56,5
4199,1,59,8,94,93,16,3
4200,36,88,7,71,19,42,10
4201,10,81,8,25,89,20,1
4202,36,57,1,16,4,14,2
4203,31,75,6,5,15,87,9
4204,19,71,5,3,99,58,2
4205,11,77,6,53,20,11,6
4206,6,94,3,62,52,15,7
4207,5,75,0,65,88,27,0
4208,37,59,8,87,65,60,8
4209,35,57,7,23,26,35,1
4210,6,58,10,35,41,67,6
4211,31,55,0,18,45,29,3
4212,32,50,5,32,45,56,10
4213,35,76,2,2,65,32,1
4214,27,68,0,80,57,5,1
4215,13,77,10,54,78,62,1
4216,3,52,9,3,31,23,9
4217,11,56,3,84,19,38,1
4218,17,90,1,58,63,83,6
4219,9,69,9,47,55,41,5
4220,11,80,0,10,21,85,6
4221,1,71,10,15,49,68,9
4222,35,51,1,39,23,9,4
4223,9,66,3,96,32,19,10
4224,29,59,7,8,38,85,7
4225,16,57,5,47,30,34,1
4226,21,82,8,24,13,16,1
4227,36,66,3,47,77,92,3
4228,11,68,7,33,86,29,7
4229,32,81,0,53,41,28,6
4230,31,89,4,39,66,4,8
4231,15,89,1,36,41,85,9
4232,22,62,6,95,63,98,9
4233,25,55,7,55,75,90,3
4234,14,86,3,19,53,2,3
4235,30,62,10,78,7,40,0
4236,36,98,10,79,47,74,7
4237,9,79,6,34,14,38,1
4238,20,99,6,57,72,64,7
4239,38,93,7,47,40,81,9
4240,35,93,3,42,75,59,0
4241,23,61,6,47,80,61,10
4242,6,71,10,74,65,44,10
4243,23,52,1,51,100,69,8
4244,19,62,1,77,47,82,2
4245,4,79,8,33,29,44,2
4246,4,62,4,76,97,48,2
4247,15,65,0,76,59,96,10
4248,19,61,10,68,27,43,8
4249,23,96,0,64,30,59,8
4250,3,90,3,41,18,49,10
4251,4,70,1,97,59,14,1
4252,8,63,4,11,4,25,0
4253,18,69,3,46,51,72,7
4254,34,55,6,43,47,70,10
4255,7,69,10,81,3,24,7
4256,27,60,10,48,62,59,4
4257,23,82,6,66,13,49,10
4258,32,93,8,64,22,85,1
4259,19,61,6,54,86,36,10
4260,26,87,8,16,22,63,8
4261,20,93,3,88,97,66,6
4262,24,98,2,78,15,43,7
4263,38,84,5,51,8,89,10
4264,11,90,1,10,7,16,7
4265,40,57,1,57,26,28,7
4266,26,54,4,67,67,53,10
4267,9,75,10,87,11,28,1
4268,0,72,0,18,24,16,7
4269,17,59,3,66,91,41,1
4270,3,75,6,28,51,9,3
4271,18,75,10,91,92,22,0
4272,15,75,0,79,89,51,8
4273,5,58,9,60,66,70,3
4274,3,62,10,45,64,79,7
4275,37,90,7,73,60,83,6
4276,1,53,8,75,71,5,6
4277,12,50,10,6,18,44,0
4278,3,95,4,35,95,64,3
4279,12,97,2,11,89,15,6
4280,40,82,4,41,84,52,5
4281,15,95,7,59,69,7,4
4282,16,77,6,58,77,85,6
4283,27,90,7,88,77,89,8
4284,33,65,7,40,52,68,4
4285,21,62,2,27,76,18,5
4286,25,72,7,90,69,70,2
4287,34,91,8,46,53,91,7
4288,23,70,9,51,39,26,3
4289,19,62,2,68,94,28,6
4290,14,84,7,55,88,73,6
4291,11,94,10,100,78,16,2
4292,31,52,10,57,44,78,4
4293,25,72,8,39,31,47,9
4294,5,63,7,74,92,47,9
4295,21,66,0,76,72,82,0
4296,18,87,9,15,89,62,9
4297,12,77,0,36,5,65,9
4298,29,74,0,75,59,61,4
4299,22,56,9,73,28,29,9
4300,20,77,9,18,95,94,3
4301,26,69,3,6,90,58,2
4302,5,91,10,45,54,69,3
4303,24,58,10,4,56,43,10
4304,17,71,9,19,54,47,2
4305,33,55,9,27,32,74,4
4306,28,67,2,70,54,61,2
4307,22,63,5,52,27,72,1
4308,0,77,9,6,0,8,8
4309,30,83,4,58,12,60,7
4310,0,98,0,25,94,56,7
4311,6,79,6,67,72,99,5
4312,36,51,9,40,24,72,5
4313,36,62,7,20,92,2,3
4314,29,50,5,34,61,25,0
4315,34,72,0,98,3,57,10
4316,3,66,9,14,55,37,4
4317,4,59,9,49,56,6,4
4318,16,66,3,25,85,79,4
4319,23,74,2,15,41,80,8
4320,0,90,6,93,70,34,4
4321,9,80,10,76,25,35,3
4322,10,84,6,17,90,25,8
4323,37,100,2,8,10,79,7
4324,38,58,7,31,23,84,4
4325,31,87,4,25,73,10,8
4326,2,88,7,69,3,100,2
4327,19,63,7,1,80,87,6
4328,3,94,3,54,25,85,5
4329,13,99,3,11,54,70,1
4330,27,53,1,67,28,82,0
4331,6,97,2,87,97,30,0
4332,32,52,8,27,21,69,9
4333,21,90,3,5,97,100,5
4334,3,60,6,20,23,56,3
4335,27,57,9,57,95,49,8
4336,26,83,7,74,46,79,0
4337,16,51,8,88,85,73,5
4338,7,59,2,20,64,58,10
4339,38,91,5,0,61,16,6
4340,33,97,2,76,72,3,5
4341,23,73,9,79,38,100,9
4342,22,88,10,73,66,81,9
4343,28,53,3,81,23,77,2
4344,20,52,0,42,90,7,4
4345,16,92,1,3,5,100,7
4346,0,52,9,44,48,49,9
4347,1,53,6,98,41,49,1
4348,32,95,3,85,92,90,1
4349,18,50,7,45,13,3,8
4350,19,60,2,92,94,17,7
4351,6,68,10,42,4,16,6
4352,29,97,4,51,61,46,5
4353,23,84,2,32,89,17,8
4354,36,52,3,36,73,63,9
4355,20,54,2,76,55,29,0
4356,33,79,9,55,44,62,1
4357,22,78,5,40,54,28,1
4358,19,98,1,85,4,35,7
4359,5,94,1,10,25,23,8
4360,7,83,4,52,37,87,6
4361,38,72,6,63,58,93,3
4362,14,98,3,19,57,56,9
4363,7,79,9,91,99,19,2
4364,10,71,1,75,91,84,8
4365,30,69,2,86,79,15,9
4366,25,66,10,91,38,55,3
4367,14,90,1,39,41,18,10
4368,0,61,5,34,15,19,7
4369,13,85,6,49,25,14,3
4370,31,99,2,8,6,16,2
4371,24,85,3,37,44,20,2
4372,37,91,4,5,48,6,1
4373,37,66,7,77,7,68,1
4374,22,64,3,56,76,55,4
4375,10,87,0,0,5,64,5
4376,28,71,8,37,82,92,3
4377,7,77,4,88,95,81,9
4378,22,88,4,37,58,53,6
4379,11,86,9,16,10,66,3
4380,5,68,7,30,71,87,4
4381,6,63,4,83,62,88,5
4382,31,52,4,23,6,71,10
4383,14,70,3,31,53,21,6
4384,39,61,6,74,79,55,2
4385,34,51,2,16,0,40,2
4386,15,82,7,34,96,33,2
4387,36,62,1,86,93,50,6
4388,8,71,7,71,60,73,2
4389,11,60,3,65,11,55,5
4390,36,52,0,3,86,39,10
4391,13,60,8,67,2,38,9
4392,23,54,10,98,11,81,10
4393,5,64,8,55,2,14,6
4394,17,72,10,35,43,42,5
4395,19,72,4,10,63,100,9
4396,28,95,7,99,83,26,6
4397,33,88,8,84,25,66,7
4398,11,100,5,91,42,57,1
4399,1,95,9,45,37,29,6
4400,11,77,6,30,50,27,1
4401,18,84,0,51,18,1,8
4402,9,88,1,70,19,79,7
4403,26,77,1,76,48,56,6
4404,19,53,4,26,19,68,6
4405,34,73,8,20,31,20,8
4406,17,62,10,57,6,44,5
4407,38,62,0,2,36,45,3
4408,16,53,8,33,46,44,0
4409,24,66,10,25,17,48,5
4410,19,56,7,15,41,44,2
4411,23,59,9,97,60,97,6
4412,25,51,10,88,45,99,0
4413,38,64,2,31,51,98,6
4414,24,54,9,29,61,24,1
4415,6,57,2,7,21,80,2
4416,16,60,7,14,27,82,3
4417,27,53,0,99,61,56,9
4418,37,93,3,21,1,37,3
4419,40,75,5,96,23,21,2
4420,19,90,2,60,90,51,10
4421,33,58,7,88,39,23,4
4422,37,93,0,42,36,7,0
4423,10,70,6,2,36,35,0
4424,29,69,3,9,35,73,1
4425,2,61,8,29,19,31,7
4426,14,100,10,51,53,13,6
4427,14,87,10,21,36,80,2
4428,2,100,5,0,82,2,7
4429,10,55,3,65,30,93,0
4430,34,65,8,23,47,33,4
4431,21,97,0,66,76,62,7
4432,17,97,5,71,14,3,8
4433,38,57,2,45,29,83,9
4434,18,85,3,87,75,4,10
4435,39,61,3,35,74,27,5
4436,16,89,0,74,48,33,4
4437,0,83,10,91,87,99,9
4438,34,50,8,27,47,60,2
4439,24,96,1,62,4,0,4
4440,8,62,8,41,56,25,4
4441,13,62,2,26,27,61,2
4442,14,86,6,55,77,79,6
4443,18,98,9,16,85,95,1
4444,40,72,1,51,5,64,2
4445,23,73,8,58,25,65,10
4446,31,84,10,97,88,24,6
4447,15,52,6,81,11,65,10
4448,10,69,1,65,29,30,5
4449,10,87,2,19,76,100,4
4450,22,64,9,86,67,61,8
4451,39,94,4,96,55,81,3
4452,19,54,10,7,35,57,10
4453,38,78,1,65,83,99,4
4454,2,76,8,19,65,53,0
4455,37,70,1,54,38,57,9
4456,17,65,9,13,58,74,6
4457,39,51,9,59,0,57,1
4458,23,66,10,68,62,53,8
4459,19,96,1,75,64,13,8
4460,13,58,5,72,55,17,5
4461,20,57,9,3,95,73,7
4462,20,57,7,91,61,100,2
4463,10,95,0,1,96,69,7
4464,34,60,6,7,94,43,10
4465,35,84,4,28,72,75,2
4466,8,91,1,53,95,80,2
4467,1,66,0,2,68,48,5
4468,18,54,10,46,3,71,1
4469,33,90,1,59,97,8,2
4470,8,87,3,44,30,51,8
4471,18,64,5,82,66,0,0
4472,16,78,3,24,65,23,6
4473,17,93,2,51,66,0,3
4474,36,54,9,35,94,68,8
4475,18,59,7,42,81,0,3
4476,36,95,9,79,64,40,8
4477,26,98,9,56,22,37,1
4478,21,64,6,54,0,44,3
4479,18,71,9,79,81,100,1
4480,7,74,3,86,18,65,2
4481,9,78,8,50,62,47,3
4482,25,93,10,38,72,53,7
4483,8,73,0,43,17,35,7
4484,4,97,9,95,83,100,7
4485,6,90,8,89,48,23,10
4486,36,88,6,66,100,42,1
4487,22,64,8,56,45,68,4
4488,37,68,2,63,99,42,8
4489,27,55,9,6,50,61,5
4490,34,86,8,69,73,1,5
4491,31,66,4,81,68,92,6
4492,9,70,0,67,23,80,9
4493,13,94,3,20,82,91,5
4494,0,77,0,99,41,98,4
4495,10,85,0,18,24,29,1
4496,3,58,6,90,53,3,1
4497,36,75,1,3,55,4,4
4498,5,82,3,77,15,92,10
4499,27,85,0,18,74,37,2
4500,16,61,2,5,33,32,2
4501,20,60,5,96,87,15,3
4502,5,84,2,13,39,28,9
4503,20,68,9,75,66,24,9
4504,21,64,10,64,0,69,10
4505,9,90,7,92,91,10,5
4506,40,61,2,67,30,27,4
4507,3,61,0,22,100,23,6
4508,16,65,1,2,37,30,7
4509,19,76,5,68,27,83,4
4510,14,79,4,13,75,65,9
4511,25,87,0,42,28,71,1
4512,36,75,3,90,88,67,7
4513,21,66,5,89,93,59,9
4514,38,75,0,74,89,86,5
4515,6,71,7,82,44,53,6
4516,40,58,3,69,89,26,8
4517,15,86,1,39,28,62,5
4518,22,84,4,28,100,42,9
4519,2,98,0,87,16,60,10
4520,4,67,7,55,18,65,4
4521,8,69,4,37,12,9,6
4522,14,98,6,7,26,58,6
4523,25,72,0,86,82,32,1
4524,13,97,7,2,79,81,4
4525,32,64,4,77,71,81,3
4526,25,54,4,8,52,25,6
4527,2,95,2,56,72,59,9
4528,19,84,3,4,54,69,2
4529,18,83,8,75,96,20,4
4530,38,50,7,45,16,81,6
4531,4,89,9,2,78,64,2
4532,30,79,9,47,29,74,2
4533,19,87,3,42,2,82,9
4534,36,99,6,51,16,16,10
4535,20,73,4,80,13,41,2
4536,16,77,1,77,14,95,4
4537,8,97,1,55,86,12,3
4538,18,52,6,0,83,5,3
4539,35,58,0,19,88,51,0
4540,17,79,1,84,64,24,8
4541,30,97,9,90,89,82,6
4542,15,72,4,83,93,45,9
4543,16,53,6,79,33,59,0
4544,24,73,7,65,10,30,4
4545,23,68,9,88,10,92,1
4546,15,79,7,19,46,20,4
4547,25,94,2,54,17,93,1
4548,32,50,9,47,49,55,7
4549,37,78,3,98,67,46,2
4550,23,74,1,96,38,74,0
4551,2,93,5,68,17,63,3
4552,23,99,8,59,0,39,9
4553,29,96,9,65,45,8,5
4554,7,84,5,74,0,20,5
4555,17,92,1,81,70,18,6
4556,4,64,1,63,56,40,1
4557,9,70,2,89,23,27,6
4558,5,54,6,25,54,79,1
4559,8,99,0,9,6,11,6
4560,5,100,4,15,11,17,9
4561,29,73,5,43,8,64,3
4562,35,67,7,44,49,78,8
4563,14,63,6,66,10,46,0
4564,9,55,4,50,99,100,3
4565,16,95,4,56,72,46,5
4566,6,67,2,41,61,98,3
4567,19,77,9,53,36,29,1
4568,20,82,4,83,71,84,3
4569,8,94,10,91,61,30,7
4570,9,69,5,99,8,23,6
4571,2,88,3,82,10,14,1
4572,27,82,6,7,42,77,2
4573,9,78,6,92,12,80,5
4574,35,73,0,87,6,94,8
4575,6,81,0,75,35,18,6
4576,27,69,9,14,59,28,2
4577,37,62,0,6,56,12,9
4578,4,56,5,88,18,67,3
4579,38,66,5,88,47,39,3
4580,20,77,3,99,92,49,0
4581,4,94,6,86,81,47,2
4582,37,53,7,32,73,51,5
4583,33,86,9,50,90,70,7
4584,18,82,3,98,12,30,3
4585,26,97,4,18,21,30,6
4586,28,97,1,56,71,39,0
4587,25,92,1,28,55,86,3
4588,33,50,7,71,89,56,1
4589,25,70,10,15,88,79,6
4590,4,99,6,86,53,18,7
4591,27,78,0,75,35,84,4
4592,5,83,2,15,42,6,1
4593,38,75,10,41,17,15,4
4594,15,85,6,49,96,54,1
4595,9,100,8,81,39,55,5
4596,10,94,7,62,7,14,1
4597,29,78,9,93,65,97,8
4598,27,68,10,38,36,45,9
4599,17,78,9,47,52,90,6
4600,18,68,10,68,60,76,7
4601,17,59,0,39,81,60,2
4602,34,78,2,1,95,17,9
4603,21,95,0,29,40,45,6
4604,33,88,6,44,25,90,0
4605,20,59,9,16,50,16,1
4606,38,53,5,81,0,19,4
4607,38,58,10,12,8,5,9
4608,39,55,10,46,28,38,5
4609,37,61,9,76,55,78,9
4610,29,68,4,88,32,11,6
4611,10,97,3,10,9,83,1
4612,11,87,0,76,58,73,1
4613,11,79,7,73,69,45,1
4614,25,61,6,87,36,74,3
4615,21,74,1,36,13,24,0
4616,31,84,5,77,57,80,9
4617,27,65,3,67,87,70,8
4618,25,83,6,54,58,67,10
4619,28,72,2,63,32,47,2
4620,39,50,9,82,78,11,7
4621,39,78,10,53,77,62,7
4622,27,80,3,35,66,9,4
4623,10,67,6,49,71,16,3
4624,23,63,6,11,60,39,3
4625,5,50,7,67,93,90,9
4626,34,96,9,82,85,79,8
4627,31,65,7,65,100,7,10
4628,38,56,3,57,0,1,7
4629,24,62,9,7,19,24,10
4630,7,65,7,51,18,29,5
4631,1,60,2,98,36,34,1
4632,1,69,8,62,61,87,1
4633,28,79,1,39,2,43,7
4634,17,88,1,8,31,98,10
4635,30,99,7,82,44,6,2
4636,40,90,1,0,61,83,3
4637,3,61,5,48,99,77,2
4638,10,91,5,86,54,41,8
4639,40,83,8,85,58,89,8
4640,12,78,9,93,12,62,3
4641,24,56,4,49,8,21,1
4642,30,64,6,59,12,79,3
4643,1,52,1,96,11,38,10
4644,1,55,5,7,51,69,8
4645,13,97,3,45,27,41,10
4646,4,100,0,8,4,59,10
4647,10,62,5,45,41,21,3
4648,38,70,9,79,85,94,10
4649,14,76,9,11,25,42,10
4650,30,61,0,4,32,50,0
4651,31,63,3,90,16,93,2
4652,11,87,9,41,19,66,7
4653,1,74,4,11,97,58,10
4654,31,100,8,85,2,72,0
4655,22,67,3,75,67,83,5
4656,20,74,5,17,68,93,8
4657,0,55,5,79,15,19,6
4658,31,51,9,71,3,55,1
4659,34,68,0,67,90,93,5
4660,39,100,10,25,97,44,9
4661,32,75,4,74,33,20,1
4662,28,85,6,68,78,90,3
4663,9,62,7,32,34,74,5
4664,30,73,8,83,82,52,2
4665,34,82,10,96,38,26,10
4666,21,83,2,20,49,32,8
4667,24,54,6,48,82,32,0
4668,21,72,1,88,44,88,5
4669,20,70,2,11,90,90,3
4670,8,71,1,34,80,38,8
4671,19,88,6,29,89,79,1
4672,4,85,9,35,11,64,9
4673,9,97,0,76,91,16,9
4674,27,68,5,89,32,4,0
4675,12,89,9,8,19,64,7
4676,7,81,5,83,17,57,8
4677,39,81,8,97,3,85,5
4678,18,70,5,69,8,31,7
4679,22,51,0,17,39,29,2
4680,15,86,3,80,85,83,2
4681,1,94,9,94,89,85,5
4682,22,68,9,56,3,96,9
4683,10,74,5,4,5,37,3
4684,5,73,7,78,72,21,2
4685,29,86,7,77,11,94,8
4686,4,77,5,40,0,53,7
4687,10,92,9,0,94,90,6
4688,4,67,10,5,84,85,10
4689,22,67,0,96,28,75,6
4690,31,93,7,28,53,42,1
4691,6,93,8,69,2,93,7
4692,12,70,6,14,80,3,6
4693,17,52,5,58,96,18,10
4694,9,65,8,76,21,59,9
4695,22,63,1,45,59,54,5
4696,23,70,0,15,61,57,2
4697,3,87,0,75,45,94,5
4698,21,84,4,78,55,100,7
4699,6,76,7,89,18,52,4
4700,7,55,9,94,29,62,1
4701,38,55,0,31,90,16,7
4702,30,73,3,52,29,78,2
4703,16,82,3,25,73,49,5
4704,18,51,7,4,64,95,0
4705,7,75,8,81,70,54,7
4706,27,94,5,98,27,56,9
4707,34,76,1,54,80,44,2
4708,17,90,7,72,32,61,10
4709,26,59,1,69,35,30,9
4710,32,94,9,96,91,8,0
4711,4,80,7,34,60,92,2
4712,30,80,5,1,97,40,2
4713,23,57,6,35,98,77,5
4714,27,71,3,27,66,72,10
4715,5,87,6,29,41,78,8
4716,19,91,4,11,72,21,7
4717,24,60,4,64,28,15,7
4718,30,60,6,67,98,42,1
4719,21,76,5,14,16,64,0
4720,38,89,5,61,37,0,6
4721,4,82,6,89,39,4,4
4722,16,63,4,92,16,100,3
4723,1,63,3,64,73,88,3
4724,38,69,8,67,28,84,8
4725,6,61,1,40,22,86,6
4726,23,54,7,11,75,89,7
4727,24,96,9,4,79,6,3
4728,18,91,0,70,20,67,5
4729,5,87,4,13,90,38,6
4730,23,94,1,41,0,46,9
4731,16,81,0,95,100,88,2
4732,39,55,7,73,66,41,3
4733,13,83,0,6,55,98,4
4734,32,96,8,47,11,0,10
4735,6,56,2,61,60,36,9
4736,19,100,1,89,93,73,1
4737,16,52,0,19,18,27,7
4738,10,62,1,46,64,11,4
4739,7,98,0,41,77,45,1
4740,13,51,6,94,58,53,7
4741,34,51,8,19,78,71,5
4742,19,62,1,70,16,27,6
4743,33,57,8,90,3,36,2
4744,16,65,0,68,85,61,9
4745,17,93,8,84,20,13,7
4746,33,52,3,66,64,64,1
4747,27,68,10,47,2,68,9
4748,18,76,10,33,57,59,4
4749,22,90,3,14,11,99,1
4750,5,88,9,88,67,77,1
4751,4,97,8,91,63,1,3
4752,30,57,6,100,71,54,9
4753,6,94,0,37,52,67,10
4754,7,78,0,63,52,30,6
4755,4,70,1,72,83,20,8
4756,33,62,0,76,100,51,0
4757,13,60,0,60,0,94,1
4758,29,51,6,25,29,32,7
4759,9,63,6,46,41,85,8
4760,31,74,9,34,50,13,5
4761,13,89,9,69,17,99,6
4762,9,55,1,43,67,39,7
4763,10,75,6,34,43,20,2
4764,26,70,7,83,69,55,8
4765,2,61,7,12,7,77,3
4766,11,55,3,75,24,74,1
4767,13,81,9,56,77,27,5
4768,12,76,2,61,85,38,10
4769,36,80,0,68,25,86,7
4770,4,79,10,68,59,44,10
4771,23,80,8,95,10,18,3
4772,31,62,4,50,79,38,10
4773,36,77,4,82,16,35,10
4774,5,79,10,59,59,61,5
4775,15,82,4,16,84,79,2
4776,31,62,6,56,76,82,1
4777,6,56,10,98,93,81,7
4778,40,50,8,25,15,84,3
4779,7,74,1,85,97,56,5
4780,3,93,4,96,96,16,0
4781,31,83,6,42,32,27,5
4782,24,58,9,25,45,62,1
4783,7,84,1,40,36,74,0
4784,28,61,3,61,2,5,6
4785,11,100,7,10,83,27,0
4786,19,70,6,19,28,35,10
4787,35,88,1,76,84,87,9
4788,7,71,7,51,20,74,0
4789,40,94,7,39,75,6,5
4790,21,97,10,27,40,86,6
4791,36,62,1,96,10,3,7
4792,22,51,3,100,28,63,5
4793,18,84,9,14,16,77,6
4794,4,50,4,85,39,29,4
4795,25,51,7,53,82,43,8
4796,35,66,1,43,90,95,10
4797,0,89,0,14,90,24,5
4798,8,67,1,46,86,60,8
4799,32,83,9,22,69,75,1
4800,30,97,10,65,20,16,6
4801,1,97,1,0,3,32,5
4802,14,73,3,97,54,44,9
4803,15,60,1,78,84,17,7
4804,14,79,3,45,86,39,2
4805,14,77,10,23,62,78,6
4806,30,50,9,59,46,26,0
4807,27,63,2,59,67,72,10
4808,3,79,3,79,4,96,4
4809,26,91,5,73,43,54,9
4810,16,82,5,75,55,40,7
4811,23,99,4,37,55,26,2
4812,1,57,9,56,47,65,7
4813,39,50,10,1,58,86,3
4814,17,97,8,38,52,30,1
4815,2,53,6,67,65,85,9
4816,2,74,5,34,77,41,6
4817,1,93,6,86,3,42,2
4818,35,57,9,7,72,39,4
4819,20,61,1,43,81,55,0
4820,36,89,8,6,19,49,7
4821,6,60,10,72,52,19,2
4822,23,78,5,64,5,48,0
4823,22,97,2,20,91,63,6
4824,3,57,8,73,39,44,9
4825,1,93,7,77,71,83,2
4826,0,60,5,10,27,23,2
4827,21,80,0,19,4,45,9
4828,34,82,1,15,4,18,9
4829,12,82,6,79,48,98,4
4830,19,90,4,51,54,100,5
4831,13,55,9,69,14,85,9
4832,5,56,6,60,70,16,9
4833,19,70,5,12,11,8,10
4834,29,80,1,65,96,64,2
4835,17,59,3,38,7,98,2
4836,0,63,4,94,48,43,0
4837,9,85,3,77,79,74,0
4838,32,78,7,43,22,89,6
4839,13,74,9,36,8,89,8
4840,25,100,5,72,52,70,5
4841,10,68,3,45,86,32,10
4842,36,66,7,49,58,20,1
4843,27,52,1,26,17,69,5
4844,38,78,5,22,54,78,2
4845,2,85,3,88,80,52,8
4846,8,54,6,50,60,31,3
4847,31,100,8,38,40,95,3
4848,16,61,8,81,75,21,2
4849,33,68,10,48,19,66,4
4850,30,82,8,89,60,53,3
4851,34,85,3,15,70,53,3
4852,8,92,4,6,18,16,2
4853,1,80,8,51,76,1,7
4854,9,77,0,47,92,50,10
4855,25,57,4,45,87,39,0
4856,17,53,0,75,88,33,7
4857,30,75,5,68,25,82,8
4858,15,94,9,94,23,97,8
4859,25,73,6,65,2,100,8
4860,11,55,4,54,96,50,8
4861,40,56,10,1,12,5,8
4862,8,92,3,7,32,71,6
4863,29,57,9,7,35,6,10
4864,25,87,8,97,34,65,3
4865,37,97,7,93,50,75,3
4866,8,56,5,97,0,92,5
4867,8,87,4,50,9,82,3
4868,34,98,5,7,5,19,0
4869,10,99,2,56,30,80,1
4870,1,79,1,87,79,38,3
4871,29,81,2,58,18,70,5
4872,36,72,0,70,49,86,2
4873,25,79,9,74,46,67,10
4874,40,74,10,62,70,45,2
4875,11,70,5,17,40,38,9
4876,22,84,0,32,2,62,8
4877,32,94,7,5,65,43,2
4878,38,94,7,18,98,32,4
4879,37,76,4,58,63,65,7
4880,17,77,3,19,88,2,4
4881,24,77,5,37,65,75,9
4882,32,52,10,33,13,92,9
4883,29,55,5,24,69,38,10
4884,39,64,10,25,26,23,4
4885,10,93,0,82,50,97,0
4886,5,73,10,8,91,34,1
4887,9,59,1,55,24,35,7
4888,2,82,7,30,57,57,4
4889,27,95,7,35,51,67,1
4890,39,50,2,99,60,4,2
4891,34,62,2,57,61,35,2
4892,1,77,5,85,37,72,2
4893,16,84,7,18,64,17,1
4894,3,78,9,6,12,30,5
4895,40,79,9,3,13,54,8
4896,34,73,0,25,45,83,8
4897,10,62,7,35,4,21,7
4898,34,63,2,44,24,68,7
4899,5,100,4,28,30,27,5
4900,2,66,1,38,26,84,10
4901,40,66,10,39,56,44,2
4902,10,83,4,33,29,83,6
4903,19,97,10,97,50,39,10
4904,5,68,0,86,22,27,1
4905,12,84,0,26,5,91,8
4906,0,90,10,60,26,63,2
4907,24,97,9,45,15,49,10
4908,17,90,7,83,68,74,1
4909,19,91,4,71,80,97,2
4910,30,58,8,10,22,76,8
4911,28,84,3,15,62,66,5
4912,5,84,9,16,43,8,1
4913,2,87,6,47,91,75,2
4914,24,86,10,51,53,74,0
4915,37,73,10,45,49,75,2
4916,25,91,3,53,0,74,7
4917,5,97,10,45,71,70,3
4918,16,86,8,12,86,60,2
4919,31,58,3,18,32,60,3
4920,30,59,6,6,25,38,0
4921,15,83,6,54,52,37,9
4922,2,51,9,92,92,93,2
4923,1,66,1,30,65,67,0
4924,9,92,6,23,100,57,1
4925,10,61,0,63,93,65,3
4926,10,97,2,57,79,11,9
4927,36,51,6,59,32,44,9
4928,7,59,9,64,92,31,2
4929,3,57,1,88,89,76,10
4930,33,67,1,76,13,81,7
4931,4,67,6,33,76,8,0
4932,18,88,2,51,21,7,5
4933,13,88,3,20,19,58,1
4934,6,60,6,95,45,72,7
4935,14,55,8,38,9,16,1
4936,21,71,10,17,98,21,10
4937,15,80,9,11,78,14,1
4938,31,86,8,32,82,47,4
4939,31,63,4,35,70,23,8
4940,37,99,8,72,33,69,2
4941,31,97,10,71,2,5,4
4942,7,89,7,66,87,37,5
4943,36,99,10,21,36,79,4
4944,31,60,5,64,23,24,5
4945,29,73,7,93,12,54,5
4946,37,100,6,67,37,19,9
4947,36,75,7,97,98,60,4
4948,2,68,6,75,14,9,7
4949,25,86,1,85,95,23,2
4950,39,74,1,88,42,94,5
4951,27,85,0,18,28,0,0
4952,31,81,4,13,53,31,5
4953,4,70,2,22,61,23,6
4954,6,97,7,79,64,62,7
4955,13,80,1,70,83,35,10
4956,12,58,8,54,94,20,2
4957,15,83,3,100,67,67,0
4958,28,92,3,12,10,45,6
4959,15,99,10,87,7,52,5
4960,13,77,7,43,26,54,5
4961,39,73,4,17,4,28,2
4962,26,66,6,77,71,23,2
4963,23,66,2,84,35,21,2
4964,25,81,7,79,66,10,4
4965,16,50,9,79,79,5,10
4966,23,51,4,46,17,93,8
4967,11,65,7,77,95,25,2
4968,10,89,9,90,35,58,8
4969,28,76,0,91,49,76,5
4970,24,54,5,5,46,3,9
4971,3,82,10,89,28,64,8
4972,7,91,7,27,85,56,6
4973,7,82,7,61,46,82,9
4974,28,67,2,56,78,94,1
