,default_riesgo,ingreso_anual,edad,n_transacciones,segmento_cliente,region,score,cliente_riesgoso
2155,0,556900,18,20,Bronze,Centro,-0.1144908257638976,NO
2156,0,603600,42,30,Silver,Centro,-0.0496899047152598,NO
2157,0,539800,32,18,Bronze,Norte,0.0544929188178994,NO
2158,0,598700,32,15,Silver,Centro,-0.000685399490149,NO
2159,0,489600,35,24,Gold,Norte,0.1118469411443343,NO
2160,0,322000,57,20,Silver,Sur,0.1435740060934881,NO
2161,0,658700,64,21,Platinum,Centro,-0.118303066531785,NO
2162,0,411600,42,21,Gold,Sur,-0.1256269144910345,NO
2163,0,359700,35,22,Bronze,Centro,-0.1304793773620841,NO
2164,0,473300,28,21,Bronze,Sur,-0.0899196096048019,NO
2165,1,363100,45,18,Bronze,Centro,0.8104214520819744,YES
2166,0,437400,58,26,Gold,Centro,0.0560361950666735,NO
2167,0,551600,38,28,Bronze,Sur,-0.0545027572922431,NO
2168,0,552300,18,19,Bronze,Norte,-0.0011102590622834,NO
2169,0,365300,47,15,Gold,Centro,0.1404305505165938,NO
2170,0,426800,50,22,Silver,Norte,0.1908010850979119,NO
2171,0,661200,24,27,Bronze,Norte,0.0259384333442802,NO
2172,0,574500,42,20,Bronze,Norte,-0.2659281184047399,NO
2173,1,811300,45,23,Gold,Norte,0.7297287094759972,YES
2174,0,677000,39,21,Gold,Norte,0.0934748129541347,NO
2175,0,671600,32,29,Bronze,Norte,0.0224632315856075,NO
2176,0,291800,50,21,Silver,Centro,0.0726514918734783,NO
2177,0,614600,36,20,Gold,Norte,0.0357065374460384,NO
2178,0,492000,25,20,Gold,Centro,-0.1234645417481865,NO
2179,0,417400,20,20,Gold,Centro,-0.0886238433363462,NO
2180,0,525200,53,16,Silver,Centro,-0.0321152187130156,NO
2181,0,641800,46,20,Gold,Sur,0.1065414778238351,NO
2182,0,575100,41,13,Bronze,Norte,-0.076588406832062,NO
2183,0,368200,36,25,Bronze,Sur,0.0455902633167647,NO
2184,0,611400,35,23,Silver,Norte,0.0303692593921196,NO
2185,1,404400,29,19,Silver,Sur,0.858619726507913,YES
2186,1,532500,36,26,Gold,Centro,0.6958320221870585,YES
2187,0,454500,19,23,Bronze,Sur,-0.1754758418276258,NO
2188,0,467200,33,18,Gold,Centro,0.0646870464896778,NO
2189,0,614900,37,21,Bronze,Sur,0.2138055211634004,NO
2190,0,344000,46,18,Silver,Norte,0.0712383344866456,NO
2191,1,791800,40,28,Bronze,Norte,0.6212338408189593,YES
2192,0,226800,48,21,Silver,Sur,-0.1081945879178964,NO
2193,0,410400,53,24,Silver,Sur,-0.0952968833507405,NO
2194,0,555500,51,22,Bronze,Norte,0.2003311880382046,NO
2195,0,587600,45,25,Bronze,Sur,-0.0327327440521435,NO
2196,0,484900,40,19,Silver,Sur,-0.0662643393828027,NO
2197,1,491400,30,18,Gold,Norte,0.6841563355872766,YES
2198,0,561600,47,14,Bronze,Centro,-0.0316907048605701,NO
2199,0,465300,57,12,Bronze,Norte,0.1567650359787503,NO
2200,1,709000,43,13,Bronze,Norte,0.5985522508983696,YES
2201,0,625900,59,17,Gold,Sur,0.1180643231660446,NO
2202,0,630900,25,26,Bronze,Norte,0.0122092096451084,NO
2203,0,355100,28,17,Bronze,Norte,0.1207026513427685,NO
2204,0,488100,49,24,Gold,Sur,0.1582619043734051,NO
2205,1,454900,43,21,Silver,Sur,0.7084797633913095,YES
2206,0,349200,53,21,Bronze,Centro,-0.0315063609599165,NO
2207,1,554000,40,17,Platinum,Norte,0.7066178831865103,YES
2208,0,419400,31,23,Silver,Centro,-0.0094770672005131,NO
2209,1,598300,38,20,Silver,Centro,0.5343033544261271,YES
2210,0,339500,25,20,Bronze,Centro,0.1552480373785073,NO
2211,0,757900,29,22,Gold,Centro,0.024578501738119,NO
2212,0,365600,50,20,Bronze,Norte,-0.1163099185051054,NO
2213,1,532900,49,24,Bronze,Norte,0.493247667980159,YES
2214,0,618800,44,20,Bronze,Norte,-0.2327599232930349,NO
2215,0,414400,23,10,Gold,Centro,0.0770480436687503,NO
2216,0,627900,36,19,Silver,Sur,-0.0618977568407095,NO
2217,0,315600,28,29,Silver,Norte,-0.0454900668105133,NO
2218,1,717800,52,17,Bronze,Centro,0.7488154264538823,YES
2219,0,502100,34,25,Silver,Centro,-0.0516048156101778,NO
2220,0,410500,29,16,Gold,Centro,0.0546524416053513,NO
2221,0,455100,40,20,Bronze,Centro,0.0095264064376715,NO
2222,0,621300,34,26,Gold,Centro,-0.0084129583149236,NO
2223,0,412300,55,27,Bronze,Centro,-0.1572750405691489,NO
2224,0,387600,33,27,Gold,Norte,-0.0819731356438859,NO
2225,0,466800,26,16,Bronze,Sur,0.0602535365586865,NO
2226,0,323500,18,19,Silver,Norte,-0.0682021814864051,NO
2227,0,773100,40,29,Platinum,Norte,0.120536955578449,NO
2228,0,415000,34,19,Platinum,Centro,0.2346401323993398,NO
2229,0,624700,26,20,Bronze,Norte,0.0656385300841322,NO
2230,0,531400,52,24,Silver,Sur,0.1492831891365157,NO
2231,0,352300,47,18,Bronze,Sur,0.0720727238296068,NO
2232,1,499100,40,21,Gold,Centro,0.6465737977327811,YES
2233,1,617600,54,21,Silver,Sur,0.7200151664807424,YES
2234,0,471800,47,17,Bronze,Centro,0.2013320946097442,NO
2235,0,679000,32,16,Bronze,Sur,-0.0523553742627451,NO
2236,1,653200,30,20,Gold,Sur,0.5960672701121925,YES
2237,0,637800,48,21,Silver,Norte,-0.1134194423115269,NO
2238,0,431100,44,19,Bronze,Sur,-0.0217529383833549,NO
2239,0,338000,42,19,Bronze,Centro,-0.1003472088643062,NO
2240,0,408000,32,21,Bronze,Sur,0.1674019427437237,NO
2241,0,529400,46,21,Silver,Sur,0.0216356534591287,NO
2242,0,581900,32,19,Gold,Norte,0.0971726309760502,NO
2243,1,174300,39,14,Gold,Centro,0.6701334609420301,YES
2244,1,498800,54,22,Silver,Centro,0.5859802802243881,YES
2245,0,523700,33,21,Gold,Centro,-0.1309393945433277,NO
2246,0,458400,24,28,Silver,Norte,-0.090799174217812,NO
2247,0,693700,29,23,Bronze,Sur,0.0347525494026711,NO
2248,0,563300,50,22,Platinum,Centro,0.0519882931767947,NO
2249,0,696500,43,29,Bronze,Sur,0.0603196073058684,NO
2250,0,467600,39,23,Bronze,Sur,-0.1488672683781857,NO
2251,1,640600,35,33,Platinum,Sur,0.6999590814101729,YES
2252,0,745300,45,20,Bronze,Norte,-0.1026061830892392,NO
2253,0,696800,32,18,Gold,Sur,0.0401465967584528,NO
2254,1,336200,43,14,Gold,Norte,0.7479077055497452,YES
2255,0,461900,33,26,Silver,Norte,-0.1172173047026438,NO
2256,0,448200,31,18,Bronze,Norte,0.0968029607196347,NO
2257,0,573400,34,15,Bronze,Centro,0.2338822941528244,NO
2258,0,603000,36,23,Bronze,Norte,0.0834835737584662,NO
2259,0,374200,40,23,Silver,Centro,-0.0162834039551104,NO
2260,0,510200,42,19,Gold,Norte,-0.0316545703209742,NO
2261,0,197000,18,20,Silver,Norte,-0.0209063981672508,NO
2262,1,716300,32,17,Silver,Norte,0.6239266153222989,YES
2263,0,423100,36,20,Silver,Norte,0.0252398206652049,NO
2264,0,508400,55,18,Silver,Sur,-0.1138462591154304,NO
2265,0,453600,29,23,Gold,Sur,-0.18896977865979,NO
2266,0,671900,42,18,Bronze,Norte,0.0219601681813548,NO
2267,0,74400,55,13,Gold,Sur,0.0021233065775821,NO
2268,0,497500,27,23,Silver,Centro,-0.0571170016437194,NO
2269,0,484100,44,19,Bronze,Sur,-0.1282696622610366,NO
2270,0,432000,32,28,Bronze,Sur,0.0289744026914034,NO
2271,0,758900,35,15,Bronze,Sur,-0.099017503857045,NO
2272,0,366900,32,31,Silver,Norte,-0.0138944350865334,NO
2273,0,615800,33,22,Bronze,Centro,0.1764971854126444,NO
2274,1,553400,67,18,Gold,Norte,0.7651189769575384,YES
2275,0,689200,48,28,Silver,Centro,-0.1369132662381696,NO
2276,0,399900,51,24,Gold,Norte,-0.1274851571012302,NO
2277,0,390100,45,16,Bronze,Sur,0.0151819092743758,NO
2278,0,664400,24,15,Bronze,Centro,-0.1375320682059021,NO
2279,0,563800,44,17,Bronze,Sur,-0.2001725481234286,NO
2280,0,268300,51,24,Bronze,Centro,0.0532372011296723,NO
2281,0,419100,31,15,Gold,Centro,0.0320935754320867,NO
2282,0,558000,50,8,Bronze,Norte,0.0450598331279132,NO
2283,0,625700,47,17,Silver,Norte,0.0263035181817903,NO
2284,0,398100,59,17,Bronze,Sur,-0.0065310711672394,NO
2285,0,62900,36,20,Silver,Sur,-0.066218854767666,NO
2286,1,578500,29,19,Gold,Centro,0.7516134966087943,YES
2287,0,317000,36,18,Silver,Centro,0.152988348840515,NO
2288,0,197400,54,22,Silver,Norte,-0.0501229007443454,NO
2289,0,75200,22,17,Bronze,Norte,-0.1020740210208298,NO
2290,0,622100,19,18,Gold,Norte,-0.1135119419411239,NO
2291,0,519300,41,15,Silver,Norte,-0.0866730233333717,NO
2292,0,466200,36,19,Silver,Norte,0.0202598524476073,NO
2293,0,708400,40,16,Silver,Centro,-0.213962756355356,NO
2294,0,595600,49,27,Gold,Centro,0.0439170424432325,NO
2295,0,742400,34,15,Silver,Sur,0.0643913010296156,NO
2296,0,291100,21,15,Silver,Centro,-0.179807835994288,NO
2297,0,494800,60,18,Silver,Norte,-0.0979180436277599,NO
2298,0,257500,30,21,Bronze,Centro,0.0079680979845413,NO
2299,0,465600,29,18,Silver,Centro,-0.0143469730304397,NO
2300,0,462700,51,18,Silver,Centro,0.051963746826859,NO
2301,0,594000,36,21,Silver,Sur,-0.0141136821516365,NO
2302,0,506800,39,11,Silver,Sur,0.1264769526774965,NO
2303,0,593500,45,18,Bronze,Centro,-0.0321169399043682,NO
2304,1,605500,51,18,Gold,Centro,0.6016967013280246,YES
2305,0,823200,37,26,Gold,Norte,-0.1063441866261756,NO
2306,0,452700,55,22,Gold,Sur,0.0735468509281689,NO
2307,0,358800,19,19,Bronze,Norte,0.0029621141956916,NO
2308,0,536900,48,21,Silver,Norte,0.0633715900725195,NO
2309,0,379700,32,19,Gold,Centro,0.0613122499229184,NO
2310,0,722300,54,13,Silver,Centro,-0.2019849852763841,NO
2311,1,457500,41,15,Silver,Centro,0.5859917398976556,YES
2312,0,415200,33,12,Gold,Norte,-0.102062504050382,NO
2313,0,429300,47,20,Silver,Norte,-0.0816064188491762,NO
2314,1,607800,49,26,Silver,Norte,0.6579644673423474,YES
2315,0,476300,46,18,Bronze,Centro,0.0999149594617185,NO
2316,0,403800,30,16,Bronze,Centro,0.1198482352383899,NO
2317,0,749800,35,22,Bronze,Centro,-0.0292890830202996,NO
2318,0,371600,40,19,Gold,Norte,-0.0251280861324744,NO
2319,0,505300,40,21,Silver,Norte,-0.0705433724057286,NO
2320,1,597800,47,19,Silver,Sur,0.7089187697238544,YES
2321,0,255300,20,16,Gold,Centro,0.0202520882733936,NO
2322,0,572000,43,20,Silver,Norte,0.0806475555002265,NO
2323,0,341700,37,17,Silver,Sur,0.0798438725982553,NO
2324,0,623400,32,23,Bronze,Norte,-0.2302118051069051,NO
2325,1,355600,33,21,Gold,Norte,0.6847455052362882,YES
2326,0,603900,38,23,Bronze,Centro,0.1384100030890103,NO
2327,0,665900,18,22,Bronze,Sur,-0.0438114927304916,NO
2328,0,629200,33,16,Bronze,Norte,0.1139241818363288,NO
2329,0,537700,31,20,Bronze,Sur,-0.0306451800011188,NO
2330,0,465300,45,17,Bronze,Sur,0.0174923467441963,NO
2331,0,413500,32,19,Silver,Centro,-0.1136890692399149,NO
2332,0,720700,38,17,Bronze,Sur,-0.1099248557566514,NO
2333,0,395100,55,24,Silver,Centro,0.0725491572263014,NO
2334,0,344400,50,17,Bronze,Centro,0.0881818280200665,NO
2335,0,599800,49,23,Bronze,Centro,0.0026428906200492,NO
2336,0,380600,35,22,Silver,Sur,-0.1227524242638391,NO
2337,0,357500,45,19,Gold,Norte,0.0043804556607214,NO
2338,0,283500,38,15,Gold,Centro,0.1257234960674277,NO
2339,0,427600,38,27,Platinum,Norte,0.174286647005176,NO
2340,0,487600,44,25,Silver,Sur,-0.0316707932325914,NO
2341,0,536500,34,22,Silver,Norte,-0.165986785025779,NO
2342,0,642700,55,16,Silver,Norte,0.0840363599554778,NO
2343,0,579000,38,15,Silver,Centro,-0.0275963096455,NO
2344,1,471400,46,16,Bronze,Centro,0.7943040641561039,YES
2345,0,470300,55,20,Silver,Centro,0.0281072225017619,NO
2346,0,576500,50,23,Bronze,Sur,-0.088344410576185,NO
2347,0,690900,26,18,Silver,Norte,0.005824436065938,NO
2348,0,518900,44,17,Silver,Sur,0.1308338367054327,NO
2349,0,429600,49,25,Bronze,Sur,-0.0149153988967243,NO
2350,0,351100,49,12,Bronze,Sur,-0.1034805163445377,NO
2351,1,283200,29,19,Bronze,Sur,0.5411355831403343,YES
2352,0,599900,33,18,Platinum,Centro,-0.0772164686864651,NO
2353,1,586700,50,18,Bronze,Norte,0.6589863738229017,YES
2354,0,586600,32,32,Bronze,Centro,0.0819999135917259,NO
2355,0,480700,37,19,Gold,Centro,-0.1120849267811621,NO
2356,1,711000,56,13,Silver,Sur,0.8553751885729636,YES
2357,0,427400,40,18,Bronze,Centro,-0.1337152210841191,NO
2358,0,643300,33,17,Bronze,Norte,0.2331486092556837,NO
2359,0,494200,31,17,Bronze,Sur,0.1725518556754471,NO
2360,0,408700,43,21,Bronze,Centro,0.0141166249387992,NO
2361,0,588900,27,16,Bronze,Sur,-0.1647693534769592,NO
2362,0,561400,38,21,Silver,Norte,-0.0055424061982421,NO
2363,0,553500,43,16,Gold,Sur,-0.0386840957986505,NO
2364,0,512200,53,26,Silver,Centro,-0.1274287223050924,NO
2365,0,494300,47,22,Silver,Centro,0.0291009627247442,NO
2366,0,858300,33,26,Bronze,Norte,-0.0823643129855644,NO
2367,0,677600,52,20,Bronze,Norte,-0.0714905847049581,NO
2368,0,608400,37,23,Gold,Sur,-0.0203678634572355,NO
2369,0,516800,28,15,Bronze,Centro,-0.0574908828705703,NO
2370,0,651100,38,25,Gold,Norte,0.2078156617110029,NO
2371,0,577700,54,21,Silver,Norte,-0.0535714632999549,NO
2372,0,503900,42,19,Gold,Centro,0.0440881011394475,NO
2373,0,454500,40,23,Bronze,Norte,0.0145522492210361,NO
2374,0,487900,56,17,Bronze,Norte,0.0352750225258872,NO
2375,0,24400,26,19,Gold,Centro,0.0429088403610932,NO
2376,0,531600,27,22,Gold,Norte,0.0881361486606122,NO
2377,0,426700,24,21,Bronze,Centro,0.0266446075618642,NO
2378,0,738900,44,24,Platinum,Centro,0.022489579488632,NO
2379,0,502900,42,22,Bronze,Sur,0.0058477068468139,NO
2380,0,321700,55,20,Bronze,Centro,-0.0138417852339974,NO
2381,1,492500,42,15,Silver,Norte,0.6088202118339322,YES
2382,1,343100,36,30,Silver,Sur,0.6939131622579798,YES
2383,0,571000,40,22,Platinum,Sur,0.0241267375265533,NO
2384,0,543600,41,25,Silver,Norte,0.0402164556572795,NO
2385,0,643700,23,23,Bronze,Sur,0.0180284772990236,NO
2386,0,381400,67,20,Silver,Norte,-0.0232955013448533,NO
2387,0,505100,45,18,Bronze,Sur,-0.0057079903195897,NO
2388,0,295200,42,10,Silver,Norte,-0.0553646484550792,NO
2389,0,605200,46,23,Silver,Centro,0.0313223991006563,NO
2390,0,577800,47,22,Bronze,Centro,-0.0221128227914121,NO
2391,0,574400,39,18,Silver,Sur,0.018056093819747,NO
2392,0,500200,34,15,Silver,Sur,0.1000803043382552,NO
2393,0,562200,46,18,Silver,Centro,-0.0709358909642419,NO
2394,1,740700,44,22,Silver,Norte,0.7596695380910484,YES
2395,0,457200,32,22,Bronze,Sur,0.0033210179885372,NO
2396,0,520800,54,15,Bronze,Centro,0.2021193599580755,NO
2397,0,337100,43,22,Bronze,Sur,-0.0216300328463509,NO
2398,0,369800,47,19,Bronze,Centro,0.0695164583151066,NO
2399,0,514700,54,16,Silver,Centro,0.0015353451755977,NO
2400,0,665600,40,16,Platinum,Centro,-0.1388304508313493,NO
2401,0,461600,43,18,Silver,Norte,-0.0520689095519144,NO
2402,0,464600,48,16,Silver,Sur,0.0880471105428393,NO
2403,0,439000,33,21,Silver,Norte,-0.0432694460608273,NO
2404,0,419800,41,15,Bronze,Norte,-0.2220256314839614,NO
2405,0,544200,41,21,Gold,Centro,-0.0031403016924503,NO
2406,0,275400,30,19,Platinum,Norte,-0.109233629795101,NO
2407,0,692100,63,20,Silver,Sur,0.0131817732596718,NO
2408,1,400200,26,20,Bronze,Sur,0.8551147081398018,YES
2409,0,608300,27,21,Gold,Centro,0.0769457310802903,NO
2410,0,309500,53,14,Bronze,Centro,0.1536655828739977,NO
2411,0,600300,47,20,Gold,Sur,-0.0561512021444491,NO
2412,0,600800,30,19,Gold,Sur,-0.0143166333635532,NO
2413,0,557600,46,25,Bronze,Centro,-0.1044436196807779,NO
2414,0,350800,55,18,Platinum,Norte,-0.0684043445040095,NO
2415,1,537400,40,22,Platinum,Sur,0.607311516771382,YES
2416,0,322500,66,25,Gold,Centro,-0.1306722969211957,NO
2417,0,462100,23,30,Silver,Centro,0.136585662533134,NO
2418,0,654400,47,14,Bronze,Sur,-0.2091960295026422,NO
2419,0,619500,52,7,Silver,Centro,0.1370138904804556,NO
2420,0,502300,49,19,Silver,Sur,0.1246058924920231,NO
2421,0,353800,38,26,Bronze,Centro,0.0499792675478998,NO
2422,0,596800,37,21,Silver,Centro,-0.1114507268094069,NO
2423,0,502900,44,16,Silver,Norte,-0.1582175111443207,NO
2424,0,152000,48,24,Bronze,Centro,-0.0548403681263564,NO
2425,1,617400,46,26,Bronze,Sur,0.7625120456339923,YES
2426,0,496400,50,16,Bronze,Sur,0.0003063637440674,NO
2427,1,680400,30,23,Silver,Norte,0.5956500504905242,YES
2428,0,335700,38,21,Silver,Sur,0.114820478465649,NO
2429,1,23500,31,21,Bronze,Centro,0.8684383328181537,YES
2430,0,541900,36,22,Platinum,Norte,-0.0226599164014597,NO
2431,0,543700,50,28,Bronze,Sur,0.0109336903597345,NO
2432,1,246400,41,17,Silver,Centro,0.5491151316370504,YES
2433,0,353200,66,17,Gold,Norte,-0.0414386716109035,NO
2434,1,913300,42,21,Gold,Centro,0.7510439978000993,YES
2435,0,454200,41,23,Bronze,Sur,0.0354856540257777,NO
2436,0,609600,41,24,Gold,Sur,-0.0507667849209706,NO
2437,0,402400,34,24,Gold,Sur,-0.0274243508476446,NO
2438,0,186500,39,22,Silver,Sur,-0.0447210736544551,NO
2439,0,474500,51,22,Silver,Norte,-0.0278464713718385,NO
2440,0,460200,41,25,Bronze,Sur,0.0423234802518126,NO
2441,0,440000,32,14,Silver,Norte,-0.1967537085369122,NO
2442,0,482800,31,23,Silver,Norte,-0.0074349514807922,NO
2443,0,539600,35,21,Gold,Centro,0.0349975535625689,NO
2444,0,477500,41,23,Silver,Sur,-0.0570484685641077,NO
2445,0,310400,52,20,Silver,Centro,-0.0479333043964881,NO
2446,0,572900,27,17,Bronze,Centro,-0.0450394440815449,NO
2447,0,207600,37,17,Bronze,Centro,-0.047904997353716,NO
2448,0,192400,41,17,Bronze,Centro,0.0005883777850373,NO
2449,0,610900,22,22,Bronze,Centro,0.0129002758013783,NO
2450,0,576100,32,23,Silver,Sur,-0.2100514316233799,NO
2451,1,491400,33,7,Gold,Centro,0.7652880371472288,YES
2452,0,290700,32,24,Silver,Norte,-0.0289998884346959,NO
2453,0,393800,42,21,Silver,Norte,0.1932963175468534,NO
2454,0,460600,38,16,Silver,Sur,-0.1191648538898708,NO
2455,0,260600,34,20,Bronze,Norte,-0.0867314508754331,NO
2456,0,389100,44,25,Bronze,Centro,-0.0202908978583261,NO
2457,0,597800,57,20,Bronze,Norte,0.0413225449686035,NO
2458,0,714100,56,16,Silver,Centro,-0.1950767327371501,NO
2459,0,437100,21,25,Bronze,Sur,-0.0829100052116106,NO
2460,1,613500,46,24,Bronze,Norte,0.7591320160573843,YES
2461,1,212900,38,24,Silver,Norte,0.6051876053567458,YES
2462,0,598900,42,15,Gold,Norte,0.1370026376376227,NO
2463,0,379400,36,22,Silver,Sur,-0.0453883598849072,NO
2464,0,546100,41,19,Gold,Sur,-0.0899373201341896,NO
2465,0,462800,42,20,Silver,Norte,0.0610244257789519,NO
2466,0,698100,34,15,Silver,Sur,0.1607617386824446,NO
2467,0,368800,31,24,Silver,Centro,0.0416396258743896,NO
2468,0,594100,36,20,Gold,Sur,0.1260429399223258,NO
2469,0,458100,42,24,Bronze,Norte,0.1676635340636963,NO
2470,0,476300,46,22,Bronze,Centro,-0.0921858679927578,NO
2471,1,472400,49,21,Bronze,Norte,0.7938391334059586,YES
2472,1,373100,35,19,Silver,Norte,0.5476529490696452,YES
2473,0,497900,43,18,Gold,Norte,0.0424902531786384,NO
2474,0,490600,50,12,Bronze,Sur,-0.0071317890514819,NO
2475,1,536200,52,20,Bronze,Norte,0.8242950203042062,YES
2476,0,512700,39,18,Gold,Centro,0.1172251512984841,NO
2477,0,619700,38,21,Silver,Centro,0.0569783350534402,NO
2478,0,638500,42,18,Silver,Centro,0.0298427899482818,NO
2479,0,342400,29,14,Gold,Norte,0.0508368676721951,NO
2480,0,630300,38,20,Silver,Centro,0.0061770871376545,NO
2481,1,322000,47,19,Silver,Centro,0.6938804258892096,YES
2482,1,588200,46,23,Bronze,Centro,0.8442578172252442,YES
2483,0,593000,37,22,Bronze,Centro,0.1562889819678176,NO
2484,0,213300,42,27,Silver,Sur,-0.0141659197702207,NO
2485,1,513900,32,21,Silver,Norte,0.7237636403010744,YES
2486,0,429700,47,18,Platinum,Norte,0.0081655224772774,NO
2487,1,386200,39,20,Platinum,Centro,0.5388301558062805,YES
2488,0,702600,37,16,Gold,Norte,-0.0336435577612006,NO
2489,0,401900,36,16,Bronze,Centro,0.1599704201048103,NO
2490,0,379000,39,20,Platinum,Centro,-0.074977587503181,NO
2491,0,511400,36,21,Silver,Centro,0.2114543462301301,NO
2492,0,602800,47,13,Bronze,Norte,0.1172126309589382,NO
2493,0,478800,36,21,Silver,Sur,0.0401498150546208,NO
2494,0,675000,56,21,Bronze,Norte,0.056084328597642,NO
2495,0,579600,55,23,Bronze,Norte,-0.0917206696335025,NO
2496,0,173300,31,21,Gold,Sur,-0.0265228752224702,NO
2497,1,420600,41,22,Silver,Norte,0.8441399110321759,YES
2498,1,415700,33,24,Bronze,Sur,0.6385470660826467,YES
2499,0,571900,37,18,Silver,Centro,0.1061131756948799,NO
2500,0,106300,60,27,Gold,Sur,-0.1377040189437058,NO
2501,0,882400,37,23,Silver,Centro,-0.119815841247501,NO
2502,0,579700,44,25,Bronze,Sur,0.1901384665586316,NO
2503,1,522300,45,19,Bronze,Centro,0.6988162853759675,YES
2504,0,677200,30,17,Bronze,Norte,-0.053849988699434,NO
2505,0,851500,31,18,Platinum,Sur,0.1362740826998962,NO
2506,1,630600,28,25,Silver,Norte,0.8245821554963504,YES
2507,0,642300,31,16,Silver,Centro,0.0920754565257238,NO
2508,0,519600,18,20,Silver,Sur,-0.0569897919412105,NO
2509,1,478800,45,13,Gold,Sur,0.6713082424062324,YES
2510,0,428600,61,16,Silver,Sur,0.031162882372473,NO
2511,1,376100,41,20,Silver,Norte,0.7694399342147237,YES
2512,0,396900,26,23,Bronze,Centro,-0.0508483574018537,NO
2513,0,297400,34,20,Bronze,Norte,0.0170737110620696,NO
2514,0,488600,35,16,Gold,Sur,0.0267391300797406,NO
2515,1,247300,30,21,Gold,Centro,0.8286769756375253,YES
2516,0,528600,49,23,Gold,Centro,0.0754465828935119,NO
2517,0,494600,48,12,Gold,Norte,-0.150680164483529,NO
2518,0,522000,28,17,Gold,Norte,-0.0213630308485385,NO
2519,0,421700,47,19,Silver,Sur,-0.0928783369983416,NO
2520,0,961500,55,18,Gold,Sur,0.0568087420611673,NO
2521,0,704000,59,27,Silver,Sur,0.0923153350505044,NO
2522,0,313300,69,30,Bronze,Sur,0.0101555985610244,NO
2523,0,534900,31,29,Bronze,Centro,-0.026812703062785,NO
2524,0,408800,68,19,Platinum,Sur,0.0069169793035983,NO
2525,0,347800,36,22,Bronze,Sur,0.0208919273477754,NO
2526,0,299000,34,23,Gold,Sur,-0.0640099651716906,NO
2527,1,564800,43,19,Bronze,Norte,0.5781288899230634,YES
2528,0,397800,34,15,Bronze,Norte,-0.2050139042555353,NO
2529,1,645200,44,22,Bronze,Norte,0.8267182131738884,YES
2530,0,649100,27,15,Bronze,Sur,0.0496366243634965,NO
2531,0,706100,38,15,Bronze,Centro,0.0362511011344172,NO
2532,0,372100,53,16,Bronze,Sur,0.1265198887952949,NO
2533,0,571300,39,26,Gold,Norte,-0.1255468009692417,NO
2534,0,594900,41,23,Bronze,Norte,-0.1735630875855018,NO
2535,0,428900,45,18,Bronze,Sur,0.0384231916519089,NO
2536,0,384200,52,15,Bronze,Centro,0.029327137544343,NO
2537,0,741400,23,12,Silver,Centro,-0.1731306809672753,NO
2538,0,534100,46,31,Silver,Centro,0.0359521062140472,NO
2539,0,595400,37,15,Silver,Norte,-0.0400222952399567,NO
2540,0,376700,42,21,Bronze,Norte,-0.0807088059737581,NO
2541,0,317100,51,23,Bronze,Centro,-0.0333423708282412,NO
2542,0,414600,28,25,Silver,Sur,-0.244152857091847,NO
2543,0,481400,30,20,Gold,Centro,-0.0591374223391938,NO
2544,0,340400,21,23,Bronze,Sur,-0.0704294569484204,NO
2545,0,498500,35,17,Silver,Norte,0.055710244693614,NO
2546,0,246700,53,15,Bronze,Norte,-0.0158230136510886,NO
2547,0,332000,39,13,Bronze,Norte,0.0638868873678881,NO
2548,0,600600,27,24,Silver,Centro,-0.2549539344736681,NO
2549,0,590600,35,30,Silver,Centro,-0.0839098222571048,NO
2550,0,441200,25,17,Bronze,Norte,0.0555997051571444,NO
2551,0,347300,29,17,Bronze,Norte,-0.0308864630573155,NO
2552,0,345900,44,12,Platinum,Norte,0.0845460532974367,NO
2553,1,444000,28,21,Gold,Centro,0.5195397090610776,YES
2554,0,596700,51,18,Gold,Centro,0.0731110839689474,NO
2555,1,639200,39,20,Silver,Norte,0.6360860782214959,YES
2556,0,425500,41,23,Silver,Centro,-0.0736197084382674,NO
2557,0,327000,37,25,Bronze,Centro,0.0991047046927451,NO
2558,0,540200,48,26,Bronze,Centro,0.1161901129956505,NO
2559,0,376500,48,19,Silver,Centro,0.1034699696087281,NO
2560,0,422300,43,28,Silver,Norte,0.2038641925048266,NO
2561,0,698800,46,28,Bronze,Norte,0.1266803608443334,NO
2562,0,624100,38,21,Gold,Centro,-0.0795436583732299,NO
2563,0,523700,45,17,Bronze,Norte,0.014163812813565,NO
2564,0,309200,37,23,Bronze,Norte,-0.0360197908484935,NO
2565,0,531700,40,17,Bronze,Norte,0.2029089859949066,NO
2566,0,659400,37,20,Silver,Sur,0.1104869954698709,NO
2567,0,443700,35,24,Bronze,Norte,-0.0188880136713455,NO
2568,0,702700,33,25,Bronze,Norte,0.0877909797753002,NO
2569,1,693900,45,22,Silver,Centro,0.5767801533686895,YES
2570,0,749600,53,20,Silver,Centro,0.0250261737645472,NO
2571,1,545800,52,18,Silver,Sur,0.6062077507396915,YES
2572,0,588100,27,20,Bronze,Sur,-0.1688592200627407,NO
2573,0,712100,53,13,Silver,Norte,0.0784536237529833,NO
2574,0,567100,37,20,Silver,Norte,0.0908591095187551,NO
2575,0,424800,46,16,Bronze,Centro,0.0457212636211986,NO
2576,1,432700,31,12,Gold,Norte,0.6817032959433499,YES
2577,0,535800,41,21,Silver,Norte,-0.1266358654846409,NO
2578,0,306400,43,20,Bronze,Norte,-0.1161346870717247,NO
2579,0,478500,25,21,Gold,Norte,-0.0969279979738797,NO
