actividad_fisica,pasos_diarios,calorias_gastadas,horas_de_sueno,nivel_descanso
3.5,6757.97,1464.11,7.3,72.54
3.87,8303.29,1661.43,7.23,69.52
2.8,6399.69,1099.9,8.98,91.04
4.25,9259.96,1898.05,7.87,76.58
6.46,13304.45,2526.25,8.15,80.1
5.77,11420.57,2332.8,8.45,86.78
6.47,11314.51,2611.58,7.04,68.29
5.78,11715.01,2201.09,8.37,84.36
3.34,6688.08,1309.21,7.15,63.89
4.5,9077.62,1817.68,7.12,67.03
3.83,7686.35,1488.67,7.31,76.38
7.0,13328.59,3042.44,7.06,64.49
3.2,6688.34,1198.06,8.08,86.98
6.34,12997.2,2654.16,7.69,81.74
6.34,13020.03,2621.42,7.16,70.22
7.74,15962.15,3096.39,7.97,94.72
4.39,9072.97,1667.67,7.31,79.29
6.07,11931.95,2350.57,7.27,67.96
8.42,16809.54,3317.19,7.53,79.07
4.07,8192.64,1450.84,7.82,78.57
2.7,5448.73,978.63,7.77,73.85
2.18,4859.08,723.75,7.25,67.11
6.07,12459.97,2562.21,8.09,85.9
2.18,5389.22,931.96,7.34,70.45
4.44,9986.28,1855.21,7.04,69.91
5.66,11351.76,2321.27,6.47,60.12
5.28,8637.2,2127.8,8.19,78.14
5.64,11894.75,2401.33,7.51,74.45
5.33,10396.68,2072.3,7.65,78.42
6.92,13435.86,2777.99,8.23,69.38
3.57,6943.83,1503.32,7.17,71.74
3.98,7745.69,1461.68,6.54,61.65
3.84,7988.16,1846.06,7.55,82.5
6.25,11710.86,2500.97,7.72,91.87
6.35,12162.34,2554.44,7.32,71.36
5.68,11525.26,2396.42,8.53,76.71
6.78,13861.95,2801.59,5.76,58.18
3.23,6786.65,1296.98,8.28,81.81
7.5,14608.15,3013.35,8.05,90.39
7.28,14080.58,2763.53,7.82,86.53
6.1,11953.55,2385.73,5.16,55.98
7.67,15465.33,3120.8,8.4,81.05
2.52,5772.87,1050.42,6.78,71.2
4.21,7402.94,1807.45,7.14,72.77
3.9,7683.73,1546.77,7.38,75.01
6.08,11498.1,2294.16,7.79,70.06
3.42,6023.46,1475.59,7.95,84.78
6.14,12755.96,2598.11,8.12,81.79
7.06,14383.92,2912.15,8.07,80.21
6.04,12310.33,2400.76,7.68,73.77
5.43,11311.77,2274.69,7.79,73.94
3.52,6796.52,1750.17,6.74,68.95
3.73,7243.13,1503.4,6.97,61.0
6.87,14841.72,2618.6,8.13,85.22
6.17,12214.76,2408.98,8.09,75.59
4.94,10250.51,2039.14,8.01,69.77
4.37,8749.46,1588.77,7.14,80.51
1.96,2998.45,801.46,8.14,77.08
3.39,5765.13,1395.52,6.69,63.26
7.87,15444.77,3300.36,8.25,88.21
3.08,6686.68,1362.75,7.32,82.45
5.28,10962.59,2200.15,8.68,79.12
6.51,13479.37,2388.2,6.43,59.57
3.12,5741.71,1339.15,8.73,82.93
5.28,11362.07,2181.38,7.25,77.14
6.41,12331.3,2588.34,7.23,80.54
5.02,10143.91,1834.48,7.64,70.96
9.3,18600.03,3643.36,7.01,77.19
2.5,4907.27,882.16,7.45,70.95
6.59,13845.48,2433.74,6.98,71.52
4.74,9129.04,1896.03,7.01,63.74
6.16,11640.96,2383.37,7.84,77.8
5.66,11333.92,2527.31,6.87,68.13
3.9,7600.62,1543.23,6.96,68.05
5.34,12375.68,2266.77,6.54,67.32
2.21,4764.55,728.35,7.15,66.44
5.9,11605.07,2308.94,8.42,79.76
5.45,10366.42,2188.58,6.91,71.27
5.96,10975.84,2292.38,6.99,76.59
6.59,12661.75,2592.65,7.64,76.24
5.55,11160.33,2198.78,7.24,74.92
5.22,11157.93,2065.46,9.06,94.39
3.68,7917.64,1656.87,7.39,78.01
3.93,7977.89,1610.49,7.73,72.58
6.78,13398.62,2759.99,8.16,77.72
7.15,14443.41,2915.77,8.15,78.02
4.64,9026.35,1918.4,7.66,86.28
5.07,10997.19,2019.31,7.39,76.41
3.64,7191.56,1425.16,8.92,91.48
6.76,13475.1,2720.34,7.43,76.13
6.0,10888.34,2514.93,7.19,65.3
7.91,15725.93,3277.35,7.05,80.17
3.68,7783.27,1448.97,6.29,65.31
4.43,8332.12,1849.98,8.08,84.37
5.35,10318.98,2119.41,5.86,49.74
5.97,12335.82,2391.28,7.5,78.86
4.68,8614.67,1823.25,7.36,71.78
3.69,7910.02,1458.06,9.07,84.07
6.32,12378.15,2662.98,6.22,57.41
6.08,11969.12,2441.92,6.87,62.37
3.63,6689.24,1463.76,7.4,67.64
7.03,14255.35,2668.54,7.36,73.92
6.76,14740.53,2671.19,7.12,69.22
5.2,10793.64,2056.45,7.44,76.1
5.12,9806.65,1964.84,6.62,74.56
5.83,12229.98,2334.6,7.75,76.85
3.71,7256.55,1440.06,5.87,47.53
5.05,10777.34,2026.02,7.48,73.61
1.77,3946.19,720.72,7.08,76.76
6.31,11157.8,2430.3,8.21,81.68
2.66,4813.48,1023.23,8.73,94.93
7.26,14982.45,2909.79,7.27,74.95
4.5,9085.47,1920.36,8.47,75.54
4.68,8853.12,1898.67,7.28,73.34
4.06,7800.0,1557.17,6.82,69.72
4.57,8182.77,1867.08,8.72,92.62
7.13,14211.41,3021.87,7.86,87.74
1.27,3641.92,598.99,7.5,79.57
6.92,14233.36,2820.93,7.98,82.01
5.51,12109.28,2275.37,7.69,80.3
3.19,6820.13,1419.78,7.45,73.68
3.39,7287.8,1462.38,6.57,58.4
7.51,16016.22,3062.51,7.31,73.31
3.58,7352.11,1539.56,7.94,81.19
3.27,6446.33,1199.82,7.41,68.12
6.71,13928.27,2532.16,8.13,87.95
5.51,11742.58,2218.84,7.77,82.71
3.59,6946.24,1444.11,6.89,61.99
5.32,10289.09,2075.58,6.58,72.59
3.46,6992.17,1467.13,7.39,72.36
6.65,13718.21,2474.21,7.13,67.44
6.59,13583.16,2583.35,7.74,82.75
5.8,10883.93,2270.71,7.0,69.72
5.54,12040.79,2053.37,7.07,80.19
7.64,14962.98,3206.19,8.24,78.11
5.0,9866.53,1863.89,7.6,67.38
3.23,6003.05,1232.04,7.01,68.68
5.67,12697.59,2360.48,7.51,79.07
8.13,16379.18,3316.23,8.47,80.02
3.48,6530.23,1280.33,7.71,70.41
4.46,9347.57,1851.37,7.92,80.3
5.62,11633.91,2278.85,6.97,62.42
4.92,9744.42,2200.96,8.22,83.72
3.53,7473.39,1451.01,9.12,89.52
6.68,12952.93,2658.99,6.95,71.93
8.48,16713.66,3306.37,6.67,59.81
5.29,9583.29,2043.25,7.62,82.72
3.64,6625.82,1374.98,8.11,80.21
2.68,6256.93,1207.73,7.44,78.18
5.39,11594.64,2156.58,6.76,72.43
6.66,13344.53,2718.85,7.42,68.45
5.71,12256.97,2436.53,7.92,83.6
5.0,9912.75,1762.71,7.22,65.03
4.12,8110.48,1774.32,7.93,72.4
3.36,6751.76,1350.24,8.32,92.97
6.25,12441.79,2544.36,7.67,82.24
6.37,12633.72,2465.42,7.48,85.17
2.68,5934.51,997.05,8.08,78.95
7.38,14844.58,3002.79,6.9,69.52
5.86,12078.45,2582.9,6.83,70.95
7.1,14714.47,2940.09,7.31,73.07
2.99,6167.71,1321.28,7.16,67.83
2.95,5417.39,1161.31,6.94,64.9
4.78,8876.66,1850.6,8.78,88.88
5.75,11582.74,2223.59,9.02,84.87
7.69,15303.45,3028.99,7.25,67.05
6.06,12161.93,2218.37,7.56,77.61
4.64,9263.93,1781.9,7.37,73.21
3.46,8212.68,1328.14,8.28,87.44
6.85,13024.89,2720.46,8.41,82.01
3.55,6110.91,1434.35,6.26,59.65
7.44,15051.59,3013.33,7.83,80.45
4.57,8958.63,1827.88,6.59,61.79
7.39,14929.78,2896.2,8.73,84.02
6.02,12328.74,2211.02,7.81,74.99
4.79,10231.07,1860.27,6.92,68.19
4.22,7688.2,1591.12,7.33,82.17
4.49,8698.92,1842.06,7.3,66.09
5.64,11499.33,2347.92,7.87,85.15
5.12,10616.7,2140.15,8.23,85.98
4.11,9315.29,1719.41,6.7,74.8
4.75,9980.96,1887.27,8.79,103.55
5.12,10207.34,1994.95,8.62,93.4
1.81,3168.58,648.05,6.89,73.5
5.69,11092.36,2124.15,7.55,68.95
3.53,6764.48,1511.35,8.7,81.04
3.27,6867.62,1290.53,8.36,85.43
2.47,5066.47,862.96,7.26,64.15
2.31,3956.5,841.02,8.07,83.78
2.97,5715.71,1100.03,9.6,85.31
3.94,8311.71,1578.89,7.57,81.5
7.93,16035.61,3278.7,7.06,68.96
4.21,8706.68,1649.67,7.62,76.84
5.27,10724.71,1881.4,7.67,72.98
5.6,12014.66,2221.37,7.13,61.84
5.2,10511.22,2063.02,7.81,84.26
4.88,9574.66,1931.04,6.62,72.9
3.21,5956.24,1220.08,7.03,68.58
7.18,14477.59,2892.3,8.03,83.62
7.71,14201.24,3090.93,6.27,60.76
2.48,4859.88,987.92,8.13,82.76
3.46,6824.99,1426.85,6.09,64.71
4.58,8478.33,1789.13,6.29,65.66
3.55,6642.25,1372.62,7.15,78.21
5.76,11922.73,2441.59,7.7,79.6
3.91,7930.54,1618.97,8.43,84.42
8.25,16546.06,3381.73,7.54,71.6
6.79,13724.82,2836.94,7.33,70.88
5.32,10684.04,2180.14,7.91,83.11
6.54,13702.39,2709.03,6.89,61.39
6.66,13379.42,2505.61,7.6,81.5
4.15,7579.05,1682.05,6.66,65.2
3.78,8366.41,1492.0,7.56,71.49
5.12,10419.6,2214.65,7.41,68.6
6.29,12290.28,2609.75,6.94,72.74
5.21,9790.48,2020.39,7.62,76.08
2.63,5466.97,1091.08,7.61,84.05
3.8,7532.94,1535.07,8.32,76.91
4.89,10565.15,2001.05,6.38,60.87
4.89,9600.05,1852.72,7.45,74.01
7.96,15498.94,3219.53,6.97,65.92
2.92,6289.93,1145.59,8.11,81.12
5.76,11979.41,2331.6,8.03,81.87
7.23,14551.67,2821.03,7.86,80.98
8.41,17152.53,3304.36,7.01,77.6
4.39,8767.96,1874.75,8.12,74.68
5.74,11591.22,2189.7,6.43,65.98
5.85,12291.78,2244.08,6.29,59.62
5.29,10899.1,2112.13,6.61,68.22
4.85,9618.83,1863.5,7.48,76.92
5.65,11984.11,2173.08,7.97,74.79
1.2,1220.83,491.16,5.42,49.66
6.02,13072.25,2258.74,8.43,86.82
5.19,9525.55,1974.91,7.59,76.03
4.67,9019.03,2071.92,6.4,62.93
8.07,16120.13,3274.06,7.57,79.0
3.99,7901.96,1520.38,8.26,86.31
4.4,9293.98,1799.98,7.92,76.55
7.99,15445.74,3251.67,8.27,78.43
3.75,7634.2,1600.2,6.54,59.13
4.17,8060.55,1657.22,7.21,72.27
4.78,9706.49,2009.43,6.85,61.41
6.26,12489.82,2300.6,8.7,87.52
5.31,10669.88,2019.05,7.95,85.56
3.06,5847.16,1240.81,9.49,93.16
4.2,8148.46,1713.66,7.17,69.05
4.09,8321.57,1544.41,6.99,79.92
4.88,10240.19,1979.61,7.4,81.55
5.64,10978.39,2193.12,8.46,80.83
5.63,10820.23,2223.23,7.24,73.13
2.34,4978.69,1036.87,7.59,77.51
6.6,13175.57,2729.26,7.57,76.7
5.38,11172.96,2051.84,7.53,84.35
7.08,13700.7,2724.99,7.04,70.87
5.67,10442.88,2225.4,7.4,75.23
6.65,13037.47,2658.12,7.37,77.18
5.7,11016.46,2214.14,7.49,80.9
7.02,13999.28,2911.8,8.16,86.29
5.78,11248.33,2348.09,8.73,90.01
4.85,10076.76,1981.86,6.91,61.32
8.41,16673.23,3236.81,7.23,69.82
6.33,12742.35,2650.15,6.92,73.32
5.86,11800.05,2062.23,7.63,77.56
3.09,6268.56,1317.62,7.12,75.36
3.07,6123.01,1320.45,7.67,86.11
5.44,11133.45,2132.39,8.27,76.84
5.22,10038.74,2214.6,5.73,63.01
4.08,8857.34,1625.22,7.84,76.79
5.21,10304.68,2090.83,7.18,76.46
7.38,14110.11,2987.13,7.82,78.02
6.04,12180.24,2735.9,6.87,79.36
3.29,6151.38,1449.84,8.34,84.02
4.83,9998.14,2003.21,8.14,78.19
3.79,8689.9,1425.74,7.9,81.08
4.42,8443.61,1781.74,8.06,82.17
4.38,8925.34,1670.52,6.98,75.47
4.28,7689.31,1795.62,7.07,72.9
3.12,6461.55,1260.97,8.03,92.64
4.81,9174.18,1810.96,6.96,69.07
4.16,8005.76,1671.75,8.51,84.62
0.61,661.01,157.39,7.27,69.72
8.08,16524.99,3246.9,7.85,78.94
6.63,13769.96,2567.35,8.97,90.85
4.44,8882.79,1776.97,7.01,71.46
5.03,9624.24,2086.34,7.55,75.82
3.24,7279.8,1291.7,8.24,79.33
7.54,14711.96,2978.34,8.17,77.25
7.85,14610.85,3158.7,7.27,70.83
5.24,10699.28,2163.73,7.14,77.09
6.54,12518.2,2503.4,7.34,80.15
5.26,11020.16,2131.24,8.51,84.75
2.99,5799.25,1329.72,7.3,68.34
4.38,9066.39,1810.27,7.55,75.14
5.2,11096.53,2084.93,7.2,82.47
4.32,8031.93,1791.25,7.99,84.93
4.67,9061.07,1914.06,7.61,78.84
4.86,9687.97,2020.52,6.8,72.79
4.88,10526.14,1749.08,6.82,75.92
5.08,9827.58,1876.01,6.1,55.25
3.41,6520.93,1464.12,6.92,67.22
3.92,8088.02,1419.26,8.06,77.91
3.07,5857.63,1269.4,8.43,87.2
6.47,13009.71,2551.48,7.98,80.6
1.84,2907.29,636.99,7.89,82.66
6.73,14567.94,2727.12,7.41,71.58
7.08,13485.19,2851.91,8.04,87.28
4.55,8932.58,2029.73,7.7,76.66
1.1,2174.35,375.64,8.76,91.1
4.46,9872.41,1927.22,7.43,80.29
4.9,9145.02,1996.73,8.44,89.98
3.48,7960.06,1327.54,8.11,82.92
4.23,8832.93,1770.79,8.01,84.24
7.3,14799.13,2974.69,6.09,69.63
6.0,11502.46,2402.54,8.15,84.07
3.61,7511.88,1471.89,7.41,70.46
2.6,4845.46,981.74,7.19,74.81
4.51,9652.28,1721.21,6.46,64.43
4.68,8874.1,1947.87,7.5,63.22
5.74,11432.02,2275.33,7.52,77.54
4.2,8116.41,1670.8,6.59,66.46
5.77,11040.74,2334.88,6.47,70.47
7.9,16176.12,3187.62,7.84,74.66
6.22,12714.23,2346.37,8.11,73.57
4.93,10460.24,2099.77,7.63,77.18
4.73,8560.61,1902.23,8.31,84.96
4.46,9462.07,1765.73,7.44,74.86
6.77,14794.65,2751.47,7.46,74.72
4.06,7892.24,1647.27,6.86,63.24
5.07,11083.24,2103.84,6.41,63.38
5.08,10022.01,2084.52,8.8,86.24
4.25,7808.44,1770.71,8.29,88.28
2.94,5729.79,1311.62,6.53,67.15
5.48,11493.03,2282.15,7.61,74.7
4.91,9397.9,1947.35,7.43,82.92
5.75,11200.55,2187.85,7.31,71.74
4.2,8695.97,1846.62,7.21,74.93
6.83,13663.99,2708.72,7.77,76.83
3.68,7661.99,1426.62,8.07,88.88
7.57,15255.04,2853.55,7.78,78.25
2.38,4996.9,985.27,7.42,74.74
5.65,11088.16,2275.75,7.39,73.2
5.71,11542.16,2133.75,8.16,82.54
3.81,7149.64,1567.99,7.82,84.24
5.64,11917.4,2204.82,7.55,79.74
6.92,13521.42,3036.74,7.47,74.89
1.67,3913.97,612.97,7.74,85.92
5.75,11391.43,2258.13,7.17,76.09
1.26,2621.19,416.56,8.08,78.56
3.55,6855.52,1548.39,6.75,60.57
7.44,14379.5,2940.22,7.21,70.04
4.13,7382.27,1578.44,7.93,81.34
3.24,5950.7,1366.37,6.71,70.06
4.7,9244.23,1743.2,6.4,70.78
8.1,16309.66,3303.25,7.54,69.97
2.25,5010.14,1079.13,6.31,60.93
3.42,6623.19,1425.87,6.59,60.02
7.25,14051.31,2962.25,8.03,73.6
7.79,14851.75,3201.63,7.36,70.43
4.84,9929.74,2108.91,8.4,85.83
3.14,6974.44,1377.56,6.66,70.42
8.14,16920.7,3301.47,7.43,69.6
7.39,15138.29,3047.05,7.78,73.75
6.02,12356.11,2318.77,6.68,57.91
3.78,8411.6,1590.19,8.22,83.29
4.93,10018.95,1870.03,7.86,74.91
4.76,9841.98,1867.08,6.37,72.05
5.5,10832.16,1890.25,7.47,76.78
7.18,13671.98,2910.74,7.77,76.84
6.32,12296.33,2463.26,7.09,67.66
3.38,6763.29,1464.69,6.46,57.17
7.06,14159.88,2864.92,7.69,70.11
5.47,11902.54,2300.29,9.05,87.37
6.03,12101.84,2303.88,7.23,68.8
7.2,14989.04,2983.76,8.6,80.99
3.33,6447.72,1543.64,6.97,71.62
4.95,9736.69,2054.92,7.65,79.08
4.2,7741.13,1760.16,8.04,78.11
2.65,4925.26,1076.24,7.49,84.62
5.52,11303.62,2155.56,7.29,64.18
8.77,17538.45,3583.05,8.01,80.37
2.24,4951.24,745.35,8.82,87.15
4.95,9993.79,1938.86,7.71,74.35
5.96,11745.4,2207.22,7.14,67.9
5.18,11443.38,2003.48,7.37,73.64
4.83,9613.66,1996.33,9.26,91.51
3.05,6683.85,1271.01,7.59,73.98
5.35,10497.76,2144.76,7.08,64.35
3.86,8084.51,1562.98,6.7,58.89
1.72,3894.24,497.46,6.22,60.78
6.79,13688.02,2679.5,7.75,75.53
6.44,11697.92,2506.9,7.96,78.6
5.08,10164.11,1965.09,7.22,71.68
5.34,11302.45,2197.4,7.49,72.28
6.61,13486.69,2558.54,6.68,65.74
5.34,10895.94,2074.14,7.59,71.66
6.36,11850.92,2333.7,7.84,85.99
4.55,8747.33,1792.1,7.13,67.26
6.97,14141.63,2678.41,8.68,84.98
5.48,11167.55,2200.39,6.91,65.52
5.29,11189.49,2021.32,7.7,73.28
3.09,6117.38,1248.42,8.09,81.06
5.43,11063.78,2157.7,7.45,73.95
3.75,7512.32,1668.03,7.37,71.38
4.04,7591.68,1666.75,6.5,63.58
3.78,6425.98,1326.81,8.45,80.9
3.4,7016.8,1233.77,7.38,75.82
8.19,16461.29,3280.38,7.88,89.04
7.0,13684.93,2705.82,7.97,75.33
7.88,14951.52,2855.38,7.06,72.57
3.17,6646.18,1401.22,7.36,73.84
5.11,10080.8,2114.77,8.43,87.68
3.06,6397.91,1275.99,6.72,70.66
3.96,8844.94,1521.85,8.99,90.92
3.62,6174.9,1491.89,6.98,69.59
6.86,13368.95,2673.31,6.67,64.57
4.41,8706.62,1782.75,7.59,72.1
6.6,13932.55,2548.97,9.05,89.97
5.91,10994.16,2514.1,6.16,55.2
8.46,17878.85,3225.16,7.4,71.04
2.78,5629.6,1235.56,7.83,83.87
6.89,13729.7,2759.43,7.52,75.73
6.72,13340.29,2638.92,7.77,82.14
3.54,6861.73,1432.67,7.0,77.32
6.51,13545.46,2677.61,7.08,69.92
5.5,10474.17,2338.36,7.4,75.0
4.66,9490.28,1894.83,6.71,65.58
3.76,7336.1,1416.57,7.47,70.62
3.92,7461.6,1574.1,7.23,67.51
8.07,17442.42,3411.57,7.17,75.93
5.0,10211.57,2135.18,7.72,78.29
6.17,12653.02,2560.15,6.23,71.49
3.81,8196.19,1605.03,7.34,78.26
3.83,6949.77,1602.03,9.12,87.57
6.62,14122.1,2765.07,6.74,71.6
2.98,4696.79,1144.59,8.4,82.47
4.38,8369.98,1615.36,7.54,81.47
5.05,9872.57,2027.32,7.08,68.35
5.17,10624.98,1985.07,6.58,60.49
4.73,9572.08,1787.04,7.6,72.0
5.59,11104.05,2165.46,8.52,81.45
6.04,12072.57,2664.24,7.23,68.07
6.1,11714.9,2454.39,7.44,71.57
3.52,6293.97,1444.71,8.21,86.36
4.57,9510.79,1707.27,7.74,86.37
6.79,13931.14,2532.48,6.4,57.34
6.34,13476.19,2454.88,7.57,82.01
2.94,5486.41,1320.1,8.56,83.2
5.53,11400.85,2244.32,7.47,76.48
2.03,3923.47,872.92,5.58,47.54
5.07,10736.04,2102.02,7.77,80.34
7.85,16204.28,3079.53,7.36,63.58
3.58,7261.93,1570.06,6.22,63.77
3.75,7327.27,1436.13,6.32,64.53
6.15,12772.56,2599.04,8.18,82.78
2.69,5695.05,1118.55,6.99,66.2
4.05,7759.51,1441.44,6.86,71.4
5.89,11125.42,2283.06,7.48,76.71
4.05,7952.88,1440.93,7.05,69.44
4.65,10049.8,1974.75,7.57,79.06
6.12,12805.8,2444.04,7.36,73.1
5.63,10708.47,2030.09,6.66,69.24
5.4,10216.58,2197.67,7.14,70.79
4.49,9619.98,1742.81,7.81,79.18
5.56,10542.37,2073.66,7.53,78.17
4.81,9883.45,2093.56,7.44,72.44
5.69,11065.38,2285.41,8.86,82.39
4.25,9317.73,1672.5,8.01,81.5
4.73,9067.08,1850.52,8.1,86.91
3.52,7601.81,1254.7,7.38,75.33
4.95,9987.41,1848.54,7.65,78.13
3.78,7693.09,1641.89,7.2,71.77
3.33,5672.71,1284.18,8.04,84.14
5.39,9674.53,2157.4,7.42,73.3
5.32,10527.94,1923.21,7.66,74.29
6.17,12472.07,2337.92,7.61,81.65
4.35,8144.02,1802.31,7.49,72.22
5.61,10679.81,2282.6,9.56,100.01
5.83,11933.13,2505.82,7.03,75.86
5.67,11615.75,2401.16,7.03,73.1
3.76,7454.17,1481.54,7.99,73.61
5.22,10838.19,2136.91,7.08,70.97
5.55,10505.32,2186.82,7.3,71.95
5.01,9843.57,2209.79,6.74,64.92
1.87,4564.51,863.01,7.84,79.15
5.24,10515.63,2113.26,7.85,82.38
8.32,16700.75,3347.56,7.28,70.5
4.46,10072.86,1928.46,8.0,79.15
3.91,7116.1,1621.11,6.2,60.79
5.56,11518.26,2379.87,7.01,75.87
5.47,11769.13,1968.06,7.38,72.52
6.79,13415.78,2761.76,6.68,60.62
3.11,6656.21,1193.74,6.28,54.89
6.1,11703.13,2614.47,7.28,74.66
5.89,11427.9,2508.89,7.99,76.05
4.79,9766.04,1918.0,8.4,87.32
5.51,11415.35,2356.78,7.12,64.51
6.54,13648.84,2795.99,8.01,77.44
6.31,13401.76,2530.83,7.95,72.8
3.29,6537.22,1561.38,8.35,85.7
6.23,13057.28,2488.96,7.25,75.79
4.9,9634.78,1939.73,6.24,64.1
5.11,10669.67,2130.31,7.55,70.06
5.11,10323.34,2008.54,6.79,64.17
4.77,9772.11,1918.39,6.99,71.11
6.79,13786.88,2855.97,7.29,64.45
4.87,8946.49,1951.69,7.26,71.42
3.32,6079.3,1158.77,7.6,83.58
4.41,8870.68,1800.61,7.99,79.02
5.27,9692.44,2037.59,7.24,64.98
6.84,14103.25,2824.06,7.78,74.73
5.9,12245.06,2431.48,7.51,71.95
3.72,7611.98,1636.82,8.15,92.25
8.73,16895.0,3581.87,7.37,82.01
5.4,11484.4,2267.89,7.44,78.1
6.91,14844.78,2698.32,7.24,70.66
4.77,9618.4,1989.37,7.39,79.87
5.8,11855.35,2516.86,6.95,63.85
6.26,12619.27,2434.82,6.88,74.2
6.83,13919.77,2910.89,8.04,85.07
6.59,13112.33,2579.49,6.74,66.66
6.31,12599.31,2438.12,7.28,78.46
4.53,9507.6,1840.57,8.21,79.87
4.14,9457.57,1728.54,7.25,66.21
5.5,10297.79,2290.74,8.08,85.69
6.4,12747.48,2463.7,7.09,70.44
4.67,8741.61,1909.82,6.76,70.65
6.6,13991.53,2570.55,6.38,72.94
7.18,14063.98,2722.68,8.42,80.58
3.63,6529.44,1357.33,6.7,66.33
3.74,7808.33,1422.76,8.02,88.08
4.79,10451.03,1967.93,6.8,71.34
5.46,11254.64,2299.79,8.42,80.72
4.21,8528.7,1537.94,9.04,85.67
7.03,14261.18,2846.52,6.32,60.55
5.64,11979.62,2136.77,6.74,63.71
5.06,9681.24,2086.58,8.04,81.6
2.85,5636.35,1076.18,7.86,78.98
3.03,5826.21,1105.38,8.04,81.83
5.42,10259.1,2248.57,7.1,66.78
1.8,3438.03,661.75,8.89,88.56
6.52,13591.77,2575.99,7.58,65.55
4.76,9808.84,1683.11,6.65,67.21
9.86,20051.43,4040.51,7.32,79.11
8.46,16996.99,3466.84,6.66,59.45
4.73,9717.31,1891.68,8.61,88.55
4.84,9280.69,1783.44,7.04,67.32
6.49,12831.99,2718.29,7.84,82.46
7.55,15205.52,2955.28,7.17,72.5
2.54,5224.67,971.85,7.07,72.72
2.32,4800.97,1159.38,6.16,61.95
4.07,8064.73,1556.42,7.92,85.83
5.87,11559.5,2423.86,8.41,85.83
5.75,13069.51,2354.33,6.86,65.06
6.6,13662.71,2680.88,6.42,64.68
3.2,6607.48,1308.38,8.06,78.78
1.53,2934.96,647.95,6.35,64.29
6.29,12348.43,2542.0,8.35,81.44
3.76,7450.01,1497.89,6.87,65.29
1.97,4090.95,940.04,6.73,68.27
5.22,9494.97,1955.77,7.67,77.02
6.19,11594.83,2578.05,6.77,73.05
4.82,9315.39,2009.0,7.01,67.98
4.31,8730.02,1795.13,7.75,67.57
4.76,9402.28,2016.08,5.8,56.18
4.44,9627.31,1768.39,8.65,78.36
2.98,5214.66,1004.27,7.53,77.38
3.93,7480.29,1563.96,6.59,57.58
5.78,12323.89,2213.65,6.79,62.94
5.48,11030.6,2119.82,8.19,80.13
5.25,10946.6,1976.59,7.92,86.93
3.51,8040.18,1355.18,8.47,79.34
4.73,9108.59,1831.44,7.02,70.28
1.73,3419.15,456.0,7.71,79.98
5.27,10399.22,2177.11,7.8,85.41
7.14,13309.28,3079.35,7.99,83.76
2.79,5422.41,1176.14,8.29,88.36
4.12,8682.75,1628.15,7.0,74.3
5.49,11257.62,2191.99,7.42,68.16
6.88,14068.07,2709.61,7.07,72.53
4.33,8467.57,1740.07,7.46,78.88
3.96,7595.2,1580.95,7.99,75.11
2.05,4727.86,734.54,6.34,60.52
5.16,10061.66,2230.35,8.28,78.75
8.06,16273.27,3076.53,6.7,70.89
5.42,10913.74,2238.25,7.28,72.5
4.97,10664.02,1976.51,8.37,82.1
5.48,11451.95,2383.33,7.73,70.89
4.98,9319.09,2027.43,7.74,77.04
3.78,6967.18,1476.2,6.67,63.9
6.23,12759.29,2469.2,6.77,68.91
5.34,10645.12,2139.45,8.16,75.87
5.03,9825.25,1896.29,7.09,71.77
3.54,7581.72,1338.09,7.15,69.34
6.96,14004.25,2603.61,8.17,75.5
6.0,12020.34,2306.52,6.77,61.01
4.17,8731.15,1677.64,7.69,71.0
6.5,12817.92,2631.11,7.53,74.27
4.25,9291.55,1503.52,7.5,75.59
3.83,7259.97,1517.08,7.14,72.72
3.86,8049.36,1600.52,7.09,72.48
2.34,5403.71,921.07,6.75,63.66
5.71,10725.98,2219.55,7.84,83.67
2.25,4334.9,860.1,7.03,68.11
3.16,6885.77,1208.86,8.18,84.03
1.89,4351.86,690.97,7.34,72.61
4.87,9656.04,1965.74,6.76,69.47
4.77,9181.7,2140.58,7.33,72.26
4.51,9497.88,1729.61,7.21,74.09
3.44,7464.04,1342.64,8.21,82.03
3.24,5900.97,1291.49,7.24,76.49
5.7,10791.15,2209.89,7.31,68.97
4.17,8460.97,1779.49,8.49,76.03
5.47,11263.76,1952.73,7.86,73.69
3.67,7194.72,1415.74,8.66,91.98
5.27,10882.84,2190.47,8.38,83.04
6.95,13554.77,2752.56,6.88,69.25
5.88,10701.15,2269.62,8.19,76.66
4.38,8550.81,1796.63,8.57,86.0
5.39,10803.21,2244.95,8.57,80.62
4.64,9140.08,1876.66,8.19,77.54
5.01,9444.34,1924.61,8.18,79.76
4.51,8115.34,1850.25,7.29,75.11
4.75,9249.95,1861.19,6.91,71.9
5.32,11085.11,2201.77,7.25,75.43
3.51,7648.02,1552.31,6.33,55.41
3.48,7546.22,1129.92,8.44,84.37
2.92,5426.42,1177.98,7.3,72.03
2.6,4622.33,866.26,8.4,76.38
3.17,6596.47,1513.81,6.64,66.46
5.24,10795.94,2048.87,8.26,81.33
3.66,7521.72,1538.96,7.15,74.09
5.77,10533.81,2304.64,6.6,66.42
5.05,9670.7,1940.52,8.64,83.64
2.05,4079.64,726.69,8.28,87.38
5.98,12208.54,2551.55,7.65,65.38
6.22,12816.05,2582.07,7.52,74.92
